,date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other
15,"March 17, 2020", The Governor issued proclamations restricting access to long-term care facilities and temporarily suspending vision tests for driver license applicants through April 15.,Y,,,,,,,,,,
16,"March 17, 2020", The Governors Office compiled a list of resources for businesses offering extensions on tax filings and waiving penalties for late payments for impacted businesses.,,,,,,,,,,,Y
17,"March 17, 2020", The Washington State Office of the Insurance Commissioner posted information on insurance for businesses and event cancellation insurance.,,,,,,,,,,,Y
18,"March 19, 2020", The Governor requested that President Donald Trump dispatch the U.S.S. Mercy to Puget Sound in order to support health care capacity.,,,,,,Y,,,,,Y
19,"March 19, 2020", The Governor announced restrictions on non-urgent medical and dental procedures to free up health care workers and protective equipment. The restrictions will not apply to emergency and urgent needs.,Y,,,,,,,,,,
20,"March 19, 2020","- The Centers for Medicare & Medicaid Services (CMS) approved Washingtons request for a Section 1135 Medicaid waiver. The approved waiver enables the Washington to provide flexibilities in Medicaid provider screening, forgo certain pre-admission screening and annual resident review assessments, lift prior authorization requirements, allow for reimbursement facility services in alternative settings, extend fair hearing timelines, and waive public comment and tribal consultation requirements for certain changes to the Medicaid state plan.",,,,,,Y,,,,,
21,"March 19, 2020", The Governor sent a letter to President Trump requesting the declaration of a federal major disaster in the state of Washington.,,,,,,,,,,,Y
22,"March 21, 2020"," The Washington State Department of Health published guidelines on allocation of personal protective equipment (PPE).

First Tier Recipients: long-term care facilities, hospitals with the greatest number of confirmed cases, EMS and first responders asked to transport confirmed patients, and health-care workers supporting long-term care facilities with confirmed cases.


Second Tier Recipients: health care facilities with fewer confirmed cases, congregate locations with confirmed cases, other EMS services, and Department of Health-run isolation and quarantine facilities.


Third Tier Recipients: quarantine and isolation facilities run by other jurisdictions, skilled nursing facilities, other health care facilities, and outpatient facilities.


Fourth Tier Recipients: homeless shelters and other congregate locations, and family members of confirmed cases.

",,,,,,Y,,,,,
23,"March 22, 2020", The Governor named Navy Vice Admiral Raquel C. Bono as the Washington state director for COVID-19 Health System Response Management,,,,,,,,,,,Y
24,"March 22, 2020"," The White House approved the Governors request, declaring a major disaster in Washington state.",,,,,,,,,,,Y
25,"March 22, 2020", President Trump announced the activation of the National guard in Washington state.,,,,,,,,,,,Y
26,"March 22, 2020", The Washington Department of Fish and Wildlife announced the closure of all state campgrounds through April 30.,Y,,,,,,,,,,
27,"March 23, 2020"," The Governor announced a statewide Stay at Home order, which will last for two weeks and could be extended. The order requires all Washingtonians to stay at home except for essential activities; bans all gatherings for social, spiritual, and recreational purposes; and closes all non-essential businesses.",Y,,,,,,,,,,
28,"March 23, 2020", The Governor urged the Trump administration to expand unemployment benefits.,,,,,,,,,,,Y
29,"March 24, 2020"," The Governor created a $5 million grant program for small businesses statewide using the Strategic Reserve Fund (SRF). The Department of Commerce is putting the finishing touches to the programs guidelines and application, and the website link will become active once ready to accept applications.",,,,,,,,,,,Y
30,"March 24, 2020"," The Governor announced a series of administrative measures, including:

Waiving statutory requirements in the Open Public Meetings Act to prevent gatherings of people, and waiving the requirement in the Public Records Act to respond to or acknowledge requests within five days;


Authorizing electronic notary services by waiving the delayed effective date of SB 5641; and


Waiving penalties for failure to remit timely tax payments to the Liquor and Cannabis Board until April 22.

",Y,,,,,,,,,,Y
31,"March 25, 2020", The Governor signed a proclamation waiving work search requirements in order to receive unemployment insurance.,,,,,,,,,,,Y
32,"March 25, 2020", The Governor signed a proclamation increasing parity between health care providers who deliver in-person and telemedicine care. The measure prohibits insurance carriers from denying telemedicine claims.,,,,,,Y,,,,,
33,"March 26, 2020"," The Governor announced several proclamations, accomplishing the following:

Waiving requirements for in-person visitation by children in the custody of the state Department of Children, Youth and Family with family;
Waiving licensing requirements for healthcare workers to practice in the state, including ongoing education requirements;
Waiving licensing requirements for childcare workers; and
Waiving deadlines for local governments to file their required annual financial reports with the State Auditors Office.

",Y,,,,,,,,,,Y
34,"March 28, 2020"," The Governor sent additional guidance to funeral homes and cemeteries, tribal governments, and real estate stakeholders regarding the Stay at Home order.",,,,,,,,,,,Y
35,"March 30, 2020"," The Governor announced guidance to state and local law enforcement on his Stay Home, Stay Healthy order, including an online form to report businesses violating orders.",,,,,,,,,,,Y
36,"March 31, 2020"," The Governor and the director of the Department of Financial Institutions announced steps to assist homeowners who are unable to make mortgage payments, including guidance issued to companies servicing mortgages urging them to work with homeowners and grant payment forbearance for those who need it.",,,,,,,,,,,Y
37,"March 31, 2020"," The Governor announced updated guidance regarding the Stay Home, Stay Healthy order, including guidance on essential employees and permissible recreational activities.",,,,,,,,,,,Y
38,"March 31, 2020"," The Governor signed a proclamation waiting post-retirement statutory work limitations, allowing experienced employees to return to work for essential jobs.",,,,,,,,,,,Y
39,"April 2, 2020"," The Governor announced an extension of the Stay Home, Stay Healthy order, banning gatherings and closing non-essential businesses until May 4.",Y,,,,,,,,,,
40,"April 2, 2020"," The Governor signed Senate Bill 6478, which expands access to TANF and eliminates the 60-month time limit for families without regular housing.",,,,,,,,,,,Y
41,"April 3, 2020", The Governor used his veto authority to trim $235 million from the 2020 supplemental operation budget to account for reduction in economic revenue. ,,,,,,,,,Y,,
42,"April 3, 2020", The Governor issued a proclamation extending the renewal date of personal and commercial drivers licenses.,,,,,,,,,,,Y
43,"April 3, 2020", The Governor issued a proclamation suspending the requirement to hold a DUI hearing within 30 days of when a driver contests his or her license suspension following a DUI arrest. ,,,,,,,,,,,Y
44,"April 5, 2020"," The Governor announced that the state will send more than 400 ventilators received from the Strategic National Stockpile (SNS), back to SNS inventory to redistribute to states facing higher COVID-19 case counts. ",,,,,,Y,,,,,
45,"April 6, 2020", The Governor and the Superintendent of Public Instruction extended school closures for the      remainder of the 2019-2020 school year. ,Y,,,,Y,,,,,,
46,"April 7, 2020"," The Governor launched a coordinated, statewide food relief fund in partnership with nonprofits and local philanthropies. ",,,,,,,,,,,Y
47,"April 7, 2020", The Governor and the Washington State Department of Commerce announced the following actions to help small businesses:The administration of the Working Washington Small Business Grant to small businesses with under 10 employees;The provision of business resiliency assistance through partnerships with organizations that serve economically disadvantaged communities; andThe acceptance of applications for U.S. SBA forgivable loans. ,,,,,,,,,,,Y
48,"April 8, 2020", The Governor announced      that the Department of Defense field hospital stationed at the Century      Link Field Event Center will be returned to Federal Emergency Management      Agency (FEMA) to be redeployed to another state as needed. ,,,,,,,,,,,Y
49,"April 10, 2020"," The Governor issued a proclamation authorizing nursing homes to transfer or discharge residents to another long term care facility, enabling facilities to care for similarly situated residents. ",,,,,,,,,,,Y
50,"April 10, 2020"," The Governor issued a proclamation removing certain statutory hearing deadlines and service process requirements relating to protection, extreme risk, and similar orders to ensure justice for victims. The proclamation also encourages the use of electronic and remote hearings. ",,,,,,,,,,,Y
51,"April 10, 2020"," The Governor issued a proclamation removing restrictions on paying employees by mail, allowing for shared leave, and waiving requirements prohibiting accrued vacation time. ",,,,,,,,,,,Y
52,"April 13, 2020"," The Governors of Washington, California, and Oregon announced the Western States Pact to guide a coordinated approach to reopening the states and their economies. ",,,,,,,,,,,Y
53,"April 13, 2020"," The Governor announced a strategy to protect the health of incarcerated individuals, including early release of vulnerable populations and nonviolent individuals. ",,,,,,,,,,,Y
54,"April 13, 2020", The Governor issued a proclamation providing high-risk workers the right to protect themselves without jeopardizing their employment status. ,,,,,,,,,,,Y
55,"April 14, 2020", The Governor issued a proclamation suspending the statutes of limitations for all crimes and waives the 1-year limitation on raising post-conviction challenges in criminal convictions. ,,,,,,,,,,,Y
56,"April 14, 2020", The Governor issued a proclamation waiving certain statutory barriers for renewing or extending commercial driver licenses and learner permits. ,,,,,,,,,,,Y
57,"April 14, 2020"," The Governor issued a proclamation suspending statutes that permit the collection of consumer debt judgements, including bank account and wage garnishments and waiving the accrual of post-judgment interest on consumer debt judgments. ",,,,,,,,,,,Y
58,"April 15, 2020", The Governor signed a proclamation and a commutation order to protect the health of incarcerated individuals by focusing on early release of vulnerable and non-violent individuals. ,,,,,,,,,,,Y
59,"April 16, 2020"," The Governor issued a proclamation, expanding the existing moratorium on evictions through June 4. ",,,,,,,,,,,Y
60,"April 17, 2020", The Governor issued a proclamation extending the suspension of restrictions on truck driver hours until May 15.,,,,,,,,,,,Y
61,"April 17, 2020", The Governor issued a proclamation extending the suspension of certain laws relating to the operation of utilities and providing relief to utility payers to May 4. ,,,,,,,,,,,Y
62,"April 17, 2020", The Governor issued a proclamation eliminating barriers to host community association meetings remotely and suspending statutes that permits the imposition and collection of fees for late payment of community assessments. ,,,,,,,,,,,Y
63,"April 21, 2020", The Governor sent a letter to Vice President Pence requesting federal assistance to develop a national testing system. ,,,,Y,,,,,,,Y
64,"April 21, 2020"," The Governor announced Washingtons Recovery Plan, building a framework to loosen restrictions as the spread of COVID-19 continues to decline. The Governor said it is unlikely original restrictions under the Stay Home, Stay Healthy order will be modified before May 4. ",,,,,,,,,,,Y
65,"April 21, 2020", The Centers for Medicare & Medicaid Services (CMS) approved Washingtons request for a COVID-related Medicaid Section 1115 waiver through the end of the public health emergency. The waiver grants Washington new flexibilities in its Medicaid long term services and supports program (LTSS). ,,,,,,Y,,,,,Y
66,"April 22, 2020", The      Employment Security Department launched an online system to      accommodate the expansion of unemployment benefits enabled by the CARES      Act. ,,,,,,,,,,,Y
67,"April 23, 2020"," The Governor extended 20 existing proclamations until May 4, including proclamations regarding:Long-term health care;Department of Revenue relief from penalties;Unemployment Insurance waivers;Child care background checks;Healthcare workers licensing requirements; andVisitation and remedial services, among others. ",,,,,,Y,,,,,Y
68,"April 24, 2020"," The Governor, in consultation with Washingtons construction industry, announced plans to permit the completion of current construction projects, previously postponed by COVID-19 health restrictions. ",,Y,,,,,,,,,
69,"April 27, 2020"," The Governor announced that Colorado and Nevada will join Washington, Oregon, and California in the Western States Pact. ",,,,,,,,,,,Y
70,"April 27, 2020"," The Governor announced partial reopening of some outdoor recreation activities, including day use at state parks, state public lands managed by the DNR and WDFW, fishing, hunting, and playing golf. ",,Y,,,,,,,,,
71,"April 27, 2020", The Governor announced nearly $300 million in funding from the states federal stimulus funding to be awarded to local governments that did not receive direct distributions under the CARES Act. ,,,,,,,,,,,Y
72,"April 29, 2020", The Governor clarified guidance regarding the completion of ongoing construction projects. ,,,,,,,,,,,Y
73,"April 29, 2020"," The Governor issued guidance limiting non-urgent medical procedures, expanding on the existing Proclamation 20-24. ",,Y,,,,Y,,,,,
74,"April 29, 2020"," The Governor rolled out a new COVID-19 risk assessment dashboard to facilitate the evaluation of lifting restrictions outlined in the states Stay Home, Stay Healthy order. April 30, 2020  The Governor announced the federal governments invocation of the Defense Production Act to increase the provision of testing supplies to Washington state and others. ",,,,,,,,,,,Y
75,"May 1, 2020", The Governor released a chart outlining the states phased approach      to reopening with modified physical distancing measures. ,,,,,,,,,,Y,Y
76,"May 4, 2020", The Governor signed an executive order outlining Washingtons Safe Start plan  a phased approach to reopening the states economy. ,,,,,,,,,,,Y
77,"May 5, 2020"," The Governor and the Superintendent of      Public Instruction launched CareerConnect@Home, allowing students to participate      in virtual conversations with professionals about their jobs and the      future of their respective industries. ",,,,,Y,,,,,,
78,"May 5, 2020"," The Governor announced the members of Safe State advisory groups designed to      inform state decision-making around Public Health and Health Care Systems,      Safe Work and Economic Recovery, and Social Supports. ",,,,,,Y,,,,,Y
79,"May 5, 2020"," The Governor announced extensions of 12 proclamations, including statutory      waivers and suspensions to the Department of Licensing, Department of      Revenue, Unemployment Benefits, and Liquor and Cannabis Board, among      others. ",,,,,,,,,,,Y
80,"May 6, 2020", The Governor signed an emergency proclamation waiving and suspending statutory requirements requiring candidates to submit a filing fee petition with registered voters signatures if they cannot afford to pay the filing fee.,,,,,,,,,,,Y
81,"May 6, 2020"," The Governor issued guidance for vehicle and vessel sales, and drive-in religious services as part of Phase 1 of the states Safe Start plan.",,Y,,,,,,,,,Y
82,"May 6, 2020", The Governor and the state Department of Health released an update to the states Risk-Assessment Dashboard.,,,,,,,,,,,Y
83,"May 7, 2020", The Governor issued a proclamation waiving and suspending certain statutes to enable the Office of Financial Management to use federal funding to address increased COVID-19 related costs for certain represented employees.,,,,,,,,,,,Y
84,"May 7, 2020", The Governor issued guidance for restarting essential workforce development plans under Phase 1 of the Safe Start plan.,,,,,,,,,,,Y
85,"May 7, 2020"," The Governor issued guidance for the reopening of the car wash industry, provided operations comply with specific requirements, including the necessary materials, schedules, and equipment.",,Y,,,,,,,,,Y
86,"May 7, 2020"," The Centers for Medicare and Medicaid Services (CMS) approved Washingtons second request for a Medicaid 1135 waiver. The waiver allows Washington to waive consent requirements for Home and Community-Based Services(HCBS), to reimburse for HCBS services provided at an entity that also provides case management services, and to allow for HCBS in additional settings.",,,,,,Y,,,,,
87,"May 8, 2020"," The Governor released additional Safe Start Phase 1 guidance, including guidance around curbside retail sales and landscaping.",,Y,,,,,,,,,
88,"May 11, 2020", The Governor and Western Leaders sent a letter to Congress requesting $1 trillion in direct and flexible aid to states and locals.,,,,,,,,,,,Y
89,"May 11, 2020"," The Governor extended nine existing proclamations, including statutory waivers and suspensions regarding health care facilities and hand sanitizer, post-retirement employment, license renewals, annual leave and pay procedures, among others.",,,,,,,,,,,Y
90,"May 11, 2020", The Governor issued guidance regarding the resumption of dine-in services at restaurants and taverns in certain counties under Phase 2 of the Safe Start plan.,,Y,,,,,,,,,
91,"May 12, 2020"," The Governor announced the extension of three proclamations, extending proclamations 20-28 and 20-31 until May 31, and extending certain statutory suspensions in 20-33-1 until May 18.",,,,,,,,,,,Y
92,"May 12, 2020", The Governor announced the launch of a statewide contact tracing initiative to complement the states reopening plan. The effort will be led by local health departments and supported by the state Department of Health.,,,,,,,,,,,Y
93,"May 12, 2020", The Governor issued guidance for the partial resumption on in-store retail and manufacturing operations under Phase 2 of the states Safe Start plan.,,Y,,,,,,,,,
94,"May 13, 2020"," The Governor issued a directive to executive and small cabinet agencies to freeze all hiring, personal service contracts, and equipment purchases.",,,,,,,,,,,Y
95,"May 13, 2020", The Governor issued guidance to certain counties regarding the resumption of personal services and professional services as part of Phase Two of the states Safe Start plan.,,Y,,,,,,,,,
96,"May 14, 2020", The Governor issued additional guidance for outdoor recreation under Phases 1 and 2 of the states Safe Start plan.,,Y,,,,,,,,,
97,"May 15, 2020"," The Governor announced the extension of four proclamations in response to the continuing COVID-19 pandemic, including:Truck driver hours to June 14;CDL licensing waivers to May 31;Garnishment and accrual of interest to May 21; andCommunity Associations meetings and late fees to May 31.",,,,,,,,,,,Y
98,"May 15, 2020"," The Governor issued guidance for construction, golf, and photography services under Phase 2 of the states Safe Start plan.",,Y,,,,,,,,,
99,"May 15, 2020"," The Governor announced the extension of Proclamation 20-45, aimed at strengthening protection for domestic violence victims.",,,,,,,,,,,Y
100,"May 18, 2020", The Governor announced the states plan for the resumption of elective medical procedures. Individual medical and dental practices will be responsible for assessing their own readiness to determine when and to what degree to reopen.,,Y,,,,,,,,,
101,"May 18, 2020", The Governor issued additional guidance regarding the resumption of pet grooming operations under Phase 2 of the states Safe Start plan.,,Y,,,,,,,,,
102,"May 19, 2020", The Governor announced new criteria for additional counties to apply for variances to move to Phase 2 of the states Safe Start plan.,,,,,,,,,,,Y
103,"May 19, 2020"," The Governor extended proclamation 20-33.2 to May 31. The proclamation waives requirements for in-person visitation by children in the custody of the state Department of Children, Youth, and Family.",,,,,,,,,,,Y
104,"May 19, 2020"," The Governor sent a letter to the Director of Washington State Health Care Authority and the Washington State Benefit Exchange CEO, reiterating his support for Cascade Care, Washingtons public option for health insurance.",,,,,,Y,,,,,Y
105,"May 19, 2020", The Governor issued additional guidance for real estate and fitness operations under Phase 2 of the Safe Start plan.,,Y,,,,,,,,,
106,"May 22, 2020", The Washington State Department of Health announced additional counties eligible to move to Phase 2 under the Safe Start plan.,,Y,,,,,,,,,
107,"May 22, 2020"," The Governor sent a letter to the Trump administration, requesting an extension of authority and additional funding for Washington National Guard employment in support of COVID-19 emergency response.",,,,,,,,,,,Y
108,"May 26, 2020"," The Governor issued guidance, clarifying requirements for outdoor recreation under Phase 1 and Phase 2 of the states reopening.",,,,,,,,,,,Y
109,"May 26, 2020"," The Governor extended proclamation 20-49.3, protecting CARES Act stimulus payments and state and federal unemployment payments from bank account garnishments.",,,,,,,,,,,Y
110,"May 27, 2020"," The Governor announced the states plan to restart religious and faith-based services in Phases 1 and 2 of the Safe Start plan. Under Phase 1, religious and faith-based organizations may host up to 100 people for outdoor services; under Phase 2, they may host up to 25% of their capacity, or 50 individuals, and conduct in-home services of five people.",,Y,,,,,,,,,
111,"May 28, 2020", The Governor announced the states plan to begin broad testing within long term care facilities and laid out additional health and safety guidelines for the agriculture industry.,,,,Y,,Y,,,,,
112,"May 29, 2020"," The Governor announced the expansion of the Safe Start plan, as the Stay Home, Stay Healthy order ends on May 31. The plan will begin a phased reopening on a county-by-county basis.",,Y,,,,,,,,,
113,"May 29, 2020"," The Governor extended 23 proclamations regarding COVID-19, including the suspension of laws and rules relating to tax penalties, fees, interest and due dates, and the suspension of statutes and rules related to a one-week waiting period to collect unemployment insurance.",,,,,,,,,,,Y
114,"May 31, 2020", The Governor issued a proclamation to launch the Safe Start plan.,,Y,,,,,,,,,
115,"June 1, 2020", The Governor issued guidance for higher education and workforce training requirements in Phases 1 and 2 of the states reopening plan.,,Y,,,,,,,,,
116,"June 2, 2020", The Governor extended an existing moratorium on evictions to protect renters affected by COVID-19.,,,,,,,,,,,Y
117,"June 2, 2020", The Governor issued guidance for library and drive-in theater operations under Phase 1 and 2 of the Safe Start plan.,,Y,,,,,,,,,
118,"June 2, 2020"," The Governor issued guidance, clarifying requirements for the agriculture industry, and building on the Agriculture Safety Plan, as the industry begins to reopen under the Safe Start plan.",,Y,,,,,,,,,
119,"June 5, 2020"," The Governor issued guidance for professional sporting activities, youth team sports and adult recreation sports activities in Phase 2 and 3 of the Safe Start plan.",,Y,,,,,,,,,
120,"June 5, 2020", The Governor issued a safety plan template for businesses in Phase 3 of the Safe Start plan. Each business or entity operating in Phase 3 must develop a written safety plan outlining how its workplace will prevent the spread of COVID-19; business may use the template or develop its own safety plan following industry-specific guidance.,,,,,,,,,,,Y
121,"June 9, 2020", The Governor announced the extension of a proclamation giving high-risk workers the right to protect themselves from COVID-19 without jeopardizing their employment status or loss of income.,,,,,,,,,,,Y
122,"June 9, 2020"," The Governor issued guidance to domestic services including nannies, house cleaners, cooks, and household managers in Phase 2, as well as expanded and updated guidance for certain recreational activities.",,Y,,,,,,,,,
123,"June 10, 2020", The Governor sent a letter to Vice President Pence calling for a federal response to address persistent shortages of PPE.,,,,,,Y,,,,,Y
124,"June 11, 2020"," The Governor issued a proclamation outlining the states plan to possibly reopen schools for the 2020-2021 academic school year. The Superintendent of Public Instruction unveiled the Reopening Washington Schools 2020 Planning Guide, authorized by the Governors proclamation.",,,,,Y,,,,,,Y
125,"June 11, 2020", The Governor issued guidance for card rooms and other related businesses under Phase 2 of reopening.,,Y,,,,,,,,,
126,"June 15, 2020"," The Governor sent a letter to the Trump administration requesting immediate implementation of a national aviation screening system for domestic and international passengers, to ensure the safety of travelers and aviation workers.",,,,,,,,,,,Y
127,"June 15, 2020", The Governor extended a proclamation waiving/suspending restrictions on truck driver hours through July 14.,,,,,,,,,,,Y
128,"June 16, 2020"," The Governor extended a proclamation providing flexibility and relief to courts by removing certain statutory hearing deadlines and service of process requirements pertaining to domestic assault, sexual assault, stalking, extreme risk, and other similar orders, to ensure access to justice for victims.",,,,,,,,,,,
129,"June 17, 2020", The Governor directed state agencies to cancel a scheduled 3% general wage increase to many of the states highest-paid general government employees and to begin furloughs for most state employees.,,,,,,,,,,,
130,"June 18, 2020"," The Governor announced updated health guidance for religious and faith-based services under Phase 3. The updated health guidance will permit indoor capacity of 50% or 400 people, whichever is less. Requirements for face coverings and social distancing will remain the same.",,,,,,,,,,,
131,"June 18, 2020"," The Governor extended 23 proclamations in response to COVID-19, including proclamations pertaining to unemployment benefits, telemedicine, and long-term care, among others.",,,,,,,,,,,
132,"June 19, 2020", The Governor signed two new and one updated proclamation:Proclamation 20-58 waives/suspends statutes that require shared work benefits to be paid by employers.Proclamation 20-59 allows dental hygiene and pharmacy graduates to obtain a temporary license under certain conditions.Proclamation 20-41.5 allows the Department of Licensing to do an online attestation and not have to meet in-person.,,,,,,,,,,,
133,"June 19, 2020"," The Governor issued a clarification for non-religious weddings and funeral or memorial services in Phases 1, 2, and 3.",,,,,,,,,,,
