,date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other
31,"April 15, 2020"," The state launched its Pandemic Unemployment Assistance benefits, available to those who were previously ineligible for traditional unemployment benefits. ",,,,,,,,,,,Y
32,"April 17, 2020"," ProjectProtect announced that it is seeking 10,000 volunteers to help produce five-million medical-grade face masks for frontline health care workers. The project is a collaboration between Intermountain Healthcare, University of Utah Health, Latter-day Saint Charities and several non-profits.",,,,,,Y,,,,,
33,"April 22, 2020", The      Governor announced beta testing for the      Healthy Together mobile app to augment contact tracing efforts and slow      the spread of COVID-19.,,,,,,Y,,,,,Y
34,"April 22, 2020"," The      Governor directed the Utah Department of      Health to update its public health order, allowing for the resumption of      some elective procedures pursuant to established guidelines. ",,Y,,,,Y,,,,,
35,"April 23, 2020", The Utah COVID-19 Community Task Force announced the creation of a new subcommittee to address language and cultural barriers to providing vulnerable and underserved communities important news and information.,,,,,,,,,,,Y
36,"April 23, 2020", The Utah Department of Workforce Services will issue additional Supplemental Nutrition Assistance Program (SNAP) benefits up to the maximum allotment for the months of April and May. ,,,,,,,,,,,Y
37,"April 24, 2020", The Governors Office of Economic Development announced the recipients of $12 million in loan applications through the Utah Leads Together Small Business Bridge Loan.,,,,,,,,,,,Y
38,"April 25, 2020"," The Governor announced the states Utah Moves Together 2.0 plan, to move the state from a high-risk phase to a moderate phase. ",,,,,,,,,,,Y
39,"April 28, 2020"," The Governor and Lt. Governor announced A Mask for Every Utahn, a public private partnership through the Utah Manufacturers Association and Cotopaxi, to provide all Utahns with a free face mask.",,,,,,,,,,,Y
40,"April 30, 2020"," The Governor issued an executive order, placing the state of Utah under moderate risk protocols beginning May 1. The order stipulates that individuals in high-risk categories should continue to follow high-risk protocols.",,Y,,,,,,,,,
41,"April 30, 2020"," The Governor issued an executive order suspending, through May 15, enforcement of statutes for some expiring vehicle registrations. The order will grant time leniency to Utahns given closures and appointment-only registration systems at the Utah Division of Motor Vehicles. ",,,,,,,,,,,Y
42,"April 30, 2020", The Governor Office issued a statement regarding its internal review of a March 31 purchase of compounded chloroquine and hydroxychloroquine from the Utah compounding pharmacy Meds in Motion. ,,,,,,Y,,,,,Y
43,"May 4, 2020"," The Governor announced that iFit Interactive Fitness, headquartered in Utah, donated one million medical-grade surgical masks to the state. ",,,,,,Y,,,,,Y
44,"May 6, 2020"," The Governor signed an Executive Order, clarifying guidelines in the moderate- and low-risk phases of the Utah Leads Together reopening plan.",,Y,,,,,,,,,
45,"May 6, 2020", The Governors Office of Economic Development announced the COVID-19 Commercial Rental Assistance Program to provide relief to Utah small businesses that rent commercial property.,,,,,,,,,,,Y
46,"May 8, 2020", The Governor suspended certain statutes to ease the regulatory burden of sudden closures mandated by public health.,,,,,,,,,,,Y
47,"May 15, 2020"," The Governor issued an Executive Order, moving much of the state to a Low Health Risk Status effective on May 16. The order clarifies that Grand County, Summit County and Wasatch County will remain at an Orange Health Risk.",,Y,,,,,,,,,
48,"May 20, 2020"," The Governor released a third version of the Utah Leads Together plan, with guidelines to protect high-risk individuals and address impacts to Utahs multi-cultural communities.",,,,,,,,,,,Y
49,"May 21, 2020", The Governor issued an executive order moving Summit and Wasatch Counties to Low Health Risk status.,,,,,,,,,,,Y
50,"May 22, 2020"," The Governor, in consultation with the Utah Department of Health, issued an executive order, moving Summit and Wasatch Counties to Yellow, or Low Health Risk Status.",,Y,,,,,,,,,
51,"May 22, 2020"," The Governor, in consultation with the Utah Department of Health, approved requests for the municipalities of Bluff and Mexican Hat to transition to Orange, or Moderate Health Risk.",,Y,,,,,,,,,
52,"May 27, 2020"," The Governor issued an executive order, updating guidelines for areas under a low health risk designation. The order specifically addresses social gatherings, education, businesses, travel, and events.",,Y,,,,,,,,,
53,"May 29, 2020"," The Governor, in consultation with the Utah Department of Health and Local Health Departments, issued an executive order, moving Grand County, West Valley City, and Magna to Low Health Risk Status.",,Y,,,,,,,,,
54,"June 1, 2020", The Utah Department of Health announced COVID-19 Uninsured Testing Coverage for eligible residents.,,,,Y,,,,,,,Y
55,"June 5, 2020"," The Governor extended the current health risk status, issued on May 29. The public health risk will remain at Orange in Salt Lake City, Bluff and Mexican Hat, and Yellow in all other areas.",Y,,,,,,,,,,
56,"June 12, 2020"," The Governor, in consultation with local health authorities and the Utah Department of Health, issued an executive order moving Kane County to the New Normal Health Risk Status, and moving Bluff and Mexican Hat to the Low Health Risk Status.",,Y,,,,,,,,,
57,"June 12, 2020"," The Governor and other state leaders encouraged the public to continue to wear face masks, where social distancing cannot be followed.",,,,,,,,,,Y,Y
58,"June 16, 2020"," The Governor issued a proclamation, calling the Utah Legislature into a Fifth Special Session, to address the following topics, among others:Budgetary changes to the FY20 and FY21 budgets;Data privacy provisions related to the states COVID-19 response; andProviding rent and mortgage assistance to individuals and small businesses affected by COVID-19.",,,,,,,,,,,Y
59,"June 19, 2020"," The Governor approved requests from nine counties to transition to Green, or New Normal Health Risk Status. The approved counties are Beaver, Daggett, Duchesne, Emery, Garfield, Millard, Piute, Uintah, and Wayne.",,Y,,,,,,,,,
60,"June 24, 2020"," The Utah Department of Health issued guidance for poll workers to create a safe and health experience for voters at the primary election on June 30, and in November.",,,,,,,,,,,Y
61,"July 8, 2020"," The Multicultural Subcommittee of the Utah Coronavirus Task Forcehascreatedthe Racial Equity and Inclusion Fund, providinggrants tocommunity-based organizations forthe purpose of addressing COVID-19 disparities and supporting disproportionately impacted communities.",,,,,,,,,,,
