date,policy,Restrict/Close,Opening (State),Opening (County),Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other
"April 1, 2020", The Governor announced that the President granted the governors request for a major disaster declaration to make federal assistance available to support North Dakotas state and local response efforts.
"April 1, 2020", The Governor issued an executive order waiving the mandatory one-week waiting period for unemployment benefits.
"April 1, 2020", The Governor amended Executive Order 2020-06.2 extending business closures until April 20.
"April 2, 2020", The Governor signed an executive order giving school districts the flexibility to hold elections by mail ballot between April 1 and June 30.
"April 3, 2020", The Governor announced a pilot project Operation Drive-In to expand COVID-19 testing and improve contact tracing. 
"April 3, 2020", The Governor issued an executive order that temporarily suspends certain requirements related to health care and behavioral health licensing statutes to allow medical professionals with inactive or lapsed licenses to return to the work force. 
"April 6, 2020"," The Governor signed an executive order, requiring individuals who test positive for COVID-19 to self-quarantine in their place of residence for no less than 14 days or as directed by order of the State Health Officer. "
"April 6, 2020"," The Governor signed an executive order, suspending visitation to long-term care facilities, including skilled nursing facilities and basic care facilities. "
"April 6, 2020", The North Dakota Department of Human Services waived the in-person interview requirement for TANF to expand access to the program.
"April 7, 2020"," The Governor, in partnership with ProudCrowd, launched a free mobile app, Care19, that will more efficiently and effectively identify individuals who may have had contact with people who have tested positive. "
"April 7, 2020"," The Governor issued four executive orders aimed at shoring up the pandemic impacts on school districts, agribusiness, fuel retailers and others in North Dakota. These actions include:Granting flexibility to school districts to hold mail ballot-only elections;Suspending the requirement that a school district conduct a written performance review for staff that have been employed for more than three years;Allowing winter-grade fuel to be sold until May 20 instead of the traditional April 1 cutoff date; and,Suspending the pesticide applicator certification for the use of non-restricted disinfectants during the public health emergency. "
"April
13, 2020"," The Governor signed
an executive order allowing for changes necessary to maintain critical
operations for vulnerable youths being served in Psychiatric Residential
Treatment Facilities and Qualified Residential Treatment Programs. Specifically,
the order:Suspends
state regulations that require routine health care checks that are not
available and are not urgent;Allows
for alternative service options such as telehealth; Allows
for state background checks while national checks are suspended during this
emergency"
"April
14, 2020"," The Governor outlined
the finalized hospital surge plan, stressing that its the governments
responsibility to plan for the worst-case scenario, and in that regard, the
state is well-prepared. The plan is based on three tiers:Tier
1: Existing hospital capacity with current staff, supplies and equipment.Tier
2A:
Hospitals increase their bed capacity and stretch staff through scheduling,
with a surge of equipment from the state medical cache as requests.B:
Hospitals further increase capacity with a surge of equipment, supplies and
staff from the state.Tier
3: Establishing minimal care facilities that would be used only if hospitals in
the region have reached their maximum level of surge capacity with beds,
supplies, equipment and staff that can be provided through state
resources. "
"April 15, 2020"," The Governor issued an amended executive order that extends closures for an additional 10 days for businesses, including recreational facilities, health clubs, and athletic facilities, among other retailers. "
"April 15, 2020"," The Governor outlined a path forward to easing social distancing policies, that hinges on key capabilities such as mass testing capacity, targeted case-based interventions, and adequate PPE availability for the health care system and the public, among other things. "
"April 18, 2020", The Governor announced that a rapid response team that tested employees on April 16 at a Grand Forks manufacturing plant confirmed an additional 88 COVID-19 cases. The outbreak was contained and all employees were directed to self-quarantine for 14 days. 
"April 22, 2020", The Governor outlined a plan to significantly increase testing capacity for COVID-19.
"April 23, 2020", The Governor announced that the CARES Act funding will help cover unemployment insurance costs that arent otherwise reimbursed by the federal government. 
"April 27, 2020"," The Governor announced they will lift restrictions that were placed on businesses, while implementing new guidelines and standard operating procedures for businesses as they resume or continue operations. "
"April 28, 2020", The Governor released North Dakota Smart Restart protocols for businesses resuming or continuing operations during the COVID-19 pandemic. 
"April 29, 2020", The Governor issued an amended executive order providing additional guidance for businesses that are resuming or continuing operations under the North Dakota Smart Restart protocols. 
"May 1, 2020"," The Governor issued an executive order directing schools to provide education via distance learning which will remain in effect through the end of the current school year to help slow the spread and protect students, staff, and communities. "
"May 6, 2020", The Governor announced the Red River Valley COVID-19 Task Force to address an increasing concentration of COVID-19 cases in Cass county.
"May 8, 2020"," The Governor announced the state will begin operating the Battelle Critical Care Decontamination System for PPE that allows the state to provide shipping and N95 decontamination at no charge to health care organizations, EMS agencies, public health, public safety agencies, funeral homes, dental offices, and optometry and chiropractic clinics, among others."
"May 11, 2020"," The Governor announced North Dakota schools will be allowed to host several activities, including summer school and college admissions testing, beginning June 1."
"May 15, 2020"," The Governor announced guidelines for large gatherings, banquets, ballrooms and event venues as part of the ND Smart Restart Plan."
"May 19, 2020", The Governor announced an emergency rule change to allow residents of basic care facilities to keep the Economic Impact Payments provided as part of the CARES Act.
"May 20, 2020", The Governor announced the state will launch a smartphone application using exposure notification technology developed by Apple and Google available to public health agencies to assist with COVID-19 contact tracing.
"May 29, 2020"," The Governor announced the state is moving to the next phase of its reopening plan. With the move from moderate to low risk level:The recommendation for capacity in bars and restaurants increases from 50 to 75 percent;The recommendation for banquets/weddings increases from 50 percent occupancy up to 250 attendees, to 75 percent occupancy up to 500 attendees;Recommended movie theater capacity increases from 20 percent to 65 percent; and,Fitness centers may consider holding classes with high inhalation/exhalation exchange with social distancing, whereas those classes were not recommended under the moderate risk level."
"June 5, 2020"," The Governor signed anexecutive orderthat modifies restrictions on visitation at long-term care facilities in North Dakota during the pandemic, allowing for a phased approach to resuming visitation as outlined in the states Vulnerable Population Protection Plan."
