date,policy,Restrict/Close,Opening (State),Opening (County),Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other
"March 22, 2020"," The Governor delivered a recorded voice message to more than four million phone numbers in Connecticut through the states CTAlert system in an effort to urge all residents to Stay Safe, Stay Home as part of a larger initiative."
"March 23, 2020"," The Governor issued an executive order taking the following actions:

Suspends non-critical probate court operations;


Suspends non-critical Workers Compensation Commission operations;


Authorizes remote notarization;


Modifies regulatory requirements to protect public health and safety; and


Suspends certain requirements regarding the temporary hire of care workers at long-term care facilities.

"
"March 23, 2020"," The Governors Stay Safe, Stay Home executive order directed non-essential workers statewide to work from home."
"March 23, 2020"," The Governor announced drive-through testing sites have been added at 5 more hospitals, bringing the statewide total of these alternate testing locations to 21."
"March 23, 2020", The Connecticut Department of Public Health signed an order easing the rules for out-of-state practitioners to provide services in Connecticut.
"March 24, 2020"," The Governor issued an executive order taking the following actions:

Extends the cancellation of classes at public schools statewide through at least April 20;


Orders the early opening of the fishing season;


Suspends restrictions on the re-employment of retired municipal employees;


Permits flexibility to maintain adequate medical marijuana access for patients;


Extends the time period for nursing home transfers;


Enacts flexibility in availability and registration of vital records;


Suspends in-person purchase of copies of vital records at the Department of Public Health; and


Modifies the requirement that marriage licenses be obtained in the town where the marriage will be celebrated.

"
"March 24, 2020", The Governor announced the creation of a task force of superintendents to oversee distribution of remote learning resources.
"March 25, 2020"," The Governor issued an executive order with the following actions:

Authorizing state agencies to extend statutory regulatory administrative deadlines by 90 days;


Suspending mandatory statutory filing requirements for Freedom of Information Act appeals and decisions by the Freedom of Information Commission; and


Tolling of time periods for Department of Transportation final determinations on permits.

"
"March 25, 2020", The Governor announced the launch of the Connecticut Recovery Bridge Loan Program to provide zero-interest loan programs to Connecticut small businesses and nonprofits.
"March 25, 2020"," The Connecticuts Office of Healthcare Strategy (OHS) issued an order further streamlining the approval and licensure process for the states hospitals to simply complete a notification form, rather than apply for a Certificate of Need waiver."
"March 26, 2020"," The Governor issued an executive order taking the following actions:

Restricts all social and recreational gatherings to no more than five people;


Restricts restaurant payment and pickup operations;


Further restricts retail operations;


Requires firearm transactions to be conducted by appointment only;


Suspends tax on single-use checkout bags;


Prohibits employers from requiring employees to place items in customers reusable bags;


Suspends 21-month limit on Temporary Family Assistance; and


Suspends school testing assessments for the 2019-2020 school year.

"
"March 26, 2020", The Governor submitted a request for a Presidential Major Disaster Declaration to the Federal Emergency Management Agency (FEMA).
"March 27, 2020"," The Centers for Medicare & Medicaid Services (CMS) approved Connecticuts request for a Section 1135 Medicaid waiver. The approved waiver enables Connecticut to provide flexibilities in Medicaid provider screening and enrollment, lift prior authorization requirements, allow for reimbursement facility services in alternative settings, extend fair hearing timelines, and waive public comment and tribal consultation requirements for certain changes to the Medicaid state plan"
"March 27, 2020"," The Governor issued an executive order taking the following actions:

Suspending of license renewals and inspections by the Department of Public Health, modifying certain state statutes to authorize the Commissioner of Public Health to waive licensing, renewal, and inspection requirements;
Modifying certain state statutes to allow health care providers to provide direct patient care at a health care facility or institution, with the permission of such facility or institution, using the identification badge from their own healthcare facility or institution;
Waiving certain state statutes to permit the compounding of alcohol-based hand sanitizer production and the production of medical devices, including personal protective equipment used to assist in the treatment of COVID-19, without being required to register as a manufacturer; and
Authorizing the Commissioner of Early Childhood to waive the fees required to be paid by the parents or legal guardians of children eligible for remote early intervention services such as the Birth-to-Three program.

"
"March 27, 2020", The Connecticut Department of Motor Vehicles (DMV) approved a request from licensed driving schools in the state to provide online classroom training to their students.
"March 28, 2020", The Governor issued an executive order authorizing to provide for non-congregant housing for persons at risk.
"March 29, 2020", The Governor announced that the President has approved his request in declaring a Major Disaster for the State of Connecticut.
"March 29, 2020"," The Connecticut Department of Public Health issued an order directing state, local, and private sector partners to transition the homeless population into alternative, less congested housing for the purpose of providing adequate social distancing between all individuals."
"March 30, 2020"," The Governor issued an executive order taking the following actions:

Requirement of limited group sizes in childcare: The order requires all childcare facilities to limit group sizes to no more than 10 children in one space.


Enhancement of health procedures for all operating childcare programs: The order requires all children and childcare staff to be checked at the entrance of childcare facilities for any observable illness, including cough or respiratory distress, and to confirm temperature below 100 degrees Fahrenheit.


Authorization of remote notarization: The order eliminates all existing legal requirements to have a signature on any document witnessed by a third party, except in the case of a last will and testament.

"
"March 30, 2020"," The Department of Public Health (DPH) issued an order suspending the need for all DPH licensees to renew their licenses throughout the duration of the declared COVID-19 emergency.

DPH also temporarily modified the authority of sub registrars of vital statistics, who are appointed by the local registrars of vital statistics, allowing them to issue burial transit, removal, and cremation permits for any death occurring in any town within the state for the duration of the public health and civil preparedness emergency.

"
"March 30, 2020", The Department of Revenue Services (DRS) announced that it will be granting a two-month extension of filing and payment deadlines for certain small businesses.
"March 30, 2020"," The Governor announced the Governors Health System Response Team who will advise on the proper allocation and distribution of needed resources, supplies, and personnel."
"March 31, 2020"," The Governor issued an executive order taking the following actions:

Continuation of funding for boards of education;


Continuation of payment of public school staff;


Preservation of student transportation services and special education providers;


Restrictions on entrance to state parks, forests, and other lands; and


Permitting curbside pickup of alcoholic beverages.

"
"March 31, 2020"," The Governor announced an agreement with more than 50 credit unions and banks in Connecticut to offer mortgage relief to the states residents and businesses. Under the agreement, the following relief policies are being offered by participating financial institutions:

90-day grace period for all mortgage payments;


Relief from fees and charges for 90 days;


No new foreclosures for 60 days; and


No credit score changes for accessing relief.

"
"March 31, 2020"," The Connecticut Office of Health Strategy (OHS) released revised guidance and is now including outpatient surgical facilities among those required to simply complete a notification form, rather than apply for a Certificate of Need (CON) waiver."
"April 1, 2020"," The Governor issued an executive order taking the following actions:

Requiring retail establishment to take additional protective measures to reduce the risk of transmission;


Establishing a 60-day grace period for premium payments, policy cancellations, and non-renewals of insurance policies;


Extending the 30-day period of credit for liquor permittees;


Changing daily payment of certain taxes to weekly;


Providing flexibility to amend Medicaid waivers and state plan;


Relieving certain municipal tax deadlines and collection efforts;


Allowing suspension of in-person voting requirements for critical and time sensitive municipal fiscal deadlines;


Suspending of reapplication filing requirement for the homeowners elderly/disabled circuit breaker tax relief program and for the homeowners elderly/disabled freeze tax relief program;


Substituting full inspection requirements pertaining to October 1, 2020 grand list revaluations;


Extending of deadline to file income and expense statement to August 15; and


Suspending of non-judicial tax sales.

"
"April 1, 2020", The Governor announcedthe creation of 4-CT charitable organization uniting donors with nonprofit providers.
"April 2, 2020"," The Governor issued an executive order taking the following actions: Prohibition on non-essential lodging except in the case for certain populations; Further clarification of limits on restaurants, bars, and private clubs; Suspension of notarization requirement related to Connecticut Recovery Bridge Loan Program; Flexibility to maintain adequate child care infrastructure; Suspension of rehearing rights for temporary rate increases for certain health care providers; and Alternative to affidavits in relation to orders of protection and relief. "
"April 2, 2020"," Access Health CT, Connecticuts health insurance marketplace, announced that it is extending the deadline for the new special enrollment period for uninsured residents to enroll in health insurance plans."
"April 2, 2020", The Department of Social Services announced that it is extending the application period for the Connecticut Energy Assistance Program.
"April 2, 2020", The Department of Social Services extended the Emergency Supplemental Nutrition Program (SNAP) benefits to nearly half of Connecticut SNAP participants on April 9 and April 20.
"April 2, 2020"," The Department of Revenue Services announced that the filing and payment deadline for gift tax returns is being extended until July 15, 2020."
"April 3, 2020", The Governor announced that the states 213 nursing homes are receiving a 10 percent across-the-board increase in Medicaid payments to help meet extraordinary costs from the public health emergency. 
"April 4, 2020", The Governor announced FEMA approved Connecticuts request to include domestic violence survivors in non-congregate housing guidelines.
"April 5, 2020"," The Governor issued an executive order taking the following actions: Protecting health care professionals and health care facilities, including nursing homes and field hospitals, from lawsuits for acts or omissions undertaken in good faith in support of the states COVID-19 response; and Protecting those who are uninsured and those who are insured and are treated by an out-of-network emergency services health care provider from surprise bills and other significant costs. "
"April 7, 2020", The Governorissued an executive order taking the following actions:Prescribing additional protective measures for essential businesses;Waiving the application fees for temporary permits for each of the health care professions;Allowing recent medical school and other medical profession graduates who are not yet licensed to participate in the states COVID-19 response for the duration of the public health and civil preparedness emergency;Allowing for those who have recently completed an accredited graduate degree program in marital and family therapy offered by a postgraduate clinical training program to practice without a license for the duration of the public health and civil preparedness emergency;Allowing recent graduates with a degree in clinical mental health counseling who are not yet licensed to practice as a professional counselor associate without obtaining a license for the duration of the public health and civil preparedness emergency; andReplacing the section of Executive Order No. 7U which adds protection from liability for common law claims  in addition to the previously enacted protection from liability for statutory claims  for healthcare workers and providers.
"April 7, 2020"," The Governor announced that manufacturers can apply for grants of up to $75,000 to assist in the production of critical equipment and supplies."
"April 8, 2020","      The Governor announced a partnership with      Connecticuts long-term care facilities to collaborate on a medical surge      plan that includes the establishment of COVID-19 recovery centers in      nursing homes to accept patients who can be discharged from acute care      hospitals, but are still impacted by COVID-19 infection."
"April 9, 2020","The Governor issued an executive order that takes several actions:Suspending and modifying tax deadlines and collection efforts pursuant to Executive Order No. 7S, Section 6;Preventing an increased experience rating based on COVID-19 unemployment claims;Limiting the coil cleaning requirements for certain establishments; Suspending the delivery signature requirement suspended;Waiving the requirement that businesses with certain permits that have closed for sixty days or less notify the Department of Consumer Protection of the closure;Providing an ninety-day provisional permits for Liquor Control Commission;Extending the renewal date for on-premise liquor permits; andWaving the need for an permit to be recorded with the town clerk. "
"April 9, 2020"," The Governor announced minority and women-owned businesses with 20 or fewer employees can now apply for a zero-interest line of credit up to $20,000 to help them navigate the economic downturn caused by the coronavirus pandemic."
"April 9, 2020", The Governor announced plans to sign an executive order extending the date for which classes at all public schools statewide remain canceled until at least May 20.
"April 10, 2020"," The Governor issued an executive order that enacts a series of protections for residential renters struggling to pay their housing costs and allowing them to receive grace periods over the next several months. The order also takes the following actions:Extending all previously enacted closures, distancing, and safety measures  including for schools, restaurants, bars, retail stores, gyms, and other establishments  through at least May 20, 2020. Lifting restrictions on commercial activity in Connecticut highway rest areas and permits food trucks to set up in these locations with the goal of feeding hungry truckers and other essential workers.Modifying state statutes to authorize the commissioner of the Department of Education to temporarily defer any requirements regarding certification testing for educators as he deems necessary to address the impact of COVID-19 risks."
"April 11, 2020"," The Governor issued an executive order implementing the medical surge plan for long-term care facilities, which will establish COVID-19 recovery centers in certain nursing homes throughout the state that will accept patients who can be discharged from acute care hospitals but are still impacted by COVID-19 infection."
"April 13, 2020","The Connecticut Department of Social Services (DSS) announced the allocation of over $3.8 million in federal food assistance to two of the states largest food banks, including the Connecticut Food Bank, which will receive $1.9 million for food and nearly $650,000 for administrative costs, and Foodshare, which will receive nearly $1 million for food and $300,00 for administrative costs."
"April 13, 2020"," The Governor announced the creation of a group of health and business experts, the Reopen Connecticut Advisory Group, who will consult and advise the Governor on reopening Connecticuts economy."
"April 14, 2020"," The Governor issued an executive order taking the following actions:Temporarily waiving certain requirements related to state contracts in order to expedite the procurement of essential goods and services, including personal protective equipment (PPE); Allowing property owners or their attorney or agent to appear before a board of assessment appeals using remote technology instead of in person;Suspending of license requirements for unarmed security officers who may be licensed in another state to work in Connecticut. "
"April 14, 2020"," The Connecticut Department of Revenue Services extended the filing and payment deadlines of certain returns until July 15, 2020."
"April 15, 2020", To Governor issued an executive order permitting the Department of Social Services to temporarily waive the statutory moratorium on new beds at certain nursing homes.
"April 15, 2020"," The Connecticut Insurance Commissioner approved up to $25,000 no-cost life insurance coverage for front-line health care workers and fully-insured health plan members can receive COVID-19 treatment with no out-of-pocket costs"
"April 15, 2020", The Governor announced that he has submitted a supplementary request to the President of the United States requesting the Federal Emergency Management (FEMA) cover 100 percent of the costs Connecticut has incurred to save lives and protect public health and safety and to extend financial assistance directly to affected Connecticut residents.
"April 17, 2020"," The Governor announced that the State of Connecticut has formed a partnership with CVS Health in an initiative that will make free, rapid COVID-19 tests available to eligible Connecticut residents. "
"April 17, 2020"," The Governor ordered that Connecticuts 2020 presidential primary election be rescheduled to Tuesday, August 11, 2020."
"April 17, 2020", The Governor issued an executive order requiring cloth face coverings or higher level of protection for any person in a public place in Connecticut who is unable to or does not maintain a safe social distance of approximately six feet.
"April 17, 2020", The Governor announced the launch of a Talk It Out hotline for families to relieve the stress of caring for children during pandemic.
"April 17, 2020", The Connecticut Department of Revenue Services (DRS) launched a new assistance program designed to help taxpayers subject to current DRS collections matters who have been impacted by the COVID-19 pandemic.
"April 18, 2020"," The Connecticut Department of Economic and Community Development formed partnerships with SoFi, a leading online personal finance company, and Equifax, a global data, analytics and technology company, to lower costs and expedite loan processing and payments under the Connecticut Recovery Bridge Loan Program."
"April 18, 2020"," The Governor, along with New York Governor Cuomo and New Jersey Governor Murphy, announced that marinas, boatyards and marine manufacturers in their states will be allowed to open for personal use as long as strict social distancing and sanitization protocols are followed."
"April 19, 2020", The Governor announced that he is directing his administration to boost Medicaid payments for all of the states 215 nursing homes by an additional five percent above the recently announced ten percent increase. 
"April 19, 2020"," The Governor, along with the governors of New York, Massachusetts, Rhode Island, New Jersey, Pennsylvania and Delaware, announced their appointees that will serve on the multi-state, regional council to restore the economy and get people back to work. The appointees include a health expert, an economic development expert and the respective chief of staff from each state."
"April 20, 2020", The Governor announced a partnership with the developers of the How We Feel app to anonymously provide scientists with critical health information needed to understand the spread of COVID-19.
"April
21, 2020"," The Governor announced
a new initiative between Hartford HealthCare and Quest Diagnostics, with
support from the State of Connecticut, that will significantly increase the
capacity of COVID-19 testing in the state from 500 tests per day to 2,500."
"April
21, 2020"," The Governor issued
an executive order taking the following actions:Extension of
applicability of Executive Order No. 7S, Section 7 to include additional
critical and time-sensitive municipal fiscal actions;Clarification of time
periods regarding suspension and modification of non-judicial tax sales pursuant
to Executive Order No. 7S, Section 11; Exclusion of federal
stimulus payments in evaluating eligibility for state or local programs
financed in whole or in part using state funds;Alternative to physical presence in court for finding of irretrievable breakdown of marriage;Alternative to
in-person waiver of right to file motion or petition for educational support;Alternative to
physical appearance of petitioner regarding decree of dissolution after entry
of decree of legal separation;Alternative to
in-court canvas prior to entrance of final agreement;Alternative to
physical presence when findings on the record are required; andRevised financial
protections for people covered by insurance who receive out-of-network health
care services during the public health emergency."
"April 21, 2020"," The Governor, in collaboration with other states, announced that the State of Connecticut has secured relief options with many private student loan servicers whose borrowers are not covered by the recently adopted federal CARES Act. This new initiative will benefit Connecticut residents with privately held student loans."
"April 21, 2020", The Governor announced an Request for Applications (RFP) seeking organizations to partner with the state in its efforts to significantly scale-up its daily COVID-19 testing capacity as part of its efforts to reopen the states economy.
"April 22, 2020"," The Governor issued an executive order taking the following actions:Additions to the definition of telehealth provider;Flexibility for Medicaid-enrolled providers and in-network providers for commercial fully insured health insurance to perform telehealth through additional methods;Additions to permissible out-of-state healthcare providers;Participation in intern, resident physician, or United States Medical Officer candidate training programs prior to permit issuance; Participation in resident physician assistant program prior to permit issuance;Temporary suspension of physician assistant supervision restrictions;Temporary suspension of in-person supervision requirement for advanced practice registered nurses;Provision of services by respiratory care therapist and respiratory care technician students;Suspension of continuing education requirement for health care providers; andModification of 36-month age limit for Birth-to-Three services"
"April 22, 2020", The Governor announced the Connecticut Department of Mental Health and Addiction Services (DMHAS) received a $2 million grant from the U.S. Substance Abuse and Mental Health Services Administration. The funding will be used by DMHAS to launch the Connecticut COVID-19 Behavioral Health Response and Assistance (Connecticut COBHRA) initiative. 
"April 23, 2020"," The Governor issued an executive order taking the following actions:Mandatory reporting by managed residential communities;Mandatory reporting by nursing homes;Civil penalties for failure to comply with mandatory reporting;Waiving certain Medicaid prior authorization requirements;Waiving Medicaid bed reservation requirements for residents who are on leave from intermediate care facilities for individuals with intellectual disabilities; andWaiving requirements for signed delivery receipt for medical equipment, devices and supplies"
"April 23, 2020", The Governor announced the members who will serve on the Reopen Connecticut Advisory Group. The group will act in consultation with his administration and legislative leadership on the reopening of Connecticuts economy and education system.
"April 23, 2020"," The Governor announced the launch of a program to coordinate housing solutions for individuals re-entering society. The program will assist recently discharged individuals, who would otherwise be homeless, identify and secure alternative housing solutions. "
"April 24, 2020", The Governor issued an executive order providing additional flexibility for Medicaid-enrolled providers to perform telehealth through audio-only methods for new patients.
"April 25, 2020"," The Governor announced his administration is partnering with the Connecticut Business and Industry Association (CBIA) on an initiative to distribute free face coverings to eligible, essential small businesses with fewer than 50 employees."
"April 27, 2020"," The Office of Early Childhood has launched the CTCARES for Frontline Workers Program, which was created to help frontline workers struggling with the costs of child care."
"April 28, 2020", The Governor announced the Department of Labor has begun issuing supplemental $600 stimulus payments for unemployment benefits.
"April 29, 2020"," The Department of Labor launched a website that breaks down information on people who have filed for unemployment in the state by age, industry, gender, and town to assist state and municipal governments develop responsible re-opening strategies. "
"April 30, 2020"," The Governor announced the states phased-in approach to reopening Connecticuts economy beginning May 20, 2020."
"April 30, 2020", The Governor issued an executive order taking the following actions:Extension of payment time for sealed ticket revenue due to the state;Waiver of notarization requirement for embalmers affidavit accompanying death certificates;Temporary suspension of controlled substance registration;Modification of state contracting statutes to facilitate the emergency procurement of essential services;Modification of state contracting authorities to facilitate the emergency procurement of essential services;Modification of state construction requirements to facilitate the emergency provision of construction and construction-related services; andExtension of existing contracts to prevent gaps in necessary services.
"April 30, 2020", The Department of Social Services announced its preparing to implement new coverage for uninsured children and adults in the HUSKY Health program.
"April 30, 2020", The Department of Labor launched new system for self-employed to apply for federal unemployment benefits under the federal Pandemic Unemployment Assistance (PUA) Program.
"April 30, 2020"," The Judicial Branch announced that effective immediately, parties who have an agreement may have their family court cases resolved without having to come to court."
"May 1, 2020", The Governor announced      that the Federal Emergency Management Agency (FEMA) has approved another      portion of hisongoing requestfor disaster assistance as part      of the State of Connecticuts Major Disaster Declaration for funding for      crisis counseling.
"May 1, 2020", The Governor issued      an executive order taking the following actions:Mandatory       suspension of annual town meeting or referendum to adopt budget; andAuthorization       for common-interest communities to hold meetings remotely.
"May 3, 2020"," The Governor along with New York Governor      Andrew M. Cuomo, New Jersey Governor Phil Murphy, Massachusetts Governor      Charlie Baker, Rhode Island Governor Gina Raimondo, Pennsylvania Governor      Tom Wolf, and Delaware Governor John Carney announced a joint multi-state agreement to      develop a regional supply chain for personal protective equipment, other      medical equipment and testing."
"May 4, 2020"," The Governor announced the statewide expansion of a program that will make free online learning licenses available to recipients of unemployment insurance, including those who have been impacted by the economic fallout of the public health crisis."
"May 5, 2020"," The Governor issued an executive order taking the      following actions:Extension of school class cancellations for remainder       of school year;Authorization for the Department of Social Services       commissioner to temporarily waive, modify, or suspend home health       regulatory requirements; Extension of the start date for imposition of a late       fee for obtaining dog licenses from July 1, 2020 to August 1, 2020; andAuthority to waive certain requirements for the       issuance of vouchers under the Farmers Market Nutrition Program for       Women, Infants, and Children."
"May 5, 2020", The Governor ordered in-person classes at all K-12 public school facilities      to remain canceled for the rest of the 2019-2020 academic year and      continue providing distance learning during this period.
"May 5, 2020"," The Connecticut Department of Revenue      Services (DRS) extended the application deadline for municipalities to submit      their locally approved Neighborhood Assistance Act project proposals until      July 31, 2020."
"May 6, 2020"," The Governor issued an executive order taking the following actions:Suspension of reapplication filing requirement for the Homeowners Elderly/Disabled, Circuit Breaker Tax Relief Program, and for the Homeowners Elderly/Disabled Freeze Tax Relief Program;Permitting distance learning and remote testing certification for Connecticut Department of Energy and Environmental Protection (DEEP) programs;Extending the period of validity of approval for tolling of land use and building permits; andAllowance of suspension of in-person voting requirements by members of the public for critical and time-sensitive municipal decisions."
"May 6, 2020"," The Attorney General William Tong, U.S. Attorney John Durham, representatives of the Federal Bureau of Investigation, and Chief States Attorney Richard Colangelo announced the formation of a joint federal-state task force combatting COVID-19-related fraud in Connecticut."
"May 6, 2020"," The Governor announced that Summer, a social enterprise that assists student loan borrowers, is providing Connecticut residents financially impacted by the COVID-19 crisis with free assistance managing their student loans."
"May 6, 2020", The Governor announced the Education Committee of the Reopen Connecticut Advisory Group is recommending a gradual reopening of higher education campuses  at the discretion of each institution and depending on health conditions.
"May 7, 2020", The Governor issued an executive order permitting pharmacists to order and administer Food and Drug Administration tests.
"May 7, 2020",The Connecticut Department of Labor announced that it has made active the filing site so those who are self-employed can complete the necessary filing applications for Pandemic Unemployment Assistance (PUA).
