date,policy
"April 14, 2020"," The Governor signed an executive order clarifying the states directive around face coverings. Beginning April 18:All employees of customer-facing businesses, office-based businesses, manufacturers and non-profits, must wear cloth face coverings while at work; All customer-facing businesses must take steps to remind customers to wear face coverings; and, Face coverings can include scarves, bandanas, and other homemade and non-factory-made masks. "
"April 14, 2020"," The Governor announced that HealthSourceRI, the state-based health insurance exchange, is extending their special open enrollment period through April 30. "
"April 14 – Rhode Island Commerce in partnership with the RI Department of Business Regulations issued guidelines for businesses to keep workers safe.  , 2020",April 14  Rhode Island Commerce in partnership with the RI Department of Business Regulations issued guidelines for businesses to keep workers safe.  
"April 15, 2020"," The Governor unveiled a data dashboard that provides key metrics and county-specific testing and case rates, among other things. "
"April 15, 2020"," The Governor launched RI Havens, a website that connects those in need of a safe space to quarantine with hotel rooms across the state offered at significantly discounted rates. "
"April 16, 2020", The Governor unveiled the states modeling projection for coronavirus hospitalizations through mid-May.
"April 16, 2020"," The Governor re-launched a state job-seeking platform to health connect Rhode Islanders with nearly 2,000 open jobs. "
"April 16, 2020", The Governor announced that the Oak Hill Center in Pawtucket established a COVID-19 Specialty Nursing Home that will be a central facility to accept patients discharged from the hospital who are still COVID-19 positive but no longer require acute-level care. 
"April 17, 2020"," The Governor announced that Beacon Mutual Insurance Company, which insures 12,000 Rhode Island businesses, is allowing frontline healthcare workers to file for workers compensation under presumption that they contracted COVID-19 while doing their jobs  and will expedite those claims. "
"April 17, 2020"," The Governor announced the state is implementing a cyclical testing program for all nursing homes to be tested every 7  10 days, which involves delivering swabs to nursing homes and picking up samples the next day."
"April 20, 2020", The Governor announced the state was granted the authority to issue Pandemic-EBT benefits (P-EBT) to Supplemental Nutrition Assistance Program (SNAP) and non-SNAP households with one or more children who have temporarily lost access to free or reduced-price meals at schools due to closures. 
"April 20, 2020"," The Governor outlined the vision for safely reopening the states economy. The following six key indicators will be used to gauge readiness to reopen:Has the rate of spread continued to decrease?Does the state have the capacity to quickly identify community spread on an ongoing basis before a major outbreak occurs?Does the state have necessary supports in place for vulnerable populations and for anyone in quarantine?Does Rhode Islands healthcare system have the capacity and the PPE to handle future surges?Do businesses, schools, childcare facilities, faith leaders and recreational spaces have plans for long-term social distancing?Is the state prepared to reimpose measures or reclose certain sectors of the economy if necessary? "
"April 21, 2020"," The Governor announced the completion of two field hospitals, adding almost 1,000 beds to the states capacity. "
"April 21, 2020", The Governor partnered with Brown University to provide more than 700 free single-occupancy dormitory housing to frontline workers. 
"April 22, 2020"," The Governor launched a self-checker tool, which is a web-based mobile-friendly tool to help Rhode Islanders make decisions about seeking appropriate medical care and testing. "
"April 22, 2020", The Governor announced that the state is opening a walk-up testing site alongside a drive-up clinic that is currently operating at the former Memorial Hospital in Pawtucket. 
"April 23, 2020", The Governor announced school buildings will remain closed and distance learning will continue through the end of the school year in June. 
"April 24, 2020"," The Governor announced the state received a shipment of 20,000 antibody tests. In the coming weeks, the state will work with experts at Brown University and the Rhode Island Blood Center to test a random population and collect information about the prevalence of the virus in the state. "
"April 24, 2020", The Governor announced the Congregate Care Workforce Stabilization Fund to provide temporary pay increases for low-wage frontline workers at eligible Medicaid-funded residential facilities. 
"April 24, 2020"," The Governor announced more than 20 financial institutions in the state pledge the following relief to their residential borrowers: A 90-day grace period for all residential mortgage payments; An agreement to not report lay payments to credit reporting agencies for borrowers taking advantage of this relief;A 60-day moratorium on initiating residential foreclosures and evictions; and, An agreement to waive mortgage-related late fees. "
"April 24, 2020", The Governor revealed the state will be making available $1.5 million in rental assistance for low income residents across the state. 
"April 25, 2020"," The Governor launched RIArts.org, a portal to connect artists with available resources and provide Rhode Islanders with an up-to-date list of virtual performances happening in the state. "
"April 27, 2020"," The Governor unveiled the Reopen RI Framework, which consists of three phases: Phase 1  Testing the Waters: In this phase, Rhode Islanders can look forward to seeing friends and families again. Phase 2  Navigating Our Way: In this phase, Rhode Islanders can look forward to more businesses reopening and restrictions being further relaxed.Phase 3  Picking Up Speed: In this phase, Rhode Islanders can look forward to seeing more of their families and friends, while social gatherings remain limited to 50 people."
"April 28, 2020"," The Governor issued an executive order intended to promote better coordination of health care coverage. Specifically, the order:Bars insurers from making changes to their formularies, unless such changes benefit patients; Requires insurers to relax the provider referral process to allow for more time and leniency, while suspending requirements for telehealth; and,Requires insurers to cover behavioral health care services without referrals or other benefit review approvals. "
"April 28, 2020", The Governor announced the DMV is providing 90-day extensions through August on expirations set for May.
"April 30, 2020"," The Rhode Island Department of Health issued Crisis Standards of Care Guidelines for acute care hospitals, which are intended to ensure an equitable and just allocation of patient resources, should a scarcity arise. "
"May 1, 2020", The Governor announced a reopening plan for child care providers under new regulations is planned for June 1. 
"May 2, 2020", The Governor released two models that show COVID-19s trajectory in Rhode Island over the past month and potential scenarios for the next two weeks regarding hospitalizations. 
"May 2, 2020", The Governor announced $1.5 million has been made available in emergency rental assistance for low-income renters and those at immediate risk of homelessness. 
"May 4, 2020"," The Governor outlined additional details on Phase I of the states plan to reopen the economy, including guidance for retail, offices, restaurants, and health care providers. "
"May 5, 2020"," The Governor signed an executive order directing everyone in a public place  whether indoors or outdoors  to wear a cloth face covering, with exceptions for children younger than two years of age and anyone whose health would be negatively affected by wearing a face covering. "
"May 6, 2020"," The Governor outlined the states comprehensive testing strategy with the goal to test 10,000 Rhode Islanders a day by July."
"May 6, 2020", The Governor announced regulations for businesses in Phase 1 are now available on www.ReopeningRI.com.
"May 7, 2020"," The Governor announced the states stay-at-home order will lift on May 8, beginning with the following restrictions:Non-critical retail stores will reopen with capacity limits;Elective medical procedures resume under safety guidelines;Everyone who can work from home, should work from home; and,Some state parks will reopen with limited parking."
"May 8, 2020"," The Governor signed an executive order officially lifting the states stay-at-home order and empowering the Rhode Island Department of Health with the ability to enforce public health guidelines and business regulations, including by levying fines against individuals or businesses."
"May 9, 2020"," The Governor announced that Summer, a social enterprise that assists student loan borrowers, is partnering with the state to provide free student loan assistance for all residents financially impacted by the crisis."
"May 9, 2020"," The Governor announced the Public Utilities Commission voted to extend an order that all regulated utilities (electric, gas, water, and sewer) cannot be shut off or sent to a collection agency through May 31."
"May 11, 2020"," The Governor announced restaurants will be allowed to reopen, beginning with limited outdoor dining in addition to their take-out, delivery, and drive through options starting on May 18."
"May 13, 2020"," The Governor announced the state will be distributing 500,000 masks and disinfectant solution to Rhode Island businesses through chambers of commerce and industry associations."
"May 13, 2020"," The Governor announced the state will be distributing 500 laptops, made possible through a generous donation from Microsoft Corporation, to Rhode Island small businesses with fewer than 25 employees."
"May 13, 2020", The Governor announced the state launched a new testing site at the Rhode Island Free Clinic in Providence and tripled the testing capacity in Woonsocket.
"May 14, 2020", The Governor announced plans to allow summer camps and other youth summer programs to operate in person  under strict regulations  starting June 29.
"May 14, 2020"," The Governor clarified during Phase 1 of reopening, many libraries are offering curbside pickup of preordered library books. Limited, touchless browsing will begin during Phase 2."
"May 15, 2020", The Governor outlined four metrics that officials are tracking as they consider moving between phases of reopening:Hospital Capacity: the state may continue to move forward so long as no more than 85% of ICU and non-ICU beds are filled by COVID-19 patients;Hospitalizations: the state may continue to move forward so long as the state sees fewer than 50 daily COVID-19 related hospitalizations;Rate of spread: the state may continue to move forward so long as the R value (effective reproduction rate) remains below 1.3; andDoubling rate of hospitalizations: the state may continue to move forward so long as hospitalizations do not double within a 20-day period or less.
"May 18, 2020", The Department of Environmental Management announced that all Rhode Island state parks are open to visitors.
"May 18, 2020"," The Governor announced the East Matunuck State Beach and Scarborough State Beach will reopen on Memorial Day, May 25, in a limited capacity."
"May 18, 2020", The Governor announced that the state is aiming to allow in-person faith services the weekend of May 30.
"May 19, 2020"," The Governor announced the first version of CRUSH COVID-19, the states pandemic response mobile app with a privacy-first focus."
"May 20, 2020"," The Governor announced that houses of worship, when they begin reopening the weekend of May 30, will be limited to 25 percent of their overall capacity."
"May 21, 2020", The Governor signed an executive order for the 34th supplemental emergency declaration.
"May 22, 2020"," The Governor signed an executive order extending all current directives  including the five-person limit on social gatherings, and the mandatory 14-day quarantine, and all business and restaurant restrictions  until June 1.The Governor also issued guidance for Phase 2 regarding social gatherings, travel, restaurant and retail reopening, and office spaces."
"May 26, 2020"," The Governor announced the Rhode Island Commerce and Rhode Island Department of Health will be holding virtual forums for businesses this week, with an opportunity to engage in dialogue and ask questions."
"May 27, 2020", The Rhode Island Board of Elections voted unanimously in favor of allowing voters to return their Presidential Preference Primary mail ballot to designated drop boxes located at each City or Town Hall across the state.
"May 27, 2020", The Rhode Island Department of Treasury announced the states pension system earned more than $450 million from investments in the month of April as the Back to Basics investment strategy continues to provide growth and stability for Rhode Islanders.
"May 28, 2020"," The Governor issued guidance for personal services, restaurants, and youth sports reopenings in Phase 2."
"May 28, 2020"," The Governor announced the state will make an additional $5 million available for the Housing Help RI emergency rental assistance fund. Those who qualify can receive a grant of up to $5,000 to support past due rent payments and other fees."
"May 29, 2020", The Rhode Island lottery announced the Twin River casinos in Lincoln and Tiverton will begin a limited invitation-only reopening on June 8.
"May 29, 2020", The Department of Environmental Management announced that all Rhode Island state beaches will be open to visitors with new restrictions in place beginning June 1.
"May 29, 2020", The Governor announced the state will move into Phase 2 on June 1.
"May 31, 2020", The Rhode Island Board of Elections has authorized mail ballot return drop boxes to be installed at the 47 polling places set to open for the Presidential Preference Primary on June 2.
"June 1, 2020", The Governor advised Rhode Islanders to prepare for the 2020 Atlantic Hurricane Season and take special precautions to protect themselves from COVID-19 in their hurricane planning.
"June 10, 2020", The Governor announced all school districts are aiming to return to in-person learning on August 31.
"June 10, 2020"," The Governor announced the state will provide financial support to districts as they implement their individual reopening plans, with a focus on equity, including a prioritization of resources for hardest hit communities."
"June 10, 2020"," The Governor announced that, for the first time, Supplemental Nutrition Assistance Program (SNAP) participants are now able to select and pay for their groceries online using their EBT card at Amazon and participating Walmart stores."
"June 10, 2020", The Governor announced the Department of Human Services received approval to issue a Rhode Island Works emergency payment to families currently receiving these RI Works benefits.
"June 12, 2020"," The Attorney General announced that his office has issued guidance reminding nursing homes, assisted living facilities, and long-term care facilities that they are not permitted to seize, retain, or confiscate a residents federal stimulus payment."
"June 12, 2020", The Governor announced asymptomatic restaurant workers and bus drivers can now receive free testing.
"June 12, 2020"," The Governor announced that the state is allocating $500,000 in financial incentives to landlords that rent to housing-insecure or homeless Rhode Islanders."
"June 12, 2020", The Governor launched a website dedicated to tracking coronavirus spending.
"June 26, 2020"," The Rhode Island Department of Labor and Training announced new maximum weekly benefit amounts for unemployment and temporary disability insurance programs, beginning July 1."
"June 29, 2020", The Governor announced the state will move into Phase 3 on June 30.
"June 29, 2020"," The Governor extended the following executive orders through August 3:Face coverings: Face coverings must be worn in public  both indoors and outdoors  whenever six feet of social distance cannot be maintained.Telemedicine: Health insurers must cover telemedicine for primary care, specialty care, and mental and behavioral health care conducted over the phone or by videoconference. Reimbursement rates for providers must be the same as reimbursement rates for in-office visits.Disaster declaration: The state of emergency declaration ensures that Rhode Island has access to all the necessary resources to support the response to the pandemic.Firearms: The Governor extended the time period that law enforcement has to complete a background check for a gun permit from seven days to 30 days.Quarantine: People must follow the states quarantine and isolation guidance."
"June 30, 2020", The Department of Environmental Management announced that four Rhode Island state campgrounds are now open to visitors with new restrictions and procedures to prevent viral transmission.
"July 2, 2020", The Governor announced a plan to expand home-based care options in Rhode Island to shift from the reliance on nursing and other congregate care facilities.
"July 3, 2020"," The Governor announced long-term care and assisted living facilities will be allowed to welcome visitors again on July 8, provided that they abide by strict infection control measures and keep residents, staff and family members safe."
"July 7, 2020", The Rhode Island Department of Healthadvisedconsumers not to use hand sanitizer manufactured by Eskbiochem SA de CV because of the potential presence of methanol (wood alcohol).
"July 9, 2020", The Rhode Island Elections Task Force released a series of recommendations to ensure that Rhode Island voters can cast their ballots in a safe and secure manner this fall.
