,date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other
27,"April 7, 2020",  The Governor announced the launch of a job-matching site targeted at those who have lost their job as a result of COVID-19.,,,,,,,,,,,Y
28,"April 9, 2020"," The Alabama Department of Labor announced they have begun paying the Federal Pandemic Unemployment Compensation (FPUC) benefit that was established with the passing of the federal CARES Act. ADOL paid $40,060,495 in FPUC benefits to 60,848 claimants as of April 8, 2020.",,,,,,,,,,,Y
29,"April 13, 2020"," The Governor issued a supplemental emergency proclamation, which directs the Board of Pardons and Paroles to resume parole hearings.",,,,,,,Y,,,,Y
30,"April 8, 2020"," The Governor awarded $580,000 to give a lift to innovation and entrepreneurship to help support the Alabama Launchpad, a program that encourages entrepreneurship in the state and nurtures new businesses. ",,,,,,,,,,,Y
31,"April 16, 2020"," The Governor announced the launch of new COVID-19 drive-thru testing sites in Adamsville and Montgomery. The testing sites are supported by Walmart and Quest Diagnostics and will be available to anyone who may be exhibiting symptoms, as well as all health care workers and first responders.",,,,Y,,,,,,,Y
32,"April 17, 2020", The Alabama Coronavirus Task Force announced recommendations to the Governor regrading reopening the state with a focus on small business. ,,,,,,,,,,,Y
33,"April 28, 2020"," The Governor issued a Safer at Home order to re-open portions of the Alabama economy on Thursday, April 30th at 5:00 PM. The order will require strict sanitation and social distancing guidelines and will expire on Friday, May 15, 2020 at 5:00 PM.",,Y,,,,,,,,Y,
34,"May 8, 2020"," The Governor issued an amended Safer at Home Order. The order which includes an expanded list of items including non-work-related gatherings, retailers, athletic facilities and others to reopen will be effective Monday, May 11, 2020 and will expire on Friday, May 22, 2020 at 5:00 PM.",,Y,,,,,,,,,
35,"May 8, 2020", The Governor issued their eighth Supplemental State of Emergency providing liability protections for businesses and health care providers among other provisions.,,,,,,,Y,,,,Y
36,"May 8, 2020"," The Governor issued their ninth Supplemental State of Emergency providing operating loans and lines of credit financing to rural electric cooperatives, guidance on the administration of the July 14, 2020 Runoff election, protection against evictions based on nonpayment, and extension of the State of Emergency for another sixty days.",,,,,,,Y,,,,Y
37,"May 8, 2020", The Centers for Medicare and Medicaid Services (CMS) approved Alabamas second request for a Medicaid 1135 waiver. The waiver allows Alabama to provide flexibilities in Medicaid provider screening and enrollment and to lift prior authorization requirements.,,,,,,Y,,,,,Y
38,"May 18, 2020"," The Alabama Legislature approved Senate Bill 161 after the governor issued an executive amendment outlining state expenditures for the Coronavirus, Aid, Relief, and Economic Security (CARES) Act.",,,,,,,,,,,Y
39,"May 20, 2020"," The Governor announced that the state will receive $3,299,821 in Coronavirus Aid, Relief, and Economic Security Act (CARES Act) funding to provide economic relief to qualifying applicants in the states seafood industry.",,,,,,,,,,,Y
40,"May 21, 2020"," The Governor issued an amended Safer at Home Order to be applied Statewide. The order includes an expanded list of items to reopen such as athletic activities, theaters, childcare facilities, and summer camps. The order is effective Friday, May 22, 2020 at 5:00 p.m. and will expire on Friday, July 3, 2020 at 5:00 p.m.",,Y,,,,,,,,,
41,"May 21, 2020", The Governor announced Alabama Department of Public Health is partnering with Apple and Google to use their contact tracing app to track those who may have been exposed using Bluetooth signals.,,,,,,,,,,,Y
42,"June 5, 2020", The Governor announced that 20 community action agencies would be awarded Community Service Block Grants valued at more than $17 million. The funds will be used to provide relief for Alabamians who faced unemployment and economic difficulties.,,,,,,,,,,,Y
43,"June 9, 2020", The Governor issued the eleventh supplemental State of Emergency for the pandemic.,,,,,,,Y,,,,
44,"June 9, 2020", The Alabama Department of Revenue extended the time for obtaining motor vehicle registrations and paying property taxes on vehicles and associated penalty charges.,,,,,,,,,,,Y
45,"June 25, 2020", The Governor announced a Broadband Working Group to gather input and guidance on allocation of $300 million of CARES Act monies for expenditures related to technology and infrastructure related to remote instruction and learning.,,,,,Y,,,,,,
46,"June 29, 2020"," The Governor announced the state will use $30 million in federal COVID relief funding to expand coronavirus testing on college campuses, and to lay the groundwork for having students and faculty return to campus.",,,,Y,,,,,,,
47,"June 30, 2020", The Governor issued an amendment to the Safer at Home Order extending it from July 3 to July 31 at 5:00 PM Eastern.,Y,,,,,,,,,,
48,"July 7, 2020", The Governorawarded$18.27 million of the Coronavirus Relief Fund to provide baseline testing for coronavirus and proactive surveillance of the virus for health care personnel and residents of nursing home facilities.,,,,Y,,,,,,,
49,"July 8, 2020", The Governorannouncedthe Revive Alabama grant programthatwillreimburse small businesses up to a combined $100 million for expenses they have incurred due to operational interruptions caused by the pandemic and related business closures.,,,,,,,,,,,Y
50,"July 15, 2020", The Governor issued the fourteenth supplemental emergency proclamation containing an amended Safer at Home Order that includes a statewide mask requirement.,Y,,,,,,,,,,
51,"July 15, 2020", The Governor announced a statewide mask order that will run through July 31 and supersede any local orders.,,,,,Y,,,,,,
52,"July 20, 2020", The Governor announced $70 million to support the Alabama State Department of Educations Education Health and Wellness Grant Program and $100 million to support the Educational Remote Learning Devices Grant Program.,,,,,,,,,,,
