date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
6-Apr-20, The Governor issued an executive order including mandatory Home or Work order and establishing capacity limitations on retail businesses still operating. ,Y,,,,,,,,,,,
8-Apr-20," The Governor issued an executive order, allowing furloughed employees to receive COVID-19 Support Payments from their employers and still qualify for unemployment benefits. ",,,,,,,,,,,Y,
21-Apr-20," The Governor created accelerate SC, a coordinated economic revitalization plan involving small and large business leaders, healthcare professionals, local government officials and education professionals. The plan consists of five components of analysis and effort:Response;Protection;Governance;Resources; andInformation.",,,,,Y,Y,,,,,Y,
21-Apr-20," The Governor issued an executive order lifting restrictions on public access points to the states beaches, public piers, docs, and wharfs. Additionally, the order re-opens certain retail stores that were closed pursuant to Executive Order 2020-18. ",,Y,,,,,,,,,,
21-Apr-20, The Governor issued an executive order opening public boat ramps and boat landings. ,,Y,,,,,,,,,,
27-Apr-20, The Governor issued an executive order declaring a state of emergency for the states response. ,,,,,,,Y,,,,,
1-May-20," The Governor announced the statewide Work-or-Home order will be lifted and returned to voluntary status on May 4; additionally, restaurants throughout the state may begin providing outdoor customer dining service in addition to existing take out, curbside, and delivery services.  ",,Y,,,,,,,,,,
8-May-20, The Governor announced restaurants throughout the state will be allowed to reopen for limited dine-in services beginning on May 11.,,Y,,,,,,,,,,
11-May-20," The Governor announced that close contact service providers, fitness and exercise centers, commercial gyms, and public or commercial pools will be able to open in a limited capacity on May 18.",,Y,,,,,,,,,,
18-May-20," The Governor signed H. 3411, which makes appropriations and revenue available to the state government to continue operations uninterrupted through the fiscal year beginning July 1.",,,,,,,,,,,Y,
20-May-20," The Governor announced attraction facilities (e.g., zoos, museums, and waterparks) will be permitted to open throughout the state beginning May 22.",,Y,,,,,,,,,,
10-Jun-20, The Governor released recommendations to the South Carolina General Assembly for how the states share of federal CARES Act funds should be invested.,,,,,,,,,,,Y,
12-Jun-20," The Governor issued an executive order, which declares a new state of emergency, allows bowling alleys to open immediately, and lifts restrictions on the occupancy of retail establishments.",,Y,,,,,Y,,,,,
10-Jul-20,"The Governor announced that the sale of alcoholic beverages in all bars and restaurants throughout the state will be temporarily prohibited after 11:00 PM each night, beginning July 11.",Y,,,,,,,,,,,
29-Jul-20,"The Governor announced that all previously recommended guidelines for restaurants and other establishments that attract groups of people are now mandatory. The governor’s Executive Order establishing these new measures will go into effect Monday, August 3.",Y,,,,,,,,,,,
3-Aug-20,"Gov. Henry McMaster issued Executive Order which requires that face coverings be worn inside state government offices, buildings and facilities, as well as requires that restaurants require employees, customers, patrons, suppliers, vendors, and other visitors wear Face Coverings.",Y,,,,,,,,,,,
1-Sep-20,The South Carolina Department of Health and Environmental Control (DHEC) provided new guidelines for limited outdoor visitation at nursing homes and community residential care facilities,,Y,,,,,,,,,,
2-Oct-20,"Governor McMaster issued Executive Order 2020-63 which consolidates and extends previous emergency measures, urged municipalities to enact face covering mandates and extending restrictions regarding restaurant operations",,,Y,,,,,,,,,
5-Oct-20,The South Carolina Department of Health and Environmental has updated its interim guidance on testing and isolation requirements following testing.,,,,Y,,,,,,,,
16-Oct-20,Governor Henry McMaster joined by agency officials and business owners announced the Minority and Small Business Relief Grant Program and the Nonprofit Relief Grant Program,,,,,,,,,,,Y,
25-Nov-20,Gov. Henry McMaster Gives SCDHEC Authority to Move Forward with K-12 School Testing Program,,,,,Y,,,,,,,
8-Jan-21,"The South Carolina Department of Health and Environmental Control (DHEC) announced today that South Carolina Hospitals should begin to vaccinate their admitted patients, who are aged 65 years and older, as long as they do not currently have COVID-19 and a provider feels it is indicated for them.",,,,,,,,,,,,Y
2-Feb-21,"Governor Henry McMaster and the South Carolina Department of Health and Environmental Control (DHEC) today announced that beginning Monday, February 8, any South Carolina resident aged 65 or older, regardless of health status or preexisting conditions, can begin scheduling their appointment to receive COVID-19 vaccine.",,,,,,,,,,,,Y
25-Feb-21,"Governor Henry McMaster announced that COVID-19 safety measures related to the sale of alcohol and mass gatherings will be terminated effective Monday, March 1, 2021. Restaurants may resume normal alcohol sales as licensed by the South Carolina Department of Revenue. Additionally, South Carolina Department of Commerce approval for events involving more than 250 people will no longer be required.",,Y,,,,,,,,Y,,
2-Mar-21,"South Carolina to Move to Phase 1b of COVID-19 Vaccination Plan on March 8, 2021",,,,,,,,,,,,Y
4-Mar-21,"Governor Henry McMaster today issued Executive Order 2021-12, which modifies existing emergency orders related to the COVID-19 pandemic and begins the process of facilitating the return of the remaining state employees back to the workplace on a full-time basis. The new Executive Order also rescinds previously mandatory face covering safety measures in state government offices, buildings, and facilities and authorizes the South Carolina Department of Administration to promulgate guidelines, in consultation with the S.C. Department of Health and Environmental Control, regarding the same (Section 2-B).",,Y,,,,,,,,,,
26-Mar-21,"All South Carolinians Aged 16 and Older to be Eligible for COVID-19 Vaccine Beginning March 31, 2021 ",,,,,,,,,,,,Y
13-May-21,"Gov. Henry McMaster Issues Order Empowering Parents to Decide On Masks in Schools, Restricts Local Mask Mandates, and Prohibits Vaccine Passports",,Y,Y,,,,,,,,Y,
5-Nov-21,"Gov. Henry McMaster Bans Vaccine Mandates at Cabinet Agencies, Requires State Agencies to Cooperate with Ongoing and Anticipated Litigation Related to Federal Vaccine Mandates",,,,,,,,,,,,Y
