date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
24-Mar-20,The Governor issued an executive order that mandated all non-essential businesses and operations in Maine close their physical locations that are public facing.,Y,,,,,,,,,,,
25-Mar-20,"The Governor, through the Maine Emergency Management Agency, signed agreements with the University of Maine System and the Maine Community College System to coordinate requests for assistance and the deployment of resources.",,,,,,,,,,,Y,
25-Mar-20,"The Governor signed an insurance emergency response order allowing licensed physicians, physician assistants, and nurses greater flexibility to contribute to Maine's response during the civil state of emergency. This includes: Receive an emergency license to provide health care in person or through telehealth to Maine people, with no application fee; See Maine patients through telehealth without obtaining a Maine license, if already serving those patients at out-of-state locations; Have their licenses automatically renewed if up for renewal during the state of emergency; Suspend conforming to physician oversight requirements (for physician assistants and advanced practice registered nurses); Reactivate their license immediately with no application fee, if retired.",,,,,,,,,,,Y,
25-Mar-20,The Governor took action to align Maine with federal guidance and improves the affordability of needed health care services delivered through telehealth.,,,,,,Y,,,,,Y,
26-Mar-20,The Governor announced new measures to help the states nursing facilities address financial challenges. They include: Providing additional payments through MaineCare to support nursing facilities efforts related to infection control and visitor screening to protect workers and the residents in their care. Asking nursing homes to track and submit costs beyond their normal operating expenses.,,,,,,,,,,,Y,
26-Mar-20,"The Governor extended the state income tax payment deadline to July 15, 2020",,,,,,,,,,,Y,
26-Mar-20,"The Governor launched a new online resource in the state that outlines the ways the people of Maine can support relief efforts. It outlines 4 ways help can be provided: Financial assistance; Healthcare and medical assistance; Small business assistance; Connections with family, friends, and neighbors.",,,,,,,,,,,Y,
27-Mar-20,The Governor encouraged citizens to safely support local businesses through efforts like PayitForwardMaine while being mindful of crucial physical distancing guidelines and using online transactions or pickup and delivery services.,,,,,,,,,,,Y,
27-Mar-20,The Governor extended boating registration renewal period until April 30 due to COVID-19.,,,,,,,,,,,Y,
30-Mar-20,The Governor signed an executive order to fast track free online job training at Maine's community colleges,,,,,,,,,,,Y,
30-Mar-20,The Governor announced that her office is accelerating pay increases for personal care workers and expanding access to meals for older Mainers who are home-bound because of COVID-19.,,,,,,,,,,,Y,
31-Mar-20,The Governor issued a stay-at-home order for the state that will continue to April 30th.,Y,,,,,,,,,,,
31-Mar-20,The Governor signed an executive order to allow families who rely on TANF to request an emergency extension to continue receiving benefits beyond the 60,,,,,,,,,,,Y,
1-Apr-20,The Governor requested a major disaster declaration from the federal government.,,,,,,,,,,,Y,
1-Apr-20,The Governor extended the state property tax deadline.,,,,,,,,,,,Y,
3-Apr-20,"The Governor signed an executive order mandating that travelers arriving in Maine, regardless of their state of residency, self-quarantine for 14 days. ",Y,,,,,,,Y,,,,
4-Apr-20,The Governor announced that the President has approved her request for a major disaster declaration for the State of Maine. ,,,,,,,,,,,Y,
7-Apr-20,"The Governor signed an executive order to further expand access to health care by taking additional steps to bolster the health care workforce, expand telehealth services, and temporarily alleviate certain licensing requirements. ",,,,,,,,,,,Y,
7-Apr-20,The Governor directed the Maine National Guard and the Maine Emergency Management Agency (MEMA) to work with Maine's health care systems to open two alternative care sites in Portland and Bangor as part of the States preparations to bolster Maine health system capacity. ,,,,,,,,,,,Y,
7-Apr-20,"The Centers for Medicare & Medicaid Services (CMS) approved Maine's request for a Section 1135 Medicaid waiver. The approved waiver enables Maine to provide flexibilities in Medicaid provider screening and enrollment, forgo certain pre-admission screening and annual resident review assessments, lift prior authorization requirements, allow for reimbursement facility services in alternative settings, extend fair hearing timelines, and waive public comment and tribal consultation requirements for certain changes to the Medicaid state plan.",,,,,,,,,,,Y,
8-Apr-20,The Governor signed an executive order allowing remote notarizations. ,,,,,,,,,,,Y,
10-Apr-20,"The Governor signed an executive order moving Maine's primary election from Tuesday, June 9, 2020 to Tuesday, July 14, 2020. The order allows applications for absentee ballots to be made in writing or in person, without specifying a reason, up to and including the day of the election.",,,,,,,,,,,Y,
13-Apr-20,"The Governor joined a coalition of Governors from Delaware, Illinois, Michigan, Montana, New Jersey, New Mexico, North Carolina, Oregon, Pennsylvania, Virginia and Wisconsin in writing to U.S. Department of Health and Human Services (HHS) Secretary Alex Azar and Centers for Medicare and Medicaid Services (CMS) Administrator Seema Verma to ask the Administration to reconsider its decision and take action to allow for a special enrollment period of at least 30 days on the federal health care exchange.",,,,,,,,,,,Y,
14-Apr-20,The Governor wrote a letter urging U.S. Secretary of Agriculture Sonny Perdue to coordinate a nationwide strategy to increase the amount of food available to emergency food programs and to address gaps in the food supply chain.,,,,,,,,,,,Y,
14-Apr-20,"The Governor signed a proclamation extending Maine's state of civil emergency for another thirty days through May 15, 2020.",,,,,,,Y,,,,Y,
16-Apr-20,"The Governor signed an executive order that will prevent the immediate eviction of tenants other than those who engage in dangerous or unlawful conduct for the duration of the state of emergency.The Governor also strengthened the penalties for landlords who may try to evict tenants by unlawful means, and she extended the timeframe for the eviction process in the event that the Courts reopen beforeThe Governors state of emergency is terminated.",,,,,,,,,,,Y,
16-Apr-20,"The Governor in partnership with MaineHousing, announced a new rental assistance relief program for Maine people who cannot pay their rent due to COVID-19.",,,,,,,,,,,Y,
22-Apr-20,"The Governor announced that nearly $11 million in federal funds will support access to child care for Maine's essential workers, including health care professionals and first responders, and offer relief for child care providers. ",,,,,,Y,,,,,Y,
23-Apr-20,"The Governor announced her vision for the gradual reopening of Maine, it includes: Protecting public health Maintaining healthcare readiness; Building reliable and accessible testing Prioritizing private-public collaboration.",,Y,,,,,,,,,,
27-Apr-20,The Governor announced that the Consensus Economic Forecasting Commission (CEFC) and the Revenue Forecasting Committee (RFC) will convene off cycle to examine the economic ramifications of COVID-19 on State governments revenues.,,,,,,,,,,,Y,
28-Apr-20,"The Governor shared a plan to gradually and safely restart Maine's economy. The plan establishes four gradual stages of reopening, the first of which begins May 1st. The stages focus on the ability of a business to operate or an activity to occur in a manner that protects public health and safety. The Maine CDC will be tracking three primary metrics in its evaluation of whether or not to progress through the stages: 1) a downward trajectory of influenza-like illnesses and COVID-like syndromic cases; 2) a downward trajectory of documented cases and newly hospitalized patients; and 3) the capacity of Maine's hospital systems to treat all patients without crisis care and the ability of the state to engage in a robust testing program.",,Y,,,,,,,,,,
29-Apr-20,"The Governor signed an executive order extending the stay-at-home order until May 31st. However, it now allows citizens to visit businesses or participate in activities deemed safe to open under Stage 1 of the reopening plan.",Y,,,,,,,,,,,
6-May-20,"The Governor announced that she is convening an Economic Recovery Committee charged with developing recommendations to mitigate the damage to Maine's economy caused by the ongoing COVID-19 pandemic and to jumpstart a long-term economic recovery for Maine people, businesses, and organizations.",,,,,,,,,,,Y,
7-May-20,"The Governor announced that the state has partnered with Maine-based IDEXX Laboratories, Inc. to purchase enough of the companys recently authorized COVID-19 testing kits to more than triple the States testing capacity.",,,,,,,,,,,Y,
8-May-20,The Governor announced a rural reopening plan aimed at reopening certain additional businesses in rural Maine over the course of the next two weeks with added health and safety measures. The plan comes afterThe Governor stated that her Administration was considering opportunities for regional variation as part of its Restarting Maine's Economy plan.,,Y,,,,,,,,,,
13-May-20,"The Maine Department of Health and Human Services (DHHS) launched a statewide campaign to promote awareness of affordable health insurance options, particularly for people whose employment or income has been affected by the COVID-19 pandemic.",,,,,,,,,,,Y,
13-May-20,"The Governor signed a proclamation extending Maine's state of civil emergency for thirty days through June 11, 2020.",,,,,,,Y,,,,Y,
14-May-20,"The Governor announced that, effective immediately, Maine lodging providers can begin accepting future reservations for stays with an arrival date of June 1st and beyond for Maine residents and for non-residents who comply with the States 14-day quarantine requirement.",,Y,,,,,,,,,Y,
15-May-20,The Governor and the Maine Education Commissioner announced that the Maine Department of Education has secured internet access and devices to facilitate at home learning for 100 percent of Maine school children for whom there was a reported need.,,,,,,,,,,,Y,
18-May-20,"The Maine Emergency Management Agency (MEMA) provided 1,900 cloth face coverings to the Maine Association of Broadcasters (MAB) for distribution to the states broadcast media outlets.",,,,,,,,,,,Y,
19-May-20,"The Governor announced the following updates to the plan to restart Maine's economy:Maine residents may enjoy campgrounds beginning Memorial Day weekend; The Administration is delaying the full reopening of gyms, fitness centers, and nail salons in light of emerging research and experiences in other states of COVID-19 transmission related to these establishments.",,Y,,,,,,,,,,
21-May-20,"The Governor announced that the State of Maine has received $52.7 million in Federal grant funding from the U.S. Centers for Disease Control and Prevention (U.S. CDC) to bolster epidemiological and laboratory capacity to respond to infectious diseases, particularly COVID-19. The state will use this funding to enhance its ability to prevent, detect, and mitigate the spread of COVID-19 by expanding lab capacity and testing sites across Maine in the coming weeks and months.",,,,,,,,,,,Y,
26-May-20,"The Governor announced that the Maine Department of Health and Human Services (DHHS) is significantly expanding contact tracing by increasing the number of skilled staff and volunteers, harnessing innovative technology, and securing social services to help people with COVID-19 maintain self-isolation.",,,,,,,,,,,Y,
27-May-20,"The Governor announced that she is postponing the full reopening of restaurants for dine-in services in York, Cumberland, and Androscoggin counties. The decision to limit their reopening comes amidst an increase in hospitalizations as well as an increase in case counts in these three counties.",,,,,,,,,,,Y,
27-May-20,The Governor announced that Moody's Investors Service and Standard & Poors Global Ratings (S&P) have affirmed their credit ratings and outlooks on the State of Maine's general obligation debt. Moodys affirmed both their Aa2 rating and stable outlook on Maine's debt. S&P affirmed their AA rating and stable outlook.,,,,,,,,,,,Y,
30-May-20,"The Governor has directed the Maine Department of Corrections (MDOC) to offer to purchase perishable and non-perishable food from restaurants in York, Cumberland, and Androscoggin counties that are unable to open to indoor dining as a result of measures to protect public health and mitigate the spread of COVID-19.",,,,,,,,,,,Y,
8-Jun-20,"The Governor announced that the state will quadruple COVID-19 testing capacity at the State lab, develop testing sites throughout Maine, and allow more people in Maine with elevated risk of exposure to get tested for the virus. This dramatically expanded testing capacity will come online in July.",,,,Y,,,,,,,Y,
8-Jun-20,"The Governor announced an alternative to the States 14-day quarantine requirement for people entering Maine. The plan rests on three cornerstones: 1) having visitors certify that they have received a recent negative COVID-19 test to stay in lodging establishments, such as hotels, as an alternative to quarantine; 2) increasing symptom checks at places where visitors tend to go; and 3) supporting community promotion of COVID-19 prevention best practices and public health education.",,Y,,,,,,,,,,
10-Jun-20,The Governor signed a renewal of the state's civil emergency for thirty days through July 10th.,,,,,,,Y,,,,,
12-Jun-20,"The Maine Department of Health and Human Services (DHHS) announced that 525 essential workers have received financial help for child care and more than 1,600 child care providers have received stipends as part of the nearly $11 million in federal CARES Act funding awarded to Maine. Additional grants will be awarded to child care providers through mid-July.",,,,,,,,,,,Y,
12-Jun-20,"The Governor announced that indoor dining in Androscoggin, Cumberland, and York counties can voluntarily resume on Wednesday, June 17, 2020 with added health and safety protocols outlined in the COVID-19 Prevention Checklist.",,Y,,,,,,,,,,
12-Jun-20,"The Governor released a detailed guidance for Maine local governing bodies to hold gatherings, such as annual town meetings, school budget meetings, and elections, during the COVID-19 pandemic.",,,,,,,,,,,Y,
22-Jun-20,The Governor urged the USDA to designate maple syrup as an eligible Coronavirus Food Assistance Program (CFAP) specialty crop. Doing so will create the pathway for Maine’s maple producers to receive needed CFAP payments.,,,,,,,,,,,Y,
22-Jun-20,The Governor announced that her administration is postponing the reopening of indoor service at bars to protect public health given the higher risk of COVID-19 transmission in such settings.,Y,,,,,,,,,,,
24-Jun-20,The Governor posted additional COVID-19 Prevention Checklists for businesses and activities to voluntarily resume on July 1 as part of Stage 3 of the Administration’s Restarting Maine’s Economy Plan .,,Y,,,,,,,,,,
24-Jun-20,The Governor announced that her administration is dedicating $35 million of Maine’s $1.25 billion in Coronavirus Relief Funding (CRF) provided through the CARES Act to help local and tribal governments and other qualified entities cover costs incurred as a result of COVID-19.,,,,,,,,,,,Y,
29-Jun-20,"The Governor announced that her Administration has approved almost $9 million in grant awards to nearly 100 municipalities across the state under the Keep Maine Healthy Plan to support local COVID-19 public health, education, and prevention effort.",,,,,,,,,,,Y,
1-Jul-20,"The Governor announced that she will be exempting visitors from the States of Connecticut, New York, and New Jersey from the 14-day quarantine requirement or negative COVID-19 testing alternative, effective this Friday, July 3, 2020.",,,,,,,,,,,Y,
8-Jul-20,"The Governor issued an Executive Order requiring large retail businesses, restaurants, outdoor bars, tasting rooms, and lodging establishments in Maine’s more populous cities and coastal counties to enforce the State’s face covering requirement. ",Y,,,,,,,,,,,
14-Jul-20,"The Governor announced that seven health care organizations will collectively launch nearly 20 “swab and send” COVID-19 test collection sites that will send samples to the Maine State Lab for testing, strengthening access to safe and accessible testing for residents, tourists, seasonal workers, and other visitors to Maine.",,,,Y,,,,,,,,
15-Jul-20,The Governor announced that the Economic Recovery Committee has delivered its immediate recommendations to stabilize and support Maine’s economy through the unprecedented disruption caused by the COVID-19 pandemic.,,,,,,,,,,,Y,
17-Jul-20,"The Governor announced a series of steps that her Administration is taking to assist and support school systems across Maine as they consider whether and how to return to in-classroom instruction this fall. Each of these actions aims to provide essential support to promote a safe return for children, teachers, and school staff.",,,,,Y,,,,,,,
17-Jul-20,The Governor announced that her administration will invest more than $8 million from the federal Coronavirus Relief Fund to further boost access to child care and support Maine’s working families in response to the COVID-19 pandemic.,,,,,,,,,,,Y,
30-Jul-20,"MaineHousing will double its rental assistance from $500 to $1,000 through the COVID-19 Rental Relief Program",,,,,,,,,,,Y,
5-Aug-20,Governor Mills has extended Maine's state of civil emergency due to COVID-19 through Sept. 3.,Y,,,,,,Y,,,,,
11-Aug-20, Another $4 million has been granted to more than 80 Maine municipalities and Tribal governments to take action to protect Maine people and visitors from COVID-19.,,,Y,,,,,,,,Y,
20-Aug-20,"Five new ""swab-and-send"" COVID-19 testing sites will open in Maine next week through MaineHealth and the Maine Deaprtment of Health and Human Services.",,,,Y,,,,,,,,
20-Aug-20,Governor Mills has created a $200 million relief program for businesses and nonprofits. ,,,,,,,,,Y,,Y,
27-Aug-20,"Governor Mills has signed an executive order to protect the health and safety of Maine voters, poll workers, and election officials and to facilitate access to safe in-person and absentee voting in the November general election. ",,,,,,,,,,Y,,
28-Aug-20, A new mobile lab in Augusta from the Maine Department of Health and Human Services and Idexx Laboratories is further expanding Covid-19 testing in Maine.,,,,Y,,,,,,,,
2-Sep-20,"Governor Mills has extended Maine's state of civil emergency through Oct. 1, 2020.",,,,,,,Y,,,,,
21-Sep-20,Governor Mills announced Phase 2 of Maine Economic Recovery Grant Program funding for expanded pool of Maine businesses & non-profits,,,,,,,,,Y,,Y,
22-Sep-20,Mills Administration broadened standing order to allow anyone in Maine to get tested for COVID-19,,,,Y,,,,,,,,
23-Sep-20,"Governor Mills has dedicated an additional $164 million in Coronavirus Relief Funds to school systems as they continue to implement COVID-19 health and safety protocols to protect students, staff, and their families.",,,,,Y,,,,Y,,,
30-Sep-20,"Maine's state of civil emergency due to COVID-19 has been extended through Oct. 29, 2020.",,,,,,,Y,,,,,
2-Oct-20,Governor Mills has allocated an additional $25 million in Coronavirus Relief Funds to Maine's unemployment trust fund. ,,,,,,,,,Y,,Y,
6-Oct-20,"The Mills Administration announced Maine has entered Stage 4 of its Restarting Maine's Economy plan, which includes guidance on winter capacity limits for businesses and strengthened measures on wearing cloth face coverings to prevent the spread of COVID-19. ",,Y,,,,,,,,,,
29-Oct-20,Gov. Mills has extended the State of Civil Emergency in Maine through Nov. 27.,,,,,,,Y,,,,,
1-Nov-20,"Gov. Mills announced the postponement of the start of indoor service in bars and tasting rooms; and effective Nov. 4, returning indoor gatherings to the prior limit of 50 and ending the testing/quarantine exemption for travel to/from Connecticut, New York and New Jersey",Y,,,,,,,,,,,
5-Nov-20,"Governor Mills has announced an Executive Order requiring Maine people to wear face coverings in public settings, regardless of the ability to maintain physical distance.",Y,,,,,,,,,Y,,
12-Nov-20,The Maine Department of Health and Human Services announced that the first 10 of up to 65 Walgreens pharmacy locations that will offer free drive-through rapid COVID-19 antigen testing to people in Maine experiencing symptoms of the virus,,,,Y,,,,,,,,
13-Nov-20,Governor Mills has announced that Massachusetts is no longer exempt from Maine’s quarantine or negative test requirement,Y,,,,,,,Y,,,,
19-Nov-20,"The Governor announced that all outdoor and indoor amusement venues, movie theaters, performing arts venues, casinos, and businesses that provide seated food and drink service, including social clubs, restaurants, and bars and tasting rooms currently open for outdoor service, will close for the night by 9:00 p.m",Y,,,,,,,,,,,
20-Nov-20,Governor Janet Mills dedicated an additional $6.2 million in federal Coronavirus Relief Funds to MaineHousing’s COVID-19 Rental Relief Program,,,,,,,,,,,,
4-Dec-20,"Mills Administration Continues Early Business Closing Time Amid Rising Cases, Hospitalizations",Y,,,,,,,,,,,
11-Dec-20,Governor Mills has signed an Executive Order that simplifies and strengthens the enforcement of the State’s face covering requirement.,Y,,,,,,,,,,,
31-Dec-20,"The Maine Department of Health and Human Services (DHHS) announced that the Maine Center for Disease Control and Prevention (Maine CDC) has placed its fifth order for doses of COVID-19 vaccine today for 17,075 people",,,,,,,,,,,,Y
13-Jan-21,"The Governor, in consultation with the Maine Department of Health and Human Services (DHHS) and the Maine Center for Disease Control and Prevention (Maine CDC), is dedicating the limited vaccine supply to older Maine residents, beginning with those 70 and older; additional emergency service personnel such as police and firefighters; and people who support infrastructure critical to Maine’s COVID-19 response. The updated strategy also focuses on adults of all ages with high-risk medical conditions that place them at greater risk of serious illness or death from COVID-19.",,,,,,,,,,,,Y
19-Jan-21,Maine residents age 70 and older are now eligible for vaccination against COVID-19 as part of Phase 1b.,,,,,,,,,,,,Y
20-Jan-21,"Governor Janet Mills today extended the State of Civil Emergency (PDF) through February 17, 2021. The Governor’s decision to extend the emergency is in line with nearly every other state in the nation which have ongoing emergency declarations, according to the National Governors Association. For example, the governors of New Hampshire and Vermont (DPF) recently extended their States of Emergency.",,,,,,,Y,,,,,
28-Jan-21,"Governor Janet Mills announced today that she will end the 9:00 p.m. early closing time for businesses, effective Monday, February 1, 2021. The decision is the result of Maine’s improving public health metrics, including a decrease in Maine’s positivity rate and new COVID-19 cases per million.",,Y,,,,,,,,,,
11-Feb-21,Case of B.1.1.7 COVID-19 Variant Confirmed in Maine,,,,,,,,,,,Y,
15-Feb-21," The State has announced the purchase of 250,000 BinaxNOW rapid antigen tests, which will be prioritized for use in schools, along with health care and long-term care sites, to expand regular testing in schools and support in-person learning.",,,,Y,,,,,,,,
17-Feb-21,Governor Mills has extended the State of Civil Emergency in Maine through March 19. This allows Maine to draw down critical federal resources and to deploy all available tools to respond to and contain COVID-19.,,,,,,,Y,,,,,
26-Feb-21,Maine Adopts Age-Based Approach to Expanding Vaccine Eligibility,,,,,,,,,,,,Y
5-Mar-21,Maine Aligns Vaccination Plan with President’s Directive to Make School Staff & Child Care Providers Eligible Through Federal Retail Pharmacy Plan,,,,,,,,,,,,Y
5-Mar-21,"Travel from Massachusetts, Connecticut, and Rhode Island are exempted from Maine’s test or quarantine requirement, joining Vermont and New Hampshire. People who have either had COVID-19 in the previous 90 days, or are fully vaccinated against COVID-19, regardless of state of origin, are now exempted from Maine’s test or quarantine requirement. Federal requirements related to international travel, however, remain in effect. ",,,,,,,,,,,Y,
17-Mar-21,"Governor Mills Continues State of Civil Emergency as Maine Fights COVID-19. A State of Civil Emergency allows Maine to deploy all available tools to respond to and contain COVID-19. This is Governor Mills’ thirteenth extension of the State of Civil Emergency. Under Maine law, Proclamations of Civil Emergencies may be issued in thirty-day increments.",,,,,,,Y,,,,,
22-Mar-21,"Governor Janet Mills announced that Maine is accelerating the timeline of its vaccination plan to make more people eligible for COVID-19 vaccines earlier. Beginning Tuesday, March 23, 2021, Maine residents age 50 and older will be eligible for the vaccination. Beginning Monday, April 19, 2021, all Maine residents age 16 and older will eligible for vaccination. The accelerated timeline comes as some Maine vaccine providers are reporting availability of appointments and as Maine anticipates an increase in vaccine supply from the Federal government.",,,,,,,,,,,,Y
5-Apr-21,The Mills Administration and the Federal Emergency Management Agency are launching a mobile vaccination unit to provide COVID-19 vaccination in rural areas of Maine.,,,,,,,,,,,,Y
27-Apr-21,Governor Mills has announced that face coverings in outdoor public settings are no longer required,,,,,,,,,,,Y,
24-May-21,The Mills Administration announced that Maine will align with new guidance from the U.S.CDC and allow fully vaccinated people not to wear face coverings indoors,,,,,,,,,,,Y,Y
2-Sep-21,Mills Administration Provides More Time for Health Care Workers to Meet COVID-19 Vaccination Requirement,,,,,,Y,,,,,,Y
17-Nov-21,Governor Mills Expands COVID-19 Vaccine Booster Eligibility to All Maine Adults,,,,,,,,,,,,Y
12-Jan-22,Governor Mills Announces Additional Maine National Guard Deployment to Support Hospitals In Responding to COVID-19 Surge,,,,,,Y,,,,,,
