date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
14-Jan-21,"Dr. Randall Williams, director of the Missouri Department of Health and Senior Services (DHSS) signed the standing order for Pfizer-BioNTech COVID-19 vaccine administration",,,,,,Y,,,,,,Y
8-Mar-21,"State opens COVID-19 vaccine to Oklahomans in Phase 3 groups. Child care workers, higher and Career Tech education and critical business infrastructure among Oklahomans now available to schedule appointments .",,,,,,,,,,,,Y
9-Mar-21,State updates guidelines for enhanced long term care visitation. Visitors who complete essential care training will be able to safely visit their loved ones.,,,,,,Y,,,,,Y,
23-Mar-21,OSDH to open final phase of COVID-19 vaccine eligibility. The state’s allocation of doses will be available to all adult Oklahomans who want to receive the vaccine starting March 29,,,,,,,,,,,,Y
7-Apr-21,State to open COVID-19 vaccine to nonresidents,,,,,,,,,,,Y,Y
26-Apr-21,OSDH resumes administration of Johnson & Johnson COVID-19 vaccines in Oklahoma,,,,,,,,,,,,Y
3-May-21,Oklahoma State Department of Health (OSDH) announced the expiration of the state of emergency declared in Oklahoma at the start of the pandemic.,,,,,,,Y,,,,,
14-May-21,OSDH identifies B.1.617.2 COVID-19 variant in the state,,,,,,,,,,,Y,
2-Jun-21,OSDH to begin statewide text message campaign for COVID-19 vaccine,,,,,,,,,,,,Y
20-Nov-21,"FDA, CDC authorize Pfizer and Moderna COVID-19 booster doses for all adults",,,,,,,,,,,,Y
26-Jan-22,"The Oklahoma State Department of Health (OSDH), the Tulsa County Health Department (THD) and the Oklahoma City-County Health Department (OCCHD) are moving away from universal case investigation and contact tracing to focus on a more strategic approach of outbreak investigations and targeted case investigations.",,,,,,,,,,,Y,
