date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
7-Apr-20," The Governor announced the Paycheck Protection Program, which offers fully forgivable loans to help small businesses maintain payrolls. ",,,,,,,,,,,Y,
8-Apr-20," The Governor signed executive order 25, extending the postponement of elective medical and dental procedures until April 30. ",Y,,,,,,,,,,,
9-Apr-20," The Governor announced a partnership with Nextdoor to provide official, real-time information to Tennesseans about the states response. ",,,,,,,,,,,Y,
13-Apr-20, The Governor issued an Executive Order extending the states Stay at Home Order until April 30. ,,,,,,,,,,,,
13-Apr-20," The Governor announced the development of the Economic Recovery Group to coordinate legislative leadership, local leadership, health care professionals, and industry representatives to reboot the economy. ",,,,,,,,,,,Y,
15-Apr-20," The Governor announced expanded COVID-19 testing in coordination with the National Guard, free to all Tennesseans, regardless of symptoms, ",,,,Y,,,,,,,,
15-Apr-20, The Governor called on schools to remain closed for the remainder of the academic year. ,Y,,,,Y,,,,,,,
16-Apr-20, The Governor appointed the Department of Tourism Development Commissioner to lead the Economic Recovery Group. ,,,,,,,,,,,Y,
16-Apr-20, The Governor announced the creation of the Stimulus Financial Accountability Group to oversee fiscal management of CARES Act funding received by the state. ,,,,,,,,,,,Y,
17-Apr-20," The Governor signed Executive Order 28, removing regulatory barriers to facilitate the treatment of COVID-19, including: Extending the deadline for firefighters to obtain a medical examination; Suspending the collaborating physician requirement for nurse practitioners and physician assistants; Allowing nursing school graduates to work during the emergency order under the supervision of a licensed nurse; Allowing nurse practitioners and physician assistants to write orders for home health services; Expanding the facilities in which autopsies may be performed; Allowing medical laboratory personnel to work from home in reviewing data and reporting results; Protecting HIPAA information sent by the DoH to first responders and law enforcement personnel; and Extending the price gouging law for an additional 15 days.",,,,,,Y,,,,,Y,
17-Apr-20, The Tennessee Department of Human Services announced new child care assistance to support families serving in essential workforce positions. ,,,,,,,,,,,,
17-Apr-20," The Governor announced expanded testing, with the Tennessee National Guard establishing 15 drive-through testing sites. ",,,,Y,,,,,,,,
20-Apr-20," The Governor announced that Tennessees Stay at Home order will expire on April 30th, and a vast majority of businesses will be allowed to reopen on May 1st. ",,Y,,,,,,,,,,
21-Apr-20, The Governor announced that the first four grants of a $10 million grant program were distributed to support hospitals facing financial strain. ,,,,,,,,,,,Y,
21-Apr-20," The Tennessee Department of Healths Office of Minority Health Disparities Elimination provided an overview of efforts to engage minority communities seeking testing and treatment. Actions include:Engagement of non-profits, faith leaders, legislators and local leaders;Expanded testing efforts to coordinate with local health clinics and safety net clinics;Focused resources to improve race and ethnicity date collection; and Additional public service announcements focused on minority health concerns ",,,,Y,,Y,,,,,Y,
21-Apr-20," The Governor announced nearly 500,000 job openings currently listed on WorkInTexas.com, a job matching service developed by the Texas Workforce Commission. ",,,,,,,,,,,Y,
22-Apr-20, The Tennessee COVID-19 Unified-Command Group released data regarding the states long-term care facilities and outlined a plan for preventing future cases and mitigating present clusters of cases within these facilities.    ,,,,,,,,,,,Y,
23-Apr-20," The Governor announced the following initial guidance on retail industry reopening: Restaurants operating at 50% capacity and following guidance will be allowed to open on Monday, April 27; and Retail outfits operating at 50% and following guidance will be allowed to open on Wednesday, April 29. ",,Y,,,,,,,,,,
23-Apr-20, The Department of Labor and Workforce Development issued an update on actions to support Tennesseans including system upgrades and benefit distribution. ,,,,,,,,,,,Y,
23-Apr-20," The Department of Environment and Conservation Commissioner announced that most state parks will reopen for day-use only on Friday, April 24. ",,Y,,,,,,,,,,
24-Apr-20," The Governor issued guidance to restaurants and retailers as part of Tennessee Pledge, the states rollout approach to reopening businesses in 89 of 95 counties. ",,,,,,,,,,,Y,
24-Apr-20," The Governor signed Executive Order 29, amending Executive Order 17 and allowing restaurants to begin reopening n April 27. ",,Y,,,,,,,,,,
27-Apr-20," The Governor released Universal Guidance for Tennessee Businesses, found here. The Governor released additional guidance for the Restaurant Industry here, and additional guidance for the Retail Industry here. ",,,,,,,,,,,Y,
27-Apr-20," The Unified-Command Group announced the free testing of more than 7,000 Tennesseans regardless of symptoms  at drive-through sites across the state. ",,,,Y,,,,,,,,
27-Apr-20, The Governor directed the Tennessee Department of Finance & Administration to temporarily freeze any new non-mission critical hires to the states workforce. ,,,,,,,,,,,Y,
27-Apr-20, The Governor announced that elective medical procedures will be allowed to resume on May 1. ,,Y,,,,Y,,,,,,
28-Apr-20, Tennessees Economic Recovery Group issued guidance for gyms and exercise facilities to reopen safely beginning May 1. ,,Y,,,,,,,,,,
28-Apr-20," The Governor signed Executive Order 30, repealing Executive Orders 17, 21, 22, 23, 27, and 29. The Order will, among other things: Maintain the prohibition on gatherings of 10 or more people, with the exception of places of worship, weddings and funerals; Allow certain businesses to return to work in compliance with health guidelines; Mandate that entertainment and recreational gathering venues remain closed; Provide guidance regarding limited service in restaurants and take-out and delivery of alcohol; Provide guidance to nursing homes and like long-term care facilities regarding visitation; and Outline requirements to the public writ large. ",Y,,,,,,,,,,,
29-Apr-20," The Governor issued Executive Order 31, extending the prohibition of non-emergent dental services until May 6. ",Y,,,,,Y,,,,,,
29-Apr-20," The Governor announced that close contact services, such as salons and barbershops, will be able to reopen on May 6. ",,Y,,,,,,,,,,
30-Apr-20, The Tennessee Economic Recovery Groups released guidance for close contact services to reopen beginning May 6. ,,Y,,,,,,,,,,
30-Apr-20," The Governor announced that his Administration has been working with the Tennessee Medical Association to prepare for the expiration of Executive Order No. 25, and the resumption of elective and non-urgent medical procedures beginning May 1. ",,Y,,,,Y,,,,,,
1-May-20, The Unified Command Group announced a mass testing strategy for all Tennessee Department of Correction staff and inmates in their care. ,,,,Y,,,,,,,,
1-May-20, The Governors Office of Faith-Based and Community Initiatives released guidance for faith communities on gathering together in houses of worship. ,,,,,,,,,,,Y,
1-May-20," The Governor signed Executive Order No. 23, outlining plans to further mitigate COVID-19, including: Waiving fees to obtain copies of business entity filings for purposes of seeking relief under a state of federal program; Extending the price gouging law for another 15-day period; Allowing reimbursement for physical, occupational, and speech therapy via telemedicine for workers compensation recipients;Allowing for discretion in utilization of National Guard members in connection with TDOC operations or security;Granting flexibility to the Commissioners of Intellectual and Developmental Disabilities with respect to hiring requirements made difficult by COVID-19;Allowing corporations to conduct remote shareholder meetings; and Extending the deadline for qualified TNInvestco to file annual audited financial statements with the Department of Economic       and Community Development. ",,,,,,,,,,,Y,
4-May-20," The Governor announced that more than 23,000 Tennesseans received free COVID-19 test at more than 67 drive-through testing sites as part of the Unified Command Groups efforts to broaden testing access. ",,,,Y,,,,,,,,
5-May-20, The Unified Command Group announced two strategic partnerships to provide Tennessee households and health care workers with protective face coverings and PPE.      ,,,,,,Y,,,,,,
5-May-20," The Governor signed Executive Order No. 33, allowing the safe reopening of close contact services. ",,Y,,,,,,,,,,
5-May-20," The Governor announced that, under guidelines set by the Tennessee Board of Dentistry and the American Dental Association, dental procedures will resume on May 6.",,Y,,,,,,,,,,
6-May-20," The Tennessee Economic Recovery Group released additional guidance for recreation, offices, lodging, construction and manufacturing, small group, and non-contact recreation businesses to reopen on May 8. ",,,,,,,,,,,Y,
7-May-20," The Governor signed Executive Order No. 34, allowing government bodies to hold meetings remotely until June 30.",,,,,,,,,,,Y,
7-May-20," The Governor signed Executive Order No. 35, allowing the reopening of small group, non-contact entertainment and recreational venues.",,Y,,,,,,,,,,
8-May-20, The Governor announced next steps for the Unified-Command Group.,,,,,,,,,,,Y,
12-May-20, The Tennessee Department of Intellectual and Developmental Disabilities and the Tennessee Department of Health announced a collaboration to increase testing accessibility for intermediate care facilities and members of the Employment and Community First CHOICES program.,,,,Y,,,,,,,,
12-May-20," The Governor signed Executive Orders 36 and 37, extending the state of emergency from May 18 until June 30. The orders discontinue provisions around expanded scope of practice for nurses and physician assistants and the reimbursement for physical occupational, and speech therapy via telemedicine  now reimbursable under federal guidelines. The orders amend provisions: Extending health care licenses, certificates, and registrations; Delaying the due date for health care license application fees; Expanding testing facilities; Extending price gouging protections; Extending deadlines and payments for motor vehicle registration and driver license renewals; Suspending inspections of light-duty motor vehicles; Extending enhanced handgun carry permits; Suspending deadlines for persons with interlock ignition devices; Suspending time limits regarding civil asset forfeiture proceedings; and Extending professional educational and training deadlines.",,,,,,,Y,,,,Y,
13-May-20," The Governor announced coordination between the Unified Command Group and the Metropolitan Development and Housing Agency (MDHA) to provide free, voluntary COVID-19 testing for families and residents at 14 MDHA communities in Nashville.",,,,Y,,,,,,,,
15-May-20," The Unified Command Group announced continued efforts to expand free, voluntary testing to vulnerable populations in coordination with housing authorities in Knoxville and Memphis.",,,,Y,,,,,,,,
15-May-20," The Economic Recovery Group announced the lifting of capacity restrictions on restaurants and retail effective May 22. The Group also issued guidance to facilitate the reopening of large, non-contact attractions on or after May 22.",,Y,,,,,,,,,,
18-May-20, The Governor announced the completion of an alternate care site in Memphis that can treat 401 individuals that have tested positive for COVID-19.,,,,,,Y,,,,,,
19-May-20, The Governor announced the final distribution of $10 million in Small and Rural Readiness Grants to support smaller hospitals facing financial strain.,,,,,,,,,,,Y,
20-May-20, The Unified Command Group announced coordination with the Chattanooga Housing Authority to provide free testing to families and residents who would like to receive tests at four CHA communities.,,,,Y,,,,,,,,
20-May-20," The Economic Recovery Group issued updated guidance to restaurants and retailers, as well as new guidance for attractions and larger venues to reopen with social distancing and capacity restrictions.",,,,,,,,,,Y,,
22-May-20," The Governor issued Executive Order 38, allowing groups of up to 50 people to participate in social and recreational activities while encouraging strong social distancing measures.",,Y,,,,,,,,,,
29-May-20, The Unified Command Group released a new report on the states efforts to protect long-term care facility residents. The report can be found here.,,,,,,,,,,,Y,
2-Jun-20, The Governor announced a new relief program for Tennessee businesses affected by COVID-19. The Tennessee Business Relief Program will direct approximately $200 million in federal funds directly to qualifying small businesses.,,,,,,,,,,,Y,
4-Jun-20," The Economic Recovery Group (ERG) issued updated guidance for close contact service businesses, exercise facilities, and recreation activities under the Tennessee Pledge. The ERG also added recommendations for large community events.",,,,,,,,,,,Y,
10-Jun-20," The Governor, in coordination with the Unified Command Group, released guidance to provide limited visitation options for long-term care facilities.",,,,,,,,,,,Y,
10-Jun-20," The Economic Recovery Group announced a partnership with the University of Tennessee to assist in the collection and analysis of survey data, tracking citizens sense of safety and economic well-being as the state reopens.",,,,,,,,,,,Y,
18-Jun-20,The Unified Command Group announced that nearly all of Tennessee’s 700 long-term care facilities have completed the required COVID-19 testing of residents and staff.,,,,Y,,,,,,,,
18-Jun-20,"The Governor’s Economic Recovery Group developed the TN Strong Mask Movement, partnering with more than 30 flagship brands to distribute close to 300,000 free or low-cost cloth face coverings across the state.",,,,,,Y,,,,,,
29-Jun-20,"The Governor signed Executive Order No. 50, extending Tennessee’s State of Emergency until August 29.",,,,,,,Y,,,,,
1-Jul-20,"The Governor issued an executive order extending COVID-19 civil liability protection to health care providers, announcing  lawsuit immunity.",,,,,,,,,,,Y,
3-Jul-20,The Governor signed an executive order granting mayors in 89 counties the authority to issue local mask requirements in the event of increased COVID-19 cases.,,,Y,,,,,,,,,
7-Jul-20,The Governor and the Financial Stimulus Accountability Group announced that $81 million in CARES Act funding will be made available to K-12 schools and higher education institutions to assist with plans for safe reopening.  ,,,,,Y,,,,,,,
13-Jul-20,"Tennessee’s Economic Recovery Group, in partnership with the Tennessee Entertainment Commission, released new Tennessee Pledge guidelines with safety measures for media production. ",,,,,,,,,,,Y,
20-Jul-20,The Governor and the Financial Stimulus Accountability Group announced an additional $115 million in Coronavirus Relief Funds to be made available to local governments to offset costs incurred in responding to COVID-19.,,,,,,,,,,,Y,
23-Jul-20,The Governor announced a public service announcement campaign urging all Tennesseans to wear a mask to help fight the spread of COVID-19.,Y,,,,,,,,,,,
28-Jul-20,The Governor unveiled the “Safe Reopening Plan for Tennessee Schools.”,,Y,,,,,,,,,,
31-Jul-20,Gov. Lee signed an executive order to allow contact sports and extend local authority for mask requirements,,Y,,,,,,,,,,
7-Aug-20,Gov. Lee introduced bills on liability protections and telehealth.,,,,,Y,,,,,,Y,
14-Aug-20,"Gov. Lee and the Financial Stimulus Accountability Group announced new and expanded financial relief programs for small businesses, agribusinesses, displaced workers, and the tourism industry through the federal Coronavirus Relief Fund (CRF).",,,,,,,,,,,,
28-Aug-20,"Gov. Lee signed Executive Order No. 59 to extend the state of emergency, regulatory flexibility provisions, and local authority on face coverings through Sept. 30, 2020.",Y,,,,,,Y,,,,,
21-Sep-20,Governor Bill Lee and the Tennessee Department of Agriculture (TDA) announced Coronavirus Agricultural and Forestry Business (CAFB) Fund awards to farm and forestry businesses. ,,,,,,,,,Y,,,
29-Sep-20,"Governor Bill Lee announced the State of Emergency in Tennessee will continue through October with targeted provisions of previous executive orders through October 30, including the authority of local governments to institute mask requirements. Remaining restrictions on businesses and gathering sizes in the 89 counties with a state-run health department have been removed.",,Y,,,,,,,,,,
7-Oct-20,Governor Bill Lee and the Financial Stimulus Accountability Group (FSAG) announced an initial $50 million in federal Coronavirus Relief Funds for the new Supplemental Employer Recovery Grant (SERG) program to provide additional relief to small businesses ,,,,,,,,,Y,,Y,
20-Oct-20,"Tennessee Governor Bill Lee announced a new ad campaign, “Choices”, to promote responsible decision-making by Tennesseans",,,,,,,,,,,Y,
21-Oct-20,Governor Bill Lee announced Tennessee’s Unified Command to conduct weekend COVID-19 testing events in rural counties,,,,Y,,,,,,,,
4-Nov-20,"Governor Bill Lee’s Unified Command Group will open drive through COVID-19 testing sites in each of Tennessee’s grand divisions on Saturday, Nov. 7, in its ongoing effort to curb rising rural cases",,,,Y,,,,,,,,
5-Jan-21,Tennessee Governor Bill Lee announced a new digital tool to help inform Tennesseans when they will be eligible to receive the COVID-19 vaccine.,,,,,,,,,,,,Y
28-Jan-21,"Governor Bill Lee ends the recent additional restrictions around who can participate in or attend indoor school sporting events. The guidance and rules of local education agencies and the TSSAA remain in place, but Executive Order 74 will be suspended effective Monday, February 1",,Y,,,Y,,,,,Y,,
26-Feb-21,"Gov. Lee Signs Executive Orders To Lift Nursing Home Restrictions, Extend Limited State of Emergency",,Y,,,,,Y,,,,,
27-Apr-21,Tennessee Governor Bill Lee announced the end of statewide public health orders and signed Executive Order 80 to address economic and regulatory functions. EO 80 also ends the local authority to issue mask requirements in the 89 counties directed by the state health department.,,Y,Y,,,,,,,,Y,
16-Aug-21,Gov. Lee Signs Executive Order Giving Parents Ability to Opt Out of School Mask Mandates,,,,,Y,,,,,,Y,
