date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
5-May-20,"The Governor announced the largest shipment of  personal protective equipment to date has been distributed byThe Georgia Emergency Management and Homeland Security Agency (GEMA/HS) in cooperation withThe Georgia Department of Public Health (DPH). Altogether, GEMA/HS shipped 38,420 face shields, 423,000 gloves, 432,150 surgical masks, and 81,120 coveralls to frontline healthcare workers.",,,,,,,,,,,Y,
8-May-20,The Governor called for all individuals who have symptoms to get tested.,,,,,,,,,,,Y,
8-May-20,The Governor announced that Peach Bowl Inc. will be partnering with the Governors office to provide funding that will help make COVID-19 screenings available statewide.,,,,,,,,,,,Y,
8-May-20,The Governor signed an executive order suspending the mandatory 30-day renewal period requirement for firearms owners to renew their licenses due to the extension of the public health emergency.,,,,,,,,,,,Y,
11-May-20,The Governor reported the lowest number of ventilators in use and COVID-19 positive patients hospitalized in Georgia since hospitals began submitting data toThe Georgia Emergency Management and Homeland Security Agency (GEMA) on April 8.,,,,,,,,,,,Y,
12-May-20,"The Governor signed an executive order requiring bars, nightclubs and live performance venues to remain shuttered through the end of May and relaxed capacity limits on restaurants that resume dine-in service, increasing the maximum table size from six patrons to 10. The order also doubled the number of children allowed in a single classroom at a child care facility from 10 to 20. Finally, the executive order allowed summer camps to resume to resume if they follow 32 regulations.",,Y,,,,,,,,,,
13-May-20,"The Centers for Medicare and Medicaid Services (CMS) approved Georgias second request for a Medicaid 1135 waiver. The waiver allows Georgia to reimburse for personal care provided by legally responsible individuals, including family caregivers",,,,,,,,,,,Y,
14-May-20,"The Governor announced the launch of Augusta Universitys COVID-19 telemedicine app and that Augusta University received a $400,000 donation from SK innovation to support Augusta University and Augusta University Healths response and associated expenses pertaining to the COVID-19 pandemic.",,,,,,,,,,,Y,
14-May-20,The Governor announced that the Technical College System of Georgias (TCSG) Office of Workforce Development was awarded a 12 Million Dislocated Worker Grant by the U.S. Department of Labor.,,,,,,,,,,,Y,
15-May-20,"The Governor announced that 301,874 COVID-19 tests have been completed and reported toThe Georgia Department of Public Health (DPH).",,,,,,,,,,,Y,
18-May-20,The Governor announced a list and interactive map of Georgia companies that have signed up to help businesses obtain personal protective equipment and health care supplies to fight COVID-19.,,,,,,,,,,,Y,
18-May-20,The Governor announced that Georgia now ranks twenty-first out of fifty-four states and territories on the current percentage of total population tested.,,,,,,,,,,,Y,
19-May-20,The Governor announced that Georgia reached its lowest number of COVID-19 positive patients hospitalized since hospitals started reporting data toThe Georgia Emergency Management and Homeland Security Agency (GEMA/HS) on April 8.,,,,,,,,,,,Y,
22-May-20,The Governor announced a filming best practices guide for Georgia that offers guidance for Georgias film and television industries to help reduce the spread of COVID-19 when productions resume in Georgia. The recommendations were developed in close cooperation with officials from studio and production companies who maintain a presence in Georgia.,,,,,,,,,,,Y,
26-May-20,The Governor announced that to date Georgia has received over 2.5 billion in COVID-19 related support from federal partners.,,,,,,,,,,,Y,
26-May-20,"The Governor announced that Georgia Emergency Management has sent 5,013 test kits to nursing homes throughout the state.",,,,Y,,,,,,,Y,
12-Jun-20,The Governor announced thatThe Georgia Department of Community Healths (DCH) June 11th Long-Term Care Facility COVID-19 report indicated that 97% of nursing home residents in facilities with 25 or more beds have now been tested for COVID-19.,,,,,,,,,,,Y,
15-Jun-20,The Governor announced that the state will begin COVID-19 priority testing for first responders at all specimen points of collection (SPOC) sites across the state.,,,,Y,,,,,,,Y,
16-Jun-20,"The Governor announced that Georgia will submit a waiver to the U.S. Department of Education for the suspension of the 2020-21 Georgia Milestones assessment and CCRPI school and district rating. Additionally, effective immediately, the Georgia Department of Education is suspending the teacher evaluation (TKES) summative rating for 2020-21.",,,,,Y,,,,,,,
18-Jun-20,"The Governor announced that the state has received 22,188 resource requests to date. In response to these resource requests, including 3,860 from skilled nursing homes, the Georgia Emergency Management Agency has distributed 5,868,241 N95 masks, 8,894,220 surgical masks, 1,065,692 face shields, 1,468,628 gowns, 17,697,420 gloves, 428,880 Tyvek coveralls, 138,992 test kits, and 154 ventilators to date.",,,,,,Y,,,,,,
18-Jun-20,The Governor announced that he will be seeking a standardized testing waiver for 2020-21.,,,,,Y,,,,,,,
18-Jun-20,"The Governor announced that the Georgia Professional Standards Commission (GaPSC) voted to remove the edTPA assessment as a requirement for the certification of educators in Georgia, making it easier and less costly for teachers to get certified in the state.",,,,,Y,,,,,,,
29-Jun-20,The Governor issued guidance on CARES Act funding for various communities in Georgia.,,,,,,,,,,,Y,
29-Jun-20,The Governor signed two executive orders extending the Public Health State of Emergency and existing COVID-19 safety measures,Y,,,,,,Y,,,,,
1-Jul-20,"The Governor signed a bill that provides greater protections for assisted living facility and personal care home residents, strengthens staffing requirements, and increases maximum fines for violations.",,,,,,,,,,,Y,
6-Jul-20,"The Governor announced the Georgia Safety Promise, a safety campaign to remind Georgia businesses and the public of the importance of following COVID-19 safety guidelines.",,,,,,,,,,,Y,
8-Jul-20, The Governor released a public notice request regarding Section 1332 Waiver previously submitted to the Department of Treasury and Centers for Medicare & Medicaid Services in the Department of Health and Human Services for a Reinsurance Program and the Georgia Access Model.,,,,,,,,,,,Y,
13-Jul-20," The Governor issued a press release announcing that June net tax collections approached $1.94 billion, for a decrease of $187 million, or -8.8 percent, compared to June 2019 when net tax collections totaled roughly $2.12 billion. Net tax collections for FY 2020 currently total almost $22.75 billion, a decrease of roughly $1.04 billion, or -4.4 percent, compared to FY 2019, when net tax revenues totaled more than $23.79 billion.",,,,,,,,,,,Y,
15-Jul-20,The Governor signed an executive order prohibiting local municipalities across the state from mandating that masks be worn in public to mitigate the spread of the coronavirus.,,Y,,,,,,,,,,
15-Jul-20,The Governor  announced a partnership to provide additional hospital bed surge capacity to treat COVID-19 patients at the Marcus Tower of the Piedmont Atlanta campus.,,,,,,Y,,,,,,
15-Jul-20,The Governor announced Georgia Emergency Management and Homeland Security Agency (GEMA/HS) is leveraging an existing state contract with Georgia-based UPS to deliver personal protective equipment to medical facilities across Georgia.,,,,,,Y,,,,,,
16-Jul-20,"The Governor announced that 744 Georgia businesses, local authorities, officials, and individuals from across the state have committed to the Georgia Safety Promise.",,,,,,,,,,,Y,
17-Jul-20,"The Governor is suing Atlanta authorities to prevent the US city from enforcing its requirement to wear masks in public, along with other coronavirus-related restrictions.",,,,,,,,,,,Y,
18-Jul-20,The Governor stated he will not order in-person school attendance.,,,,,,,,,,,Y,
20-Jul-20,"The Governor and the Georgia Department of Public Health today announced a new testing partnership with Mako Medical to provide testing supplies and services to process 10,000 SARS-CoV-2 PCR tests per day.",,,,Y,,,,,,,,
28-Jul-20,"The Governor withdrew his emergency request for a court to stop enforcement of Atlanta’s requirement that faces masks be worn in all public places, while mediation over the state’s legal effort to block the mandate proceeds.",,,,,,,,,,,Y,
3-Aug-20,The Governor extends Public Health State of Emergency and renews COVID-19 Restrictions,,,,,,,,,,,,
19-Aug-20,Governor Kemp Announces First Allocation of GEER Funding to Support K-12/Higher Education,,,,,Y,,,,,,Y,
16-Sep-20,"Governor Brian P. Kemp signed Executive Order 09.15.20.01, extending current COVID-19 restrictions and issuing guidance for long-term care facility visitation.",,Y,,,,Y,,,,Y,,
30-Sep-20,"Governor Brian P. Kemp signed Executive Order 09.24.30.01, extending current COVID-19 restrictions and the public health state of emergency.",Y,,,,,,Y,,,,,
28-Sep-20,"Governor Brian P. Kemp announced Georgia will have over three million Abbott Laboratories Binax Now, rapid COVID-19 tests in the next three to four months.",,,,Y,,,,,,,,
14-Oct-20,Gov. Kemp announced $1.5 billion in CARES Act Funding to Unemployment Insurance Trust Fund,,,,,,,,,Y,,Y,
15-Oct-20,"Governor Brian P. Kemp signed Executive Order 10.15.01, extending current COVID-19 restrictions with minimal changes to the section on Industry, Commerce, Organizations, & Non-Profits. ",,,,,,,Y,,,,,
30-Oct-20,"Governor Brian P. Kemp signed Executive Order 10.30.20.01 and Executive Order 10.30.20.02, extending the public health state of emergency through December 9 and renewing current COVID-19 restrictions",,,,,,,Y,,,,,
13-Nov-20,"Governor Brian P. Kemp signed Executive Order 11.13.20.01, renewing current COVID-19 restrictions",,,,,,,Y,,,,,
14-Dec-20,The Georgia Department of Public Health (DPH) received the first shipments of COVID-19 vaccine for administration in Georgia,,,,,,,,,,,,Y
18-Dec-20,Governor Brian P. Kemp announced the State of Georgia will continue staff augmentation funding to support hospitals and nursing homes across Georgia,,,,,,Y,,,,,,
21-Dec-20,"The Georgia Department of Public Health (DPH) is launching a vaccine dashboard that will track the number of providers enrolled to give vaccines, allocations and shipments from vaccine manufacturers, and vaccines administered.",,,,,,,,,,,,Y
30-Dec-20,"Governor Brian Kemp and Commissioner Kathleen Toomey announced plans to add adults aged 65 and older, law enforcement officers, firefighters and first responders to the current group of individuals eligible to receive COVID-19 vaccination.",,,,,,,,,,,,Y
5-Jan-21,The Georgia Department of Public Health (DPH) is announcing Georgia’s first case of COVID-19 variant B.1.1.7,,,,,,,,,,,Y,
8-Jan-21,"The Georgia Department of Public Health (DPH) is launching a COVID vaccine locator on the DPH website at https://dph.georgia.gov. The tool allows users to search by county for a vaccine provider in their community, and provides location and contact information for the provider.",,,,,,,,,,,Y,Y
21-Jan-21,Governor Brian P. Kemp today signed an Executive Order to ease requirements and allow more medically trained professionals to safely administer the COVID-19 vaccine.,,,,,,Y,,,,,,Y
15-Feb-21,"Governor Brian P. Kemp signed Executive Order 02.15.21.01, providing additional and revised guidance for Empowering a Healthy Georgia in response to COVID-19. The Order modifies sanitation guidance for businesses and events in accordance with data on the novel coronavirus' ability to spread from surface contact. The Order also adds a requirement for restaurants, non-critical infrastructure businesses, and events to ensure their ventilation systems operate properly, in response to data showing that increased air circulation and purification reduce the spread of COVID-19",,,,,,,,,,,Y,
16-Feb-21,Winter weather across the country is significantly impacting shipments of COVID-19 vaccine to Georgia. The Georgia Department of Public Health (DPH) received notification from the Centers for Disease Control and Prevention (CDC) that both Pfizer and Moderna vaccines that normally would have arrived the first part of this week were held back by the manufacturers due to the weather.,,,,,,,,,,,,Y
10-Mar-21,"Governor Brian P. Kemp today announced expanded eligibility for COVID-19 vaccinations. On March 15, vaccination criteria will expand to include Georgians aged 55 and older and individuals with disabilities and certain medical conditions.",,,,,,,,,,,,Y
24-Mar-21,"Governor Brian Kemp announced the state will expand its COVID vaccine eligibility beginning March 25, 2021, to include all Georgians aged 16 and older.",,,,,,,,,,,,Y
31-Mar-21,"Governor Brian Kemp announced Executive Order 03.31.21.01, extends the Public Health State of Emergency through April 30, 2021",,,,,,,,Y,,,,
31-Mar-21,"Governor Brian Kemp announced Executive Order 03.31.21.02, extends the current COVID-19 guidance in Georgia until April 7 with an added provision allowing state agency employees to get a COVID vaccine without using sick leave or annual leave.",,,,,,,,,,,,Y
31-Mar-21,"Governor Brian Kemp announced Executive Order 03.31.21.03, will become effective on April 8 and will roll back many of the current COVID-19 restrictions in place.",,Y,,,,,,,,,,
24-Apr-21,DPH Follows FDA CDC Guidance Will Resume J&J Vaccination,,,,,,,,,,,,Y
25-May-21,Gov. Kemp Issues Executive Order Prohibiting COVID-19 Vaccine Passports in State Government,,,,,,,,,,,Y,Y
22-Jun-21,"Governor Brian P. Kemp issued the final executive order extending the public health state of emergency, which will now expire on Thursday, July 1",,,,,,,Y,,,,,
26-Aug-21,"Georgia Hospitals on Diversion. The current surge of COVID cases throughout Georgia is stretching hospital and EMS personnel and resources to unprecedented levels. As a result, many hospitals are having to declare themselves on diversion meaning they are temporarily unable to provide normal emergency care to patients arriving by ambulance. Diversion is a term specific to ambulance transports and is a request to ambulances to transport patients to other local facilities if possible",,,,,,Y,,,,,,
5-Nov-21,Governor Brian P. Kemp and Attorney General Chris Carr announced the State of Georgia has filed a lawsuit challenging the Biden administration’s employer vaccine mandate.,,,,,,,,,,,,Y
6-Nov-21,The Georgia Department of Public Health (DPH) has confirmed the first case of COVID-19 caused by the Omicron variant in Georgia.,,,,,,,,,,,Y,
16-May-22,"Governor Brian P. Kemp announced that he has awarded more than $415 million in response to the economic harms caused by the COVID-19 pandemic and affecting hardworking Georgians and Georgia non-profits, government organizations, and businesses.",,,,,,,,,Y,,,
