date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
13-May-20,"The Governor signed a new proclamation continuing the Public Health Disaster Emergency. The proclamation permits salons, barbershops, and massage and tattoo establishments to reopen throughout Iowa in a limited fashion with appropriate public health measures in place. It also permits restaurants (but not bars), fitness centers, libraries, and racetracks to reopen in the 22 counties where they have remained closed. The proclamation continues the other ongoing closures and public health measures, including the prohibition on social, community, recreational, leisure, and sporting gatherings and events of more than 10 people, until 11:59 p.m. on May 27, 2020.",,Y,,,,,,,,,,
14-May-20,"The Governor announced Test Iowas equipment has been validated and believes the state has the capacity to do 5,000 tests per day  3,000 via the Test Iowa program and another 2,000 through the state hygienic lab.",,,,Y,,,,,,,Y,
20-May-20,"The Governor signed a new proclamation continuing the Public Health Disaster Emergency. The proclamation permits summer school activities, including baseball and softball, to resume on June 1. Effective May 22, Movie theaters, zoos, aquariums, museums, and wedding reception venues will be permitted to reopen with appropriate public health measures in place. Swimming pools will also be permitted to reopen for lap swimming and swimming lessons.",,Y,,,,,,,,,,
20-May-20,"The Governor announced that on Thursday, May 28, bars and other alcohol-related establishments that have been limited to carryout and delivery will be permitted to reopen for indoor or outdoor seating. These establishments will follow the same public health measures that restaurants have been implementing for the past several weeks.",,Y,,,,,,,,,,
26-May-20,"The Governor signed a new proclamation continuing the Public Health Disaster Emergency until June 25, 2020. The proclamation permits bars, wineries, breweries, distilleries, and social and fraternal clubs may reopen on May 28 with the same public health measures as restaurants in place. The proclamation also permits the reopening on June 1 of additional establishments, including outdoor performance venues, casinos, bowling alleys, amusement parks, skating rinks, skate parks, outdoor playgrounds.",,Y,,,,,,,,,,
26-May-20,"The Governor announced that effective June 1, speedways, and racetracks can open events to spectators. Outdoor venues like grandstands and amphitheaters may hold performances. Casinos may reopen, along with amusement parks, bowling alleys, pool halls, and arcades. All must maintain 50% capacity while keeping social distancing and hygiene protocols going.",,Y,,,,,,,,,,
27-May-20,The Governor announced that confirmed cases of COVID-19 are trending toward the western side of the state.,,,,,,,,,,,Y,
27-May-20,The Governor announced that 150 National Guard soldiers are assisting with contact tracing.,,,,,,,,,,,Y,
1-Jun-20,The Governor and the Iowa Department of Education announced the state has received $26.2 million in federal relief to ensure education continues for students of all ages impacted by the COVID-19 pandemic.,,,,,,,,,,,Y,
8-Jun-20,"The Governor announced Iowa will further expand access to COVID-19 testing with new sites opening this week, including one in Dallas County to better serve the Des Moines metro area, and four clinic sites in rural communities.",,,,Y,,,,,,,Y,
15-Jun-20,The Governor wrote a letter to Iowa Senators and the Secretary of the Department of Agriculture asking for more federal support for state turkey producers due to disruptions occurring in the supply chain.,,,,,,,,,,,Y,
18-Jun-20,"The Governor signed an Executive Order establishing the Governor’s Economic Recovery Advisory Board. The advisory board will focus on modernizing Iowa’s economy as well as education, health care, workforce and quality of life.",,,,,,,,,,,Y,
1-Jul-20,"The Governor announced she has directed $490 million of the $1.25 billion in Coronavirus relief funds Iowa was provided through the CARES Act, to be deposited into Iowa’s Unemployment Insurance Trust Fund.  The deposit will ensure that eligible Iowans continue to receive unemployment insurance benefits, and will also enable Iowa employers to remain in Tax Table 7 for 2021. ",,,,,,,,,,,Y,
7-Jul-20,The Governor announced that $50 million in federal funds allocated through the CARES Act will be invested in Iowa’s mental health care system. ,,,,,,Y,,,,,Y,
17-Jul-20,The Governor signed a new proclamation continuing the Public Health Disaster Emergency and taking a number of actions to advance Iowa’s Return to Learn strategy.,,,,,Y,,,,,,,
24-Jul-20,The Governor signed a new proclamation continuing the Public Health Disaster Emergency for another 30 days. The proclamation extends public health mitigation measures currently in place for businesses and other establishments.,Y,,,,,,,,,,Y,
24-Aug-20,Gov. Reynolds signs new proclamation continuing State Public Health Emergency Declaration ordering additional mitigation efforts,Y,,,,,,Y,,,,,
25-Aug-20,Gov. Reynolds allocates $100 million in CARES Act funding to support Iowa agriculture,,,,,,,,,Y,,Y,
15-Sep-20,"Gov. Reynolds signs new Public Health proclamation which permits bars, taverns, wineries, breweries, distilleries, night clubs to reopen in four counties",,Y,,,,,,,,,,
18-Sep-20,Governor Reynolds signed a new proclamation continuing the Public Health Disaster Emergency for another 30 days.,,,,,,,Y,,,,,
25-Sep-20,Governor Reynolds signed a new proclamation continuing the Public Health Disaster Emergency. ,,,,,,,Y,,,,,
29-Sep-20,Two Test Iowa clinic sites opened in Sioux County,,,,Y,,,,,,,,
7-Oct-20,"Three Test Iowa clinic sites are scheduled to open next week in Buena Vista, Wapello and Winneshiek counties",,,,Y,,,,,,,,
9-Oct-20,Iowa Governor Kim Reynolds and the Iowa Economic Development Authority (IEDA) announced the launch of the new Residential Utility Disruption Prevention Program,,,,,,,,,,,Y,
22-Oct-20,The state of Iowa and the Iowa Department of Education announced 43 Iowa colleges and universities have been awarded nearly $4.4 million to increase internet connectivity for students,,,,,Y,,,,,,,
3-Nov-20,"Gov. Reynolds announced $28 million in direct relief to hospitals, local health departments",,,,,,Y,,,,,,
29-Oct-20,Governor Reynolds announced $2 million in CARES Act funding for COVID-19 nanovaccine development in Iowa,,,,,,,,,Y,,,Y
3-Nov-20,Gov. Reynolds announced $5.85 Million for Coronavirus Relief Fund Earn and Learn Grant Awardees,,,,,Y,,,,,,,
16-Nov-20,"Gov. Reynolds signed a new Public Health Disaster proclamation that imposes a number of additional public health measures to reduce the spread of COVID-19. These measures include a mask mandate, limits to indoor gatherings, suspension of some organized sports activities, and restaurants and bars must close at 10 p.m. and cannot host private gatherings of more than 15 people ",Y,,,,,,,,,,,
18-Nov-20,"Gov. Reynolds signed a new Public Health Disaster proclamation that modifies existing public health measures to provide clarity and simplify the measures applicable to recreational activities and fitness centers. These measures include prohibition of indoor gatherings of more than 15 people, and outdoor gatherings of more than 30 people, and tighter restrictions on fitness centers",Y,,,,,,,,,,,
19-Nov-20,Gov. Kim Reynolds introduced a new public awareness campaign aimed at encouraging Iowans to step up and stop the spread of COVID-19,,,,,,,,,,,Y,
2-Dec-20,"Gov. Kim Reynolds and the Iowa Department of Cultural Affairs today announced the launch of an Iowa Arts & Cultural Recovery Program. The statewide grant program will provide short-term relief to arts venues, cultural organizations and creative workers who have lost significant business or income due to the pandemic.  ",,,,,,,,,,,Y,
10-Dec-20,Gov. Reynolds signed a new Public Health Disaster proclamation that modifies existing public health measures designed to reduce the spread of COVID-19. ,,,,,,,Y,,,,Y,
16-Dec-20,"Today, Gov. Reynolds signed a new Public Health Disaster proclamation that modifies existing public health measures designed to reduce the spread of COVID-19.  The proclamation requires social distancing and reasonable public health measures for many social, community, business, or leisure gatherings or events. ",Y,,,,,,,,,Y,Y,
7-Jan-21,"Today, Gov. Reynolds signed a new Public Health Disaster proclamation that modifies existing public health measures designed to reduce the spread of COVID-19. The proclamation continues to require that when people are in an indoor public space, and unable to social distance for 15 minutes or longer, masks are required to be worn.  Spectator limits for sporting and recreational gatherings, including for high school-sponsored events, will be lifted Friday, January 8th, 2021.  Other public health measures have been extended until Saturday, February 6th, 2021.",Y,Y,,,,,,,,Y,Y,
21-Jan-21,"Governor Kim Reynolds has announced the reallocation of $17 million in relief money made available to local governments for direct expenses incurred in response to the COVID-19 emergency. Of the $17 million remaining from the Local Government Relief Fund, roughly $4.7 million was previously allocated to smaller cities and. to simplify the administration of distribution, is being reallocated to the County the City resides in",,,Y,,,,,,Y,,,
28-Jan-21,"Governor Kim Reynolds will sign S.F. 160 at the Iowa State Capitol, giving Iowa parents the option to send their kids back to school full time. ",,,,,Y,,,,,Y,,
4-Feb-21,"Gov. Reynolds signed a new Public Health Disaster proclamation that relaxes existing public health measures effective Sunday, February 7th, 2021 while continuing critical regulatory relief to those on the frontlines of COVID19 recovery for an additional 30 days.  ",,Y,,,,,Y,,,,,
5-Mar-21,Gov. Reynolds signed a new Public Health Disaster proclamation that extends critical regulatory relief for an additional 30 days to those on the frontlines of COVID19 recovery.,,,,,Y,,,,,,,
2-Apr-21,Gov. Reynolds signed a new Public Health Disaster proclamation that extends critical regulatory relief for an additional 30 days to those on the frontlines of COVID19 recovery. ,,,,,,,Y,,,,,
23-Jul-21,Gov. Reynolds signed a new Public Health Disaster proclamation that extends some regulatory relief for an additional 30 days,,,,,,,Y,,,,,
13-Sep-21,"Gov. Reynolds issues a statement on court’s mask-mandate ruling: a federal judge unilaterally overturned a state law, ignored the decision by our elected legislature and took away parents’ ability to decide what’s best for their child",,,,,,,,,,,Y,
17-Sep-21,Gov. Reynolds signed a new Public Health Disaster proclamation that extends some regulatory relief for an additional 30 days,,,,,,,Y,,,,,
18-Oct-21,Gov. Reynolds signed a new Public Health Disaster proclamation that extends some regulatory relief for an additional 30 days. ,,,,,,,Y,,,,,
28-Oct-21,State of Iowa joins lawsuit challenging vaccine mandates for workers employed by a federal contractor,,,,,,,,,,,,Y
3-Nov-21,Gov. Reynolds announced that the State of Iowa has filed a lawsuit challenging President Biden’s vaccine mandate rule for employees of companies employing 100 or more. ,,,,,,,,,,,,Y
12-Nov-21,Gov. Reynolds signed a new Public Health Disaster proclamation that extends some regulatory relief for an additional 30 days.  ,,,,,,,Y,,,,,
