date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
9-Apr-20,"The Governor issued Emergency Order 28, 29 and 30 which provide non-congregate temporary housing for first responders and health care, provide temporary modification to executive branch deadlines and requirements, and provide temporary requirements for healthcare providers in alternative care settings. ",,,,,,,,,,,Y,
12-Apr-20,"The Governor announced approximately 91,000 pounds of personal protective equipment was delivered to the state and it will be distributed to the areas of greatest need across the state. ",,,,,,Y,,,,,,
14-Apr-20,The Governor signed Executive Order 2020-06 which established the Governor's Office for Emergency Relief and Recovery to assist with the management and expenditure of emergency relief funds. ,,,,,,,,,,,Y,
15-Apr-20,The Governor sent a letter to Leader McConnell and Speaker Pelosi regarding federal aid to independent restaurants in the wake of the COVID-19 pandemic and needed changes to the Paycheck Protection Program. ,,,,,,,,,,,Y,
15-Apr-20,"The Governor sent a letter to Attorney General approving a grant application for $600,000 submitted by the New Hampshire Coalition Against Domestic and Sexual Violence, which ensures the availability of resources for victims of domestic and sexual violence. ",,,,,,,,,,,Y,
16-Apr-20,"The Governor signed Emergency Order 31 which establishes the COVID-19 Long Term Care Stabilization Program for service provided by front line workers employed by certain Medicaid providers, and contracted facilities, to provide temporary stabilization funding to incentivize frontline workers to remain in or rejoin the workforce during this public health emergency. ",,,,,,Y,,,,,Y,
16-Apr-20,The Governor signed Emergency Order 32 which temporarily extends remote instruction and support for public K-12 school districts. ,Y,,,,Y,,,,,,,
17-Apr-20,The Governor issued Emergency Order #33 which activates the states Crisis Standards of Care Plan to guide development of clinical guidelines during COVID-19. ,,,,,,,,,,,Y,
21-Apr-20,The Governor announced that he sent a letter to leadership at the U.S. Department of Health and Human Services and the U.S. Department of Treasury requesting New Hampshire be granted a Section 1332 State Relief and Empowerment Waiver.,,,,,,,,,,,Y,
21-Apr-20,"The Governor announced the formation of the Governors Economic Re-Opening Task Force, which will develop a plan and oversee the state and private sector actions needed to reopen New Hampshires economy while minimizing the adverse impact on public health.",,,,,,,,,,,Y,
23-Apr-20,"The Governor issued Executive Order 2020-07, which allows for the appointment of additional members to the Governor's Office for Emergency Relief and Recovery Stakeholder Advisory Board. ",,,,,,,,,,,Y,
24-Apr-20,"The Governor issued Executive Order 2020-08, extending the State of Emergency. The Governor also signed a number of other Emergency Orders related to health insurance coverage, and workers compensation. ",,,,,,,,,,,Y,
1-May-20,"The Governor announced that he is implementing Stay at Home 2.0, which is in effect until May 31. Additionally, the Governor provided guidance to certain industries that can begin to phase-in services during the month of  May. ",Y,,,,,,,,,,,
1-May-20,The Governor issued Emergency Order #40 which extends and modifies the closure of non-essential businesses and requires residents to stay home. ,Y,,,,,,,,,,,
5-May-20,"The Governor issued  Emergency Order #41 which adds additional Medicaid eligibility for the uninsured, such as allowing for the coverage of COVID testing. ",,,,,,Y,,,,,Y,
7-May-20,The Governor announced this week as Teacher Appreciation Week.,,,,,Y,,,,,,,
8-May-20,The Governor issued Exhibits E and F to Emergency Order #29 which modifies certain deadlines of the Fire Standards and Training Commission and modifies certain statutory deadlines of the New Hampshire Insurance Department.,,,,,,,,,,,Y,
11-May-20,The Governor signed Emergency Order #42 which authorizes temporary health partners to assist in responding to the pandemic in long-term care facilities.,,,,,,Y,,,,,,
12-May-20,"The Governor announced a new testing site in Concord, as well as a one-day testing site offered through the volunteer medical corps and New Hampshire Fire Department.",,,,Y,,,,,,,,
13-May-20,"The Governor sent a letter to Attorney General Gordon MacDonald approving nine grant applications under the Coronavirus Emergency Supplemental Funding Program, totaling $575,701.49.",,,,,,,,,,,Y,
14-May-20,"The Governor issued Emergency Order #43, along with Exhibit G to Emergency Order #29, which temporarily modifies requirements for change of part affiliation.",,,,,,,,,,,Y,
15-May-20,The Governor announced $595 million in new funding commitments for areas and industries across New Hampshire affected by the pandemic.,,,,,,,,,,,Y,
19-May-20,"The Governor issued Exhibit H to Emergency Order #29 which provides changes for professional licenses through continuing education requirements, notarization requirements, electronic signatures, and other measures.",,,,,,Y,,,,,,
27-May-20,The Governor issued Emergency Order #48 which supports special education requirements to support remote instruction.,,,,,Y,,,,,,,
28-May-20,The Governor established the Governors COVID-19 Equity Response Team to develop a recommended strategy and plan to address the disproportionate impacts of the COVID-19 pandemic.,,,,,,,,,,,Y,
28-May-20,The Governor announced that the state plans to break down most clinical surge flex facilities across New Hampshire starting next week.,,,,,,Y,,,,,,
5-Jun-20,The Governor issued Executive Order 2020-10 which is the fourth extension declaring a state of emergency.,,,,,,,Y,,,,,
10-Jun-20,The Governor commented on the states current case count and provided a thorough list of all state actions taken during the pandemic.,,,,,,,,,,,Y,
11-Jun-20,"The Governor released additional reopening guidelines for activities such as youth sports, entertainment centers, libraries, and museums. He additionally announced the expiration of the state's stay at home order.",,Y,,,,,,,,,,
17-Jun-20,"The Governor issued Emergency Order #53 which is an amendment to Emergency Order #36, Ensuring Worker’s Compensation Coverage for New Hampshire First Responders Exposed to COVID-19.",,,,,,,,,,,Y,
18-Jun-20,"Using CARES Act funding, the Governor announced a Request for Proposals for the Connecting NH- Emergency Broadband Expansion Program, which is seeking proposals to provide high speed internet connectivity to as many unserved New Hampshire properties as possible at the least cost to the State.",,,,,,,,,,,Y,
26-Jun-20,"The Governor issued Executive Order 2020-14, along with Exhibit J to Emergency Order #29 which extends the state of emergency declaration and provides waivers for annual fees.",,,,,,,Y,,,,Y,
10-Jul-20," The Governor signed HB 1129, relative to notice requirements for certain municipal public hearings, providing for optional town meeting procedures during the state of emergency.",,,,,,,,,,,Y,
15-Jul-20,"The Governor wrote a letter to President Trump requesting an extension of Title 32 status for National Guard personnel through December 31, 2020.",,,,,,,,,,,Y,
17-Jul-20,"The Governor signed HB 1266 into law, making temporary modifications to the absentee voter registration, absentee ballot application, and absentee voting processes in response to the pandemic.",,,,,,,,,,,Y,
28-Jul-20,"The Governor signed Exhibit M to Emergency Order 29 in response to the pandemic, which allows for greater funding of the College Tuition Savings Plan UNIQUE Annual Allocation Scholarship Program for this upcoming academic year.",,,,,,,,,,,Y,
31-Jul-20,Governor Chris Sununu issued Emergency Order #61 extending previous restrictions,Y,,,,,,Y,,,,Y,
6-Aug-20,"Governor Chris Sununu issued Emergency Order #62, an order protecting pre-existing non-conforming use status for summer camps unable to operate due to COVID-19 during the summer of 2020",,,,,,,Y,,,,Y,
7-Aug-20,"Governor Chris Sununu issued Executive Order 2020-16, the seventh extension of the State of Emergency",,,,,,,Y,,,,,
11-Aug-20,"Governor Chris Sununu issued Emergency Order #63, an order requiring face coverings for certain scheduled gatherings of 100 or more individuals, as part of the state's efforts to respond to COVID-19.",,,,,,,Y,,,Y,,
13-Aug-20,Governor Chris Sununu issued three Emergency Orders,,,,,,,Y,,,,Y,
28-Aug-20,"Governor Chris Sununu issued Executive Order 2020-17, the eighth extension of the State of Emergency",,,,,,,Y,,,,Y,
31-Aug-20,Governor Chris Sununu issued Emergency Order #66 as part of the state's efforts to respond to COVID-19,,,,,,,Y,,,,Y,
3-Sep-20,Governor Chris Sununu issued Emergency Order #67 as part of the state's efforts to respond to COVID-19,,,,,,,Y,,,,Y,
9-Sep-20,Governor Chris Sununu issued Emergency Order #68 as part of the state's efforts to respond to COVID-19,,,,,,,Y,,,,Y,
18-Sep-20,Governor Chris Sununu issued the ninth extension of State of Emergency declared in Executive Order 2020-04 ,,,,,,,Y,,,,,
28-Sep-20,"Governor Sununu announced New Hampshire will receive supplies from US FDA to conduct 25,000 rapid antigen COVID-19 tests per week",,,,Y,,,,,,,,
30-Sep-20,"Governor Chris Sununu issued Emergency Order #70 which extends previous Orders until November 15, 2020",,,,,,,Y,,,,,
2-Oct-20,The State of New Hampshire released final guidance for the New Hampshire ski industry,,Y,,,,,,,,,,
9-Oct-20,Governor Sununu issued the tenth extension of the State of Emergency declared in Executive Order 2020-04,,,,,,,Y,,,,,
23-Oct-20,The State of New Hampshire released Hockey & Indoor Ice Arena Guidance which allows a return to play,,Y,,,,,,,,,,
30-Oct-20,Governor Sununu issued the eleventh extension of State of Emergency declared in Executive Order 2020-04,,,,,,,Y,,,,,
14-Nov-20,Governor Chris Sununu issued Emergency Order #72 which extends previous issued executive orders,,,,,,,Y,,,,,
16-Nov-20,"Governor Chris Sununu reactivated New Hampshire’s Long Term Care Stabilization Program, which will offer stipends to frontline health care workers at Medicaid Facilities",,,,,,Y,,,,,,
19-Nov-20,Governor Sununu issued Emergency Order #74 requiring persons to wear masks or cloth face coverings when in public spaces without physical distancing,Y,,,,,,,,,,,
14-Dec-20,"Governor Chris Sununu issued Emergency Order #75, authorizing certain nursing students to obtain temporary licensure.",,,,,,Y,,,,,,
14-Dec-20,"Governor Chris Sununu issued Executive Order 2020-24, the thirteenth extension of the state of emergency declared in Executive Order 2020-04, and issued Emergency Order #76 as part of the state's efforts to respond to COVID-19.",,,,,,,Y,,,,,
15-Dec-20,First COVID-19 Vaccine Administered in New Hampshire,,,,,,,,,,,,Y
28-Dec-20,"13 Vaccination Sites to Open for First Responders, Ambulatory Care Providers",,,,,,Y,,,,,,Y
30-Dec-20,"Governor Chris Sununu issued Emergency Order #78, an order authorizing certain military service members and emergency medical technicians to obtain temporary licensure as a licensed nursing assistant, as part of the state’s efforts to combat COVID-19.",,,,,,Y,,,,,Y,
1-Jan-21,"Governor Chris Sununu issued Executive Order 2020-25, the fourteenth extension of the State of Emergency declared in Executive Order 2020-04",Y,,,,,,Y,Y,,Y,,
5-Jan-21,Governor Chris Sununu issued Emergency Order #79: An order allowing registered and certified pharmacy technicians to administer COVID-19 vaccines under certain conditions ,,,,,,Y,,,,,,Y
5-Jan-21,"Governor Chris Sununu issued Emergency Order #80: Which provides Medicaid Disaster Relief for the COVID-19 National Emergency, COVID-19 Vaccine Administration ",,,,,,,,,,,,Y
22-Jan-21,"Governor Chris Sununu issued Executive Order 2021-1 , the fifteenth extension of the State of Emergency declared in Executive Order 2020-04 ",Y,,,,,,Y,Y,,Y,,
29-Jan-21,"Governor Chris Sununu announced an extension of the suspension of interstate youth hockey competitions for public and private schools and youth hockey leagues through at least March 31, 2021. The prohibition will not impact interstate collegiate, professional, or U.S. national team hockey activities, which will remain subject to existing health and safety protocols and/or restrictions.",,,,,Y,,,,,Y,,
12-Feb-21,"Governor Chris Sununu issued Executive Order 2021-02, the sixteenth extension of the State of Emergency declared in Executive Order 2020-04 ",,,,,,,Y,,,,,
5-Mar-21,"Governor Chris Sununu issued Executive Order 2021-04, the seventeenth extension of the State of Emergency declared in Executive Order 2020-04",,,,,,,Y,,,,,
16-Mar-21,"State of New Hampshire will launch the Vaccine & Immunization Network Interface (VINI), the state’s new COVID-19 vaccine scheduling and appointment management website, as Phase 2A scheduling begins for state-managed fixed sites. All staff working in New Hampshire in the following settings are eligible for vaccination under Phase 2A:, K-12 schools, Licensed child care settings, License-exempt settings enrolled with the NH DHHS – Bureau of Child Development, Municipal or other recreation programs providing before and/or after school, vacation, or summer youth programming, Head Start and Early Head Start Programs, Licensed youth camps",,,,,,,,,,,Y,Y
26-Mar-21,"Governor Chris Sununu issued Executive Order 2021-05, the eighteenth extension of the State of Emergency Declared in Executive Order 2020-04 ",,,,,,,Y,,,,,
,,,,,,,,,,,,,
