date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
28-Mar-20,"The Governor signed Executive Order 2020-28, which requires public water suppliers to immediately identify residences in their service area that do not currently have water service, and to make best efforts to restore service to homes where the service has been disconnected due to non-payment or damaged infrastructure. A $2-million Water Restart Grant Program will help communities comply with the order.",,,,,,,,,,,Y,
29-Mar-20,"The Governor signed Executive Order 2020-29, which protects vulnerable populations in Michigans county jails, local lockups and juvenile detention centers.The order also temporarily suspends transfers into and from DOC facilities until risk-reduction protocols are adequately in place, suspends provisions of the Jail Overcrowding Emergency Act to allow local officials more flexibility in releasing vulnerable populations who do not pose a threat to public safety, and orders the State Budget Office to immediately seek a legislative transfer so that jails may be reimbursed for lodging prisoners who would have been transferred to DOC.",,,,,,,,,,,Y,
30-Mar-20,"The Governor announced that the President has granted her request for a formal Mission Assignment to allocate and order up to 3,000 members of the Michigan Army and Air National Guard for up to 90 days to perform humanitarian missions across the state.",,,,,,,,,,,Y,
30-Mar-20,"The Governor signed Executive Directive 2020-3, which temporarily restricts discretionary spending by state departments and agencies.",,,,,,,,,,,Y,
30-Mar-20,"The Governor signed Executive Directive 2020-4, which temporarily suspends the hiring, creating new positions, filling vacant positions, transfers, and promotions within the executive branch of state government.",,,,,,,,,,,Y,
30-Mar-20,The Governor issued a joint statement on the signing of two supplemental budget bills that provide $150 million in new state funding in the current fiscal year in response to this public health emergency.,,,,,,,,,,,Y,
30-Mar-20,"The Governor signed Executive Order 2020-32, which places a temporary restriction on non-essential veterinary procedures.",Y,,,,,,,,,,,
30-Mar-20,"The Governor issued Executive Order 2020-31, suspending the April 1 requirement for lower vapor pressure gasoline to ensure that gasoline supplies remain available to support essential state functions.",,,,,,,,,,,Y,
30-Mar-20,The Governors office announced that the Michigan National Guard will aid Food Banks in four communities across the state.,,,,,,,,,,,Y,
30-Mar-20,The Governor announced a new program to expand Pandemic Unemployment Insurance to self-employed and gig economy workers.,,,,,,,,,,,Y,
31-Mar-20,"The Department of Education requested a federal waiver of statutory and regulatory requirements in the Child Nutrition Programs, in accordance with federal guidance.",,,,,,,,,,,Y,
1-Apr-20,"The Governor signed Executive Order 2020-33, which formally declares a state of disaster, and recognizes the expanded scope of economic, educational, and civic dislocation caused by this public health emergency, and equips the administration to address fully the devastation.",,,,,,,,,,,Y,
2-Apr-20,"The Governor signed Executive Order 2020-35, which orders all K-12 school buildings to close for the remainder of the school year  unless restrictions are lifted  and ensures continuing of learning by setting guidelines for remote learning.",Y,,,,Y,,,,,,,
2-Apr-20,"The Governor signed Executive Order 2020-34, to clarify the temporary restrictions she placed on non-essential veterinary procedures as part of Executive Order 2020-32.",,,,,,,,,,,Y,
3-Apr-20,"The Governor signed executive order 2020-36, prohibiting all employers from discharging, disciplining, or otherwise retaliating against an employee for staying home from work if they or one of their close contacts tests positive for COVID-19 or has symptoms of the disease. It also strengthens her Stay Home, Stay Safe executive order. ",,,,,,,,,,,Y,
4-Apr-20,"The Governor announced a partnership with the Detroit Lions, Pistons, Red Wings, and Tigers to release a call to action video encouraging nurses and doctors to bring their skills to Michigan as a way to volunteer and help bolster the number of health care professionals on the front lines. ",,,,,,,,,,,Y,
5-Apr-20,"The Governor signed executive order 2020-37, which renews the restrictions on entry into care facilities and juvenile justice facilities, and requires them to use best efforts to facilitate remote visitations between individuals under their care and their loved ones, using phone or video conferencing software. ",,,,,,Y,,,,,,
5-Apr-20,"The Governor signed Executive Order 2020-38, which relaxes requirements for responding to FOIA requests made by mail or fax. ",,,,,,,,,,,Y,
7-Apr-20,"The Centers for Medicare & Medicaid Services (CMS) approved Michigans request for a Section 1135 Medicaid waiver.The approved waiver enables Michigan to provide flexibilities in Medicaid provider screening and enrollment, lift prior authorization require allow for reimbursement facility services in alternative settings, and waive public comment and tribal consultation requirements for certain changes to the Medicaid state plan.",,,,,,Y,,,,,,
8-Apr-20,"The Governor signed Executive Order 2020-39, which temporarily suspends requirements regarding licensing and regulation of emergency medical services. ",,,,,,Y,,,,,,
9-Apr-20,"The Governor announced a partnership with health care providers providing critical support, such as the Henry Ford Health System, McLaren Health Care, Beaumont Health and the Detroit Medical Center.",,,,,,Y,,,,,,
9-Apr-20,The Governor created the Michigan Coronavirus Task Force on Racial Disparities which consists of leaders across state government and health care professionals from communities most impacted by the spread of coronavirus.The task force will provide the governor with recommendations on how to address disparities as they work to slow the spread and mitigate this public health crisis for certain communities in the state. ,,,,,,,,,,,Y,
9-Apr-20,"The Governor signed Executive Order 2020-41, which will protect the health and safety of residents by reducing unnecessary in-person contact, through the use of electronic signatures, remote notarizations, remote witness attestations and acknowledgments, and remote visitations.",,,,,,,,,,,Y,
9-Apr-20,"The Governor signed Executive Order 2020-42, extending her prior Stay Home, Stay Safe order through the end of April.",Y,,,,,,,,,,,
10-Apr-20,"The Governor announced that on April 13, self-employed workers, gig workers, 1099-independent contractors and low-wage workers affected by this public health emergency will be able to apply for federal Pandemic Unemployment Assistance. ",,,,,,,,,,,Y,
13-Apr-20,"The Governor, along with 12 other Governors, sent a letter to Secretary Alex Azar and Administrator Seema Verma to ask that the Administration reconsider its decision and take swift action to allow for a special enrollment period of at least 30 days on the federal health care exchange. ",,,,,,Y,,,,,,
14-Apr-20,"The Governor released a statement after Hyundai Motor America announced that the city of Detroit Department of Health will receive a $100,000 grant and 10,000 test kits to support the states drive-thru testing efforts. ",,,,,,,,,,,Y,
15-Apr-20,"The Governor signed Executive Order 2020-50,to establish procedures in long-term care facilities such as establishing COVID-19 designated regional hubs. The order also protects residents from being evicted and protects employees from retaliation for staying home when exhibiting symptoms. ",,,,,,Y,,,,,,
16-Apr-20,"The Governor announced a partnership with Ohio, Wisconsin, Minnesota, Illinois, Indiana and Kentucky to work in close coordination to reopen the economy in the Midwest region. ",,,,,,,,,,,Y,
17-Apr-20,The Governor sent a letter to the Federal Emergency Management Agency requesting cost-sharing requirements for emergency work to be waived in response to the public health emergency. ,,,,,,,,,,,Y,
17-Apr-20,"The Governor announced theStay Home, StayMIndful website in partnership with Headspace, a global leader in mindfulness and meditation, and the Michigan Department of Health and Human Services to provide a new mental health resourcefor residents. ",,,,,,Y,,,,,,
17-Apr-20,"The Governor signed Executive Order 2020-52, which temporarily suspends requirements for in-person examinations for renewals of pesticide certifications. ",,,,,,,,,,,Y,
17-Apr-20,The Governor signed Executive Order2020-54and 2020-53 to extend previous orders that suspended evictions and enhanced restrictions on price gouging.,,,,,,,,,,,Y,
20-Apr-20,"The Governor signed Executive Order No. 2020-55, creating the Michigan Coronavirus Task Force on Racial Disparities. ",,,,,,,,,,,Y,
21-Apr-20,The Governor announced a partnership with CVS Health to provide drive-through rapid testingto a select area of the state. ,,,,Y,,,,,,,,
22-Apr-20,The Governor signed Executive Order 2020-56 extending her previous order which gives pharmacists increased operational capacity and increases access to prescriptions.,,,,,,Y,,,,,,
23-Apr-20,The Governor announced the creation of the MiMortgage Relief Partnership with over 200 of Michigan's financial institutions by providing affected borrowers with a 90-day grace period for all mortgage payment as well as other home ownership supports. ,,,,,,,,,,,Y,
24-Apr-20,"The Governor signed executive order 2020-59, extending her Stay Home, Stay Safe order. The order also requires people to wear homemade masks when they are in enclosed public spaces and eases some restrictions on the public (e.g. allows motorized boating). ",Y,,,,,,,,,,,
26-Apr-20,The Governor signed Executive Order 2020-60 toestablish strategies to reduce exposure between customers and employees.The order also provides temporary relief by suspending licensing requirements and regulations for food service industries. ,,,,,,,,,,,Y,
27-Apr-20,"The Governor signed Executive Order 2020-63, which extends validity of existing personal protection orders that would otherwise expire. ",,,,,,Y,,,,,,
29-Apr-20,"The Governor announced a new initiative, the Futures forFrontliners programto provide a tuition-free pathway to college or a technical certificate to essential workers who dont have a college degree. ",,,,,,,,,,,Y,
29-Apr-20,The Governor announcedthat she is expanding the states Workshare Program to allow employers to reduce employee hours to receive weekly unemployment insurance benefits as well as the additional $600 Pandemic Unemployment Assistance weekly benefit. ,,,,,,,,,,,Y,
29-Apr-20,"The Governor announced a $130 million investment to create the Child Care Relief Fund for families affected by the public health emergency. This fund allows child care providers to remain open, and ensure that costs associated with providing child care during the pandemic are not passed on to essential workers. ",,,,,,,,,,,y,
30-Apr-20,"The Governor signed Executive Order 2020-65 to extend and clarify a previous Executive Order, which orderedall K-12 school buildings to close for instructional purposesto students for the remainder of the school year. ",Y,,,,Y,,,,,,,
30-Apr-20,"The Governor signed the following: Executive Order 2020-66, which terminates the existing state of emergency and disaster declarations. Executive Order 2020-67, which clarifies that a state of emergency remains in effectuntil May 28. Executive Order 2020-68, which declaresa state of emergency and a state of disaster.",Y,,,,,,Y,,,,,
1-May-20,"The Governor signed Executive Order 2020-70 which allows the May 7 resumption of some types of work that present a very low risk of infection (e.g., construction and work performed outdoors). ",,Y,,,,,,,,,,
2-May-20,"The Governor signed Executive Order 2020-71, which extends existing safety measures to protect consumers and employees at grocery stores and pharmacies until May 29, and extends temporary relief from licensing requirements for food sellers and pharmacies.",,,,,,,,,,,Y,
4-May-20,"The Governor signed Executive Directive 2020-5, creating the Michigan COVID-19 Office of Accountability within the State Budget Office. The office will provide oversight of all spending to address this crisis and must report regularly on its work to the governor and the state budget director.",,,,,,,,,,,Y,
5-May-20,"The Governor signed Executive Orders 2020-73 and 2020-74, which extend two previous executive orders, which continue to temporarily allow e-signatures on official documents and remote notarizations and continue to temporarily suspend licensing, decal, and trip permit requirements.",,,,,,,,,,,Y,
7-May-20,"The Governor signed Executive Order 2020-77 to extend Michigan's Stay Home, Stay Safe order to May 28. In addition, this executive order requires manufacturing facilities to adopt measures to protect their workers from the spread.",Y,,,,,,,,,,,
7-May-20,The Governor announced a new partnership with Kroger Health to open a free drive-thru testing site.,,,,Y,,,,,,,,
7-May-20,The Governor detailed the six phases of her MI Safe Start Plan to re-engage Michigan s economy.,,,,,,,,,,,Y,
13-May-20,"The Governor announced that it would participate in the federal Unemployment Insurance Agency Work Share program to help offset budget implications as a result of the states response to the pandemic. As part of this program, impacted state employees will take two temporary layoff days per pay period beginning Sunday, May 17th until July 25th resulting in up to $80 million in decreased wage costs.",,,,,,,,,,,Y,
14-May-20,The Governor signed Executive Order 2020-83 which extends expanded disaster relief childcare services for essential workforce. She also signed Executive Order 2020-84 which extends protective measures for residents and staff in long-term care facilities.,,,,,,,,,,,Y,
15-May-20,"The Governor announced the creation of the Return to Learning Advisory Council via Executive Order 2020-88, formalizing a process for determining how schools may be able to reopen in the fall.",,,,,,,,,,,Y,
18-May-20,"The Governor signed executive order 2020-91 to ensure robust protections for Michigan workersand requires all businesses to adhere to strict safety guidelines to protect their workers, their patrons, and their communities from infection. To foster compliance, the governor also signed Executive Directive 2020-6 to appoint a Director of COVID-19 Workplace Safety within the Department of Labor and Economic Opportunity.",,,,,,,,,,,Y,
18-May-20,"The Governor signed Executive Order 2020-92, allowing for the reopening, in two regions, of retail businesses, office work that cannot be done remotely, and restaurants and bars with limited seating.",,Y,,,,,,,,,,
19-May-20,"The Governor signed Executive Order 2020-93, which continues to allow pharmacists to dispense emergency refills of prescriptions for up to 60 days worth of supply for patients and require insurers to cover early refills for up to 90 days worth of supply during the ongoing pandemic.",,,,,,Y,,,,,,
20-May-20,"The Governor released a statement afterthe Department of Technology, Management, and Budget released Michigan's April unemployment numbers, when the state had reached a peak number of positive cases.",,,,,,,,,,,Y,
21-May-20,The Governor signed executive order 2020-96 to reopen retail businesses and auto dealerships by appointment only.,,Y,,,,,,,,,,
21-May-20,"The Governor signed Executive Order 2020-97, updating a prior rule on workplace safety. Per the amended order, reopened outpatient health-care facilities, including clinics, primary care physician offices, and dental offices, will have to adopt strict protocols to prevent infection.",,,,,,Y,,,,,,
23-May-20,"The Governor announced a temporary, $2-per-hour pay raise for direct care workers providing Medicaid-funded in-home behavioral health and long-term care services to Michigan's most vulnerable residents during the continuing pandemic.",,,,,,,,,,,Y,
26-May-20,"The Governor signed Executive Order 2020-104, which expands the types of medical personnel that can order a test, and creates a new category of community testing sites that offer testing to anyone with reason to be tested without an advance order, and without charging an out-of-pocket cost to any resident. Under this, anyone who leaves their home for work, or has symptoms of COVID-19 (even mild symptoms), may receive a test at a community testing location without securing a doctors order in advance.",,,,Y,,,,,,,,
26-May-20,"The Governor launched an online dashboard that visually illustrates COVID-19 risks and trends in Michigan, providing residents with important information about the pandemic status where they live and work. The dashboard, designed and created by faculty at U-M School of Information and School of Public Health, presents risk and capacity indicators that inform implementation of the MI Safe Start Plan.",,,,,,,,,,,Y,
28-May-20,The Governor sent a letter to President Trump requesting an extension of Title 32 authority in order to use Michigan National Guard forces to combat the spread through July 31.,,,,,,,,,,,Y,
1-Jun-20,"The Governor signed Executive Order 2020-110, rescinding her Safer at Home order and moving the entire state to phase four of the MI Safe Start Plan.",,Y,,,,,,,,,,
3-Jun-20,The Governor announced a request to extend use of Michigan National Guard to combat the pandemic.,,,,,,,,,,,Y,
3-Jun-20,"The Governor announced rescissions of executive orders on FOIA, hospital capacity, and emergency medical services, and the Michigan Department of Health and Human services loosened rules on who can visit patients in certain health care settings, as regions across Michigan continue to advance under the MI Safe Start plan.",,,,,,Y,,,,,Y,
9-Jun-20,"The Governor signed Executive Order 2020-117, which continues expanded access and capacity for child care services, giving priority to essential workforces such as health care workers, first responders, and others during the pandemic.",,,,,,,,,,,,
12-Jun-20,"The Governor signed Executive Order 2020-120, which lifts restrictions on overnight summer camps beginning June 15",,,,,,,,,,,,
16-Jun-20,The Governor signed Executive Order 2020-124 extending her previous order which gives pharmacists increased operational capacity and expands access to prescriptions for residents who need them.,,,,,,Y,,,,,,
17-Jun-20,"The Governor announced that Michigan schools may resume in-person learning in phase 4 of the MI Safe Start plan. She also announced that on June 30th, she will release an executive order and a robust document called “Michigan’s Return to School Roadmap” that will provide details on what will be required and what will be recommended for schools.",,Y,,,Y,,,,,,,
18-Jun-20,"The Governor signed Executive Order 2020-127, which extends the state of emergency declaration related to the COVID-19 pandemic until July 16.",,,,,,,,,,,Y,
24-Jun-20,"The Governor signed a number of bills into, which increase access to health care for Michiganders through telemedicine and remote patient monitoring services, and delays the principal residence exemption application deadline under certain circumstances related to the state of emergency.",,,,,,Y,,,,,,
26-Jun-20,The Governor signed executive orders to protect Michigan Nursing Home residents and staff from the spread of the virus. The orders extends existing safety measures to maintain restrictions regarding entry to care facilities and creates the bipartisan Michigan Nursing Homes COVID-19 Preparedness Task Force.,Y,,,,,Y,,,,,,
26-Jun-20,"The Governor signed Executive Order 2020-134 extending the temporary suspension of evictions until July 15 and creating the Eviction Diversion Program, which outlines a process for renters to get fast rental assistance or establish a manageable payment plan to keep residents in their homes.",,,,,,,,,,,Y,
26-Jun-20,"The Governor as well as majority leaders released a statement after reaching a bipartisan budget agreement, which includes adjustments to the fiscal year 2020 budget and allocation of Coronavirus Relief Fund dollars.",,,,,,,,,Y,,Y,
1-Jul-20,"The Governor signed Senate Bill 690, which appropriates nearly $880 million in federal funding to support various COVID-19 response actions across the state, such as supporting direct care workers, small businesses restart grants, and enhanced connectivity, to respond to needs of the pandemic.",,,,,,,,,,,Y,
1-Jul-20,The Governor signed Executive Order 2020-143 closing indoor service at bars throughout most of lower Michigan.,Y,,,,,,,,,,,
10-Jul-20," The Governor signed Executive Order 2020-147, which reiterates that individuals are required to wear a face covering whenever they are in an indoor public space and also requires the use of face coverings in crowded outdoor spaces.",,,,,,,,,,Y,Y,
10-Jul-20, The Governor announced a donation of personal protective equipment from the Kingdom of Jordan to support hospitals and front line medical workers across the state.,,,,,,,,,,,Y,
13-Jul-20," The Governor signed Executive Orders 2020-148 and 2020-149, extending pandemic adaptation in long-term care facilities to protect residents and staff, and extending existing safety measures, including 2 hours a week of reserved shopping time for vulnerable populations.",,,,,,,,,,,Y,
13-Jul-20,"The Governor signed Executive Order 2020-150 which scales back the suspension of scope of practice laws for frontline health care workers while continuing suspension of certain licensing and certification requirements for health care professionals, life support and first aid workers, and 911 operators.",,,,,,,,,,,Y,
17-Jul-20,"The Governor signed Executive Order 2020-153, which strengthens her previous order requiring all Michiganders to wear a mask in indoor public spaces and crowded outdoor spaces. This new order clarifies that businesses may not assume that an unmasked customer cannot medically tolerate a face covering, though they can accept a customer’s verbal representation to that effect. It also requires public safety officers to wear a face covering unless doing so would seriously interfere in the performance of their responsibilities, and clarifies that wearing a mask at a polling place for purposes of voting in an election is not required, but strongly encouraged.",Y,,,,,,,,,,,
23-Jul-20," The Governor signed Executive Order 2020-156, which continues the limited and temporary restrictions on the entry of individuals into health care facilities, residential care facilities, congregate care facilities, and juvenile justice facilities previously imposed by Executive Order 2020-136.",Y,,,,,,,,,,,
29-Jul-20,"The Governor signed Executive Order 2020-160 and Executive Order 2020-161, amending Michigan’s Safe Start Order and issuing revised workplace safeguards.",Y,,,,,,,,,,,
3-Aug-20,Michigan Department of Health and Human Services issued order requiring testing of agricultural and food processing employees,,,,Y,,,,,,,Y,
7-Aug-20,The State launched college town COVID-19 Workplace Safety Program,,Y,,,Y,,,,,,,
19-Aug-20,Michigan Department of Health and Human Services issues order requiring COVID-19 testing of Michigan Department of Corrections staff,,,,Y,,,,,,,Y,
19-Aug-20,The Michigan Department of Health and Human Services Behavioral Health and Developmental Disabilities Administration assigned $1.9 million to continue a crisis counseling program for Michigan residents experiencing mental health effects of the COVID-19 pandemic.,,,,,,Y,,,,,Y,
24-Aug-20,FEMA approved Whitmer Administration's application for federal funding to provide an additional $300 per week to unemployed Michiganders,,,,,,,,,Y,,Y,
10-Sep-20,New Michigan Department of Health and Human Services order will allow outdoor visits at residential facilities while continuing to protect residents from COVID-19,,Y,,,,,,,,,,
14-Sep-20,"New ""Spread Hope, Not COVID"" Campaign urges all Michiganders to join together to safely reopen the State",,Y,,,,,,,,,,
15-Sep-20,Michigan Department of Health and Human Services expanded Rapid Response Staffing Resources statewide for long-term care facilities facing staffing shortages,,,,,,,,,,,Y,
18-Sep-20,"Michigan's health insurers agreed to provide COVID-19 testing, treatment at no cost to patients through the end of 2020",,,,Y,,Y,,,,,,
21-Sep-20,"MDHHS issued an order to protects staff, youth at State's juvenile justice facilities with COVID-19 testing requirement",,,,Y,,,,,,,Y,
1-Oct-20,The Michigan Unemployment Insurance Agency (UIA) today announced that the unemployment insurance benefits period has been lengthened under the Federal Extended Benefits (EB) program. ,,,,,,,,,,,Y,
5-Oct-20,"Michigan Department of Health and Human Services (MDHHS) Director Robert Gordon today issued an Emergency Order under MCL 333.2253 restricting gathering sizes, requiring face coverings in public spaces and places limitations on bars and other venues",Y,,,,,,,,,,,
6-Oct-20,Michigan Department of Health and Human Services (MDHHS) Director Robert Gordon today issued Emergency Orders under MCL 333.2253 that maintain protections for Michigan’s most vulnerable populations and staff in residential care settings.,Y,,,,,,,,,,,
6-Oct-20,Michigan Department of Health and Human Services (MDHHS) Director Robert Gordon issued an Emergency Order requiring K-12 schools to provide public notice to the school community about probable and confirmed cases of COVID-19 within 24 hours.,Y,,,,Y,,,,,,,
7-Oct-20,The Michigan Department of Health and Human Services (MDHHS) is urging low-income households to take advantage of a new program for people who do not have access to water in their homes to ensure safety during the COVID-19 pandemic. ,,,,,,,,,,,Y,
9-Oct-20,"The Michigan Department of Health and Human Services (MDHHS) Director Robert Gordon issued an Emergency Order restricting gathering sizes, requiring face coverings in public spaces and childcare facilities, placing capacity limitations on stores, bars and other public venues and providing for safer workplaces.",Y,,,,,,,,,,,
19-Oct-20,Governor Whitmer announced $1 million investment to contact 1 million Mmichiganders and help those who may have lost health insurance in 2020 get covered,,,,,,Y,,,,,Y,
19-Oct-20,The Michigan Department of Health and Human Services (MDHHS) announced $3.9 million for retention payments for direct care workers with home and community-based services,,,,,,Y,,,,,,
19-Oct-20,"The Michigan Department of Health and Human Services (MDHHS) announced new partnerships with Walgreens and the Michigan Primary Care Association to offer 77 new, free COVID-19 test sites statewide, bringing the total number of state-supported, free test sites to nearly 100",,,,Y,,,,,,,,
20-Oct-20,Governor Whitmer signed bipartisan bills extending unemployment benefits to 26 weeks,,,,,,,,,,,Y,
20-Oct-20,The Michigan Department of Labor and Economic Opportunity (LEO) has been awarded $17 million to help Michigan jobseekers make the jump from education and training to employment by delivering short- and mid-term customized training solutions. ,,,,,Y,,,,,,,
21-Oct-20,The Michigan Department of Health and Human Services (MDHHS) issued Emergency Order updating requirements for residential care facilities to allow for indoor visitation,,Y,,,,,,,,,,
22-Oct-20,"MDHHS announced $50,000 grant for direct care worker infection control training",,,,,,Y,,,,,,
28-Oct-20,"The Michigan Department of Health and Human Services (MDHHS) issued an epidemic order adding requirements for COVID-19 diagnostic testing in homes for the aged and larger adult foster care facilities, and modifying requirements for skilled nursing facilities ",,,,Y,,,,,,,,
29-Oct-20,The Michigan Department of Health and Human Services (MDHHS) revised and extended its epidemic order to contain the spread of COVID-19 adding new provisions target indoor gatherings where COVID has spread most rapidly,Y,,,,,,,,,,,
2-Nov-20,The Michigan Department of Health and Human Services (MDHHS) added new long-term care facility data fields and Adult Foster Care and Homes for the Aged info in weekly report,,,,,,,,,,,Y,
9-Nov-20,"The Michigan Department of Health and Human Services (MDHHS) and Michigan Department of Technology, Management and Budget (DTMB) announced the statewide rollout of the COVID-19 exposure notification app MI COVID Alert",,,,,,,,,,,Y,
12-Nov-20,"The Michigan Occupational Safety and Health Administration (MIOSHA) launched a State Emphasis Program (SEP) focused on office settings that addresses the need for increased vigilance, education and enforcement on remote work policies",Y,,,,,,,,,,,
15-Nov-20,"The Michigan Department of Health and Human Services (MDHHS) issued a new emergency order today that enacts a three-week pause targeting indoor social gatherings but leaves open work that cannot be performed from home and K-8 schools. The order contains measures such as bars and restaurants continue to be open for outdoor dining, carry-out and delivery only; gyms will remain open for individual exercise with strict safety measures in place; casinos, movie theaters and group exercise classes will be closed; professional and college sports may continue without spectators, however all other organized sports must stop; and, colleges and high schools may proceed with remote learning, but must end in-person classes",Y,,,,,,,,,,,
18-Nov-20,The Michigan Occupational Safety and Health Administration (MIOSHA) announced that businesses across the state can now schedule free COVID-19 safety consultations as a part of the new Ambassador program partnership with NSF International,,,,,,,,,,,Y,
25-Nov-20,"MDHHS and Liquor Control Commission issue citations, suspend liquor licenses for not following public health order to contain spread of COVID-19",Y,,,,,,,,,,,
8-Dec-20,MDHHS extends epidemic order 12 days to ensure COVID-19 surge is stabilizing,Y,,,,,,,,,,,
11-Dec-20,MDHHS announces priority groups for COVID-19 vaccination,,,,,,,,,,,,Y
14-Dec-20,COVID-19 vaccinations started at Michigan hospitals and National Guard is helping facilitate,,,,,,Y,,,,,,Y
