date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
17-Jul-20,"The Governor reminded West Virginians of several new regulations in effect across the state, including reducing the limit for social gatherings to 25 individuals.",Y,,,,,,,,,,,
20-Jul-20,"The Governor announced that he will hold a virtual meeting with all public and private college and university presidents to discuss reopening plans for the fall semester and how to ensure the safety of students, teachers, and communities.",,,,,Y,,,,,,,
23-Jul-20," The Governor issued an executive order, extending the closure of all bars in Monongalia County for an additional 10 days.",Y,,,,,,,,,,,
24-Jul-20," The Governor issued an executive order, formally allowing all of West Virginia’s public and private colleges and universities to reopen for the fall semester.",,Y,,,,,,,,,,
27-Jul-20,"The Governor announced $1.3 million awarded to the state’s 392 fairs and festivals, after all fairs, festivals, and similar events were closed two weeks ago for safety purposes.",,,,,,,,,,,Y,
1-Aug-20,Gov. Justice extends closure of Monongalia County bars for an additional 10 days,Y,,,,,,,,,,,
5-Aug-20,Gov. Justice announces reopening plan for West Virginia schools,,Y,,,Y,,,,,,,
12-Aug-20,Gov. Justice temporarily restricts nursing home visitation; extends closure of Monongalia County bars by seven days,Y,,,,,,,,,,,
26-Aug-20,Gov. Justice: High school cheerleaders and marching band auxiliary groups will also be allowed to perform this fall,,Y,,,,,,,,,,
31-Aug-20,Gov. Justice provides opportunity for student-athletes in orange counties to play immediately by being tested,,Y,,,,,,,,,,
11-Sep-20,Gov. Justice announces orange counties will move to remote instruction,Y,,,,Y,,,,,,,
16-Sep-20,Gov. Justice commits $6 million to support child care providers and families,,,,,Y,,,,,,,
21-Sep-20,Gov. Justice activated “Aggressive Testing” efforts in all Red and Orange counties,,,,Y,,,,,,,,
25-Sep-20,Gov. Justice announces West Virginia Departmen of Education will report school outbreaks online,,,,Y,Y,,,,,,,
28-Sep-20,Gov. Justice added free testing opportunities in state’s only two Orange counties: Kanawha and Barbour,,,,Y,,,,,,,,
30-Sep-20,"Gov. Justice, higher education leaders announce resources being provided for additional testing at colleges and universities",,,,,Y,,,,,,,
5-Oct-20,Gov. Justice will allow certain types of music performances to resume with limitations,,Y,,,,,,,,,,
13-Oct-20,"Gov. Justice announced that as a result of a significant recent improvement in Monongalia County case numbers, bars throughout the county will once again be permitted to reopen",,Y,,,,,,,,,,
14-Oct-20,Gov. Justice awarded $1 million to West Virginia food banks,,,,,,,,,Y,,Y,
19-Oct-20,Gov. Justice announced that the West Virginia National Guard has received authorization from FEMA to increase the number of personnel on federal activation status to 400 in support of COVID-19 response operations.,,,,,,,,,,,Y,
21-Oct-20,Gov. Justice announced $25 million of CARES Act relief funds to help qualifying West Virginians pay utility bills,,,,,,,,,,,Y,
9-Nov-20,Gov. Justice announced $43 million to help thousands of businesses with cost of providing healthcare,,,,,,,,,,,Y,
13-Nov-20,"Gov. Justice broadened statewide indoor face covering requirement, announced adjustments to school and athletics calendars, and ordered staff at nursing homes and assisted living facilitites to be tested twice a week",Y,,,,,,,,,,,
20-Nov-20,Gov. Justice announced that a new online map of all free COVID-19 testing locations across West Virginia has been launched on the state’s COVID-19 website,,,,Y,,,,,,,,
2-Dec-20,Gov. Justice announces free in-home COVID-19 testing now available for all West Virginians,,,,Y,,,,,,,,
14-Dec-20,Gov. Justice announced that the state’s first doses of the Pfizer COVID-19 vaccine arrived in West Virginia this morning at hub locations in Kanawha and Monongalia counties.,,,,,,,,,,,,Y
23-Dec-20,"Gov. Justice announced that he plans to continue to fund the Child Care and Development Block Grant, which subsidizes the state’s child care program via the CARES Act.",,,,,Y,,,,,,,
11-Jan-21,"Gov. Justice, the West Virginia Department of Health and Human Resources and the West Virginia Joint Inter Agency Task Force for COVID-19 Vaccines announced that 14 COVID-19 vaccine clinics will be held this week through Operation Save Our Wisdom",,,,Y,,,,,,,,
18-Jan-21,"Gov. Justice, the West Virginia Department of Health and Human Resources, and the West Virginia Joint Interagency Task Force for COVID-19 Vaccines announced the COVID-19 vaccine clinics that will be held this week through Operation Save Our Wisdom. This week’s clinics are available for West Virginians who are 65 years of age and older. ",,,,,,,,,,,,Y
25-Jan-21,"West Virginians will now have access to a COVID-19 vaccination pre-registration tool available statewide. West Virginia is the first state to deploy this new system through Everbridge, a global provider of critical event management technologies. The tool enables West Virginians to pre-register for COVID-19 vaccination and receive updates through text, phone and/or email.",,,,,,,,,,,Y,Y
19-Apr-21,"Gov. Justice announced that he signed Executive Order 12-21, clarifying which previous executive orders pertaining to the COVID-19 pandemic remain in effect and which do not, while also updating certain regulations. As part of his executive order, Gov. Justice announced that he has removed the limitation on the number of people permitted to gather for purely social purposes. The Governor also announced that his executive order adds an additional exemption to the Statewide Indoor Face Covering Requirement so that, if you are actively engaged in physical activity like indoor sports, you do not need to wear a face covering.",,Y,,,,,,,,Y,Y,
27-Apr-21,Gov. Justice: West Virginia offering $100 savings bond to residents age 16 to 35 who choose to get vaccinated,,,,,,,,,,,,Y
3-May-21,"Gov. Justice announces new, comprehensive strategy to protect more West Virginians by expanding vaccine access. The Governor announced that vaccination sites will be set up at several high-traffic locations across the state, including fairs and festivals, church parking lots, sporting events, state, national, and county parks, bars, restaurants, shopping centers, and malls, community and civic groups, and business organizations such as Main Street programs.",,,,,,,,,,,,Y
13-May-21,Gov. Justice lifts face covering requirement for fully vaccinated West Virginians,,,,,,,,,,,Y,Y
21-Jun-21,Gov. Justice  lifts statewide mask mandate,,Y,,,,,,,,,Y,
20-Sep-21,"Gov. Justice announces “Saving Our Care” initiative to ensure stability of hospitals and nursing homes. Saving Our Care will provide staffing assistance and financial help to hospitals and long-term care facilities like nursing homes and assisted living facilities to keep workforce levels up. The program will also provide financial assistance to hospitals that have to defer elective procedures. The initiative will also include 24/7 monitoring and communication with hospital leaders, including a statewide monitoring system for all hospitals and long-term care facilities.",,,,,,Y,,,Y,,,
15-Dec-21,"Governor, state health officials announce first case of Omicron variant identified in West Virginia",,,,,,,,,,,Y,
