date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
22-Mar-20," The North Dakota Department of Commerce issued these COVID-19 state resources: North Dakota Development Fund Loans, Childcare Loan Program, and Rural Growth Incentive Program Emergency Loans.",,,,,,,,,,,Y,
25-Mar-20,"The Governor issued an executive order extending workers compensation coverage to first responders and health care providers who encounter an infected person. Notably, the executive order: Provides up to 14 days of medical and wage replacement benefits if first responders and health care providers are quarantined, and Provides employees who contract the virus on the job with full workers compensation benefits just like any other compensable work injury claim.",,,,,,Y,,,,,,
25-Mar-20,"The Centers for Medicare & Medicaid Services (CMS) approved North Dakotas request for a Section 1135 Medicaid waiver. The approved waiver enables North Dakota to provide flexibilities in Medicaid provider screening and enrollment, forgo certain pre-admission screening and annual resident review assessments, lift prior authorization requirements, extend fair hearing and appeals timelines, and modify time frames for tribal consultations for certain COVID-19-related Medicaid State Plan Amendments.",,,,,,Y,,,,,,
26-Mar-20,"The Governor unveiled a child care initiative with the following elements: Providing guidance on how child care providers can continue to safely serve children through modified operating practices; Establishing a Child Care Emergency Operating Grant to cover operating costs associated with the modified practices and to sustain vital child care services; and, Providing added flexibility to allow school districts to help care for children in grades K-5 whose parents are frontline workers.",,,,,Y,,,,,,Y,
26-Mar-20,"The Governor issued an Executive Order waiving the requirement that counties must provide at least one physical polling location on primary election day; accordingly, this gives counties the flexibility and local control to conduct the June 9 primary election by mail ballot only  if the county chooses to do so.",,,,,,,,,,,Y,
27-Mar-20,The Governor issued an executive order that expanded business closures as the number of confirmed cases attributed to community spread surpassed the number of travel-related or close-contact cases.,,,,,,,,,,,Y,
27-Mar-20,"The Governor issued an executive order suspending payment of unemployment taxes and suspending interest on all Workforce Safety & Insurance employer accounts, which will allow them to focus on preserving their business operations and retaining critical cash flow.",,,,,,,,,,,Y,
29-Mar-20,"The Governor requested a major disaster declaration to support public infrastructure and facilities; mitigation grants for counties and tribal nations; assistance for individuals and households, and supplemental nutrition and transitional sheltering assistance, among other aid.",,,,,,,,,,,Y,
30-Mar-20,"The Governor amended Executive Order 2020-10.1 allowing certain public school districts to open facilities through the month of May, for the limited purpose of providing childcare services to children in grades K-5 only, for K-12 teachers and other health, safety and lifeline worker households.",,Y,,,Y,,,,,,,
30-Mar-20,"The Governor issued Executive Order 2020-16 suspending the open meeting requirement of a physical meeting room and a speakerphone or monitor at a physical location, when members of the governing body are attending remotely.",,,,,,,,,,,Y,
30-Mar-20,The Governor issued Executive Order 2020-17 temporarily suspending deadlines for public libraries to submit state aid applications and reports.,,,,,,,,,,,Y,
31-Mar-20,"The Governor announced the activation of North Dakotas Workforce Coordination Center to connect businesses with the volunteers and workforce they need to support effected health care providers, industries, and agencies.",,,,,,Y,,,,,Y,
1-Apr-20,The Governor announced that the President grantedThe Governors request for a major disaster declaration to make federal assistance available to support North Dakotas state and local response efforts.,,,,,,,,,,,Y,
1-Apr-20,The Governor issued an executive order waiving the mandatory one-week waiting period for unemployment benefits.,,,,,,,,,,,Y,
1-Apr-20,The Governor amended Executive Order 2020-06.2 extending business closures until April 20.,Y,,,,,,,,,,,
2-Apr-20,The Governor signed an executive order giving school districts the flexibility to hold elections by mail ballot between April 1 and June 30.,,,,,,,,,,,Y,
3-Apr-20,The Governor announced a pilot project Operation Drive-In to expand COVID-19 testing and improve contact tracing. ,,,,Y,,,,,,,,
3-Apr-20,The Governor issued an executive order that temporarily suspends certain requirements related to health care and behavioral health licensing statutes to allow medical professionals with inactive or lapsed licenses to return to the work force. ,,,,,,Y,,,,,,
6-Apr-20,"The Governor signed an executive order, requiring individuals who test positive for COVID-19 to self-quarantine in their place of residence for no less than 14 days or as directed by order of the State Health Officer. ",Y,,,,,,,,,,,
6-Apr-20,"The Governor signed an executive order, suspending visitation to long-term care facilities, including skilled nursing facilities and basic care facilities. ",Y,,,,,,,,,,,
6-Apr-20, The North Dakota Department of Human Services waived the in-person interview requirement for TANF to expand access to the program.,,,,,,,,,,,Y,
7-Apr-20,"The Governor, in partnership with ProudCrowd, launched a free mobile app, Care19, that will more efficiently and effectively identify individuals who may have had contact with people who have tested positive. ",,,,,,Y,,,,,Y,
7-Apr-20,"The Governor issued four executive orders aimed at shoring up the pandemic impacts on school districts, agribusiness, fuel retailers and others in North Dakota. These actions include: Granting flexibility to school districts to hold mail ballot-only elections; Suspending the requirement that a school district conduct a written performance review for staff that have been employed for more than three years; Allowing winter-grade fuel to be sold until May 20 instead of the traditional April 1 cutoff date; and, Suspending the pesticide applicator certification for the use of non-restricted disinfectants during the public health emergency. ",,,,,Y,,,,,,Y,
13-Apr-20,"The Governor signed an executive order allowing for changes necessary to maintain critical operations for vulnerable youths being served in Psychiatric Residential Treatment Facilities and Qualified Residential Treatment Programs. Specifically, the order: Suspends state regulations that require routine health care checks that are not available and are not urgent; Allows for alternative service options such as telehealth; Allows for state background checks while national checks are suspended during this emergency.",,,,,,,,,,,Y,
14-Apr-20,"The Governor outlined the finalized hospital surge plan, stressing that its the governments responsibility to plan for the worst-case scenario, and in that regard, the state is well-prepared. The plan is based on three tiers: Tier 1: Existing hospital capacity with current staff, supplies and equipment.Tier 2A: Hospitals increase their bed capacity and stretch staff through scheduling, with a surge of equipment from the state medical cache as requests. B: Hospitals further increase capacity with a surge of equipment, supplies and staff from the state.Tier 3: Establishing minimal care facilities that would be used only if hospitals in the region have reached their maximum level of surge capacity with beds, supplies, equipment and staff that can be provided through state resources. ",,,,,,Y,,,,,,
15-Apr-20,"The Governor issued an amended executive order that extends closures for an additional 10 days for businesses, including recreational facilities, health clubs, and athletic facilities, among other retailers. ",Y,,,,,,,,,,,
15-Apr-20,"The Governor outlined a path forward to easing social distancing policies, that hinges on key capabilities such as mass testing capacity, targeted case-based interventions, and adequate PPE availability for the health care system and the public, among other things. ",,,,,,,,,,Y,Y,
18-Apr-20,The Governor announced that a rapid response team that tested employees on April 16 at a Grand Forks manufacturing plant confirmed an additional 88 COVID-19 cases. The outbreak was contained and all employees were directed to self-quarantine for 14 days. ,,,,,,,,,,,Y,
22-Apr-20,The Governor outlined a plan to significantly increase testing capacity for COVID-19.,,,,Y,,,,,,,,
23-Apr-20,The Governor announced that the CARES Act funding will help cover unemployment insurance costs that arent otherwise reimbursed by the federal government. ,,,,,,,,,,,Y,
27-Apr-20,"The Governor announced they will lift restrictions that were placed on businesses, while implementing new guidelines and standard operating procedures for businesses as they resume or continue operations. ",,,,,,,,,,,Y,
28-Apr-20,The Governor released North Dakota Smart Restart protocols for businesses resuming or continuing operations during the COVID-19 pandemic. ,,,,,,,,,,,Y,
29-Apr-20,The Governor issued an amended executive order providing additional guidance for businesses that are resuming or continuing operations under the North Dakota Smart Restart protocols. ,,,,,,,,,,,Y,
1-May-20,"The Governor issued an executive order directing schools to provide education via distance learning which will remain in effect through the end of the current school year to help slow the spread and protect students, staff, and communities. ",,,,,Y,,,,,,,
6-May-20,The Governor announced the Red River Valley COVID-19 Task Force to address an increasing concentration of COVID-19 cases in Cass county.,,,,,,,,,,,Y,
8-May-20,"The Governor announced the state will begin operating the Battelle Critical Care Decontamination System for PPE that allows the state to provide shipping and N95 decontamination at no charge to health care organizations, EMS agencies, public health, public safety agencies, funeral homes, dental offices, and optometry and chiropractic clinics, among others.",,,,,,Y,,,,,,
11-May-20,"The Governor announced North Dakota schools will be allowed to host several activities, including summer school and college admissions testing, beginning June 1.",,Y,,,,,,,,,,
15-May-20,"The Governor announced guidelines for large gatherings, banquets, ballrooms and event venues as part of the ND Smart Restart Plan.",,,,,,,,,,,Y,
19-May-20,The Governor announced an emergency rule change to allow residents of basic care facilities to keep the Economic Impact Payments provided as part of the CARES Act.,,,,,,,,,,,Y,
20-May-20,The Governor announced the state will launch a smartphone application using exposure notification technology developed by Apple and Google available to public health agencies to assist with COVID-19 contact tracing.,,,,,,Y,,,,,,
29-May-20,"The Governor announced the state is moving to the next phase of its reopening plan. With the move from moderate to low risk level: The recommendation for capacity in bars and restaurants increases from 50 to 75 percent; The recommendation for banquets/weddings increases from 50 percent occupancy up to 250 attendees, to 75 percent occupancy up to 500 attendees; Recommended movie theater capacity increases from 20 percent to 65 percent; and, Fitness centers may consider holding classes with high inhalation/exhalation exchange with social distancing, whereas those classes were not recommended under the moderate risk level.",,Y,,,,,,,,,,
5-Jun-20,"The Governor signed an executive orderthat modifies restrictions on visitation at long-term care facilities in North Dakota during the pandemic, allowing for a phased approach to resuming visitation as outlined in the states Vulnerable Population Protection Plan.",,Y,,,,,,,,,,
18-Jun-20,"The North Dakota Emergency Commission voted unanimously to direct over $406 million in federal funding to the state’s COVID-19 response and recovery efforts, with the majority of the money going to support economic recovery.",,,,,,,,,,,Y,
23-Jun-20,The Governor signed an executive order that extends the renewal date for motor vehicle registrations and driver licenses that expired on or after March 1. The new renewal date is August 31.,,,,,,,,,,,Y,
8-Jul-20,"The Governor signed an executive order restoring the work registration and search requirements for individuals seeking unemployment benefits, effective July 26.  ",,,,,,,,,,,Y,
14-Jul-20,"The Governor released the K-12 Smart Restart guidelines to help North Dakota school districts plan for reopening this fall to provide a safe, high-quality educational experience for all students.",,Y,,,,,,,,,,
28-Jul-20,"The Governor announced the formation of a task force to prevent and mitigate the spread of COVID-19 in Burleigh and Morton counties including the Bismarck-Mandan metro area, which have seen a sharp increases in COVID-19 cases recently.",,,,,,,,,,,Y,
3-Aug-20,Emergency Commission approved nearly $320M in third round of COVID-19 relief,,,,,,,,,Y,,Y,
13-Aug-20,North Dakota announced launch of Care19 Alert app to help reduce spread of COVID-19 as students return,,,,,Y,,,,,,Y,
1-Oct-20,North Dakota updated quarantine guidance to provide exception for close contacts who were wearing masks,,,,,,,,,,,Y,
12-Oct-20,Governor’s Emergency Education Relief grants are now available for K-12 schools in North Dakota,,,,,Y,,,,,,,
14-Oct-20,Governor Burgum announced changes to county risk levels and recommended gathering sizes to slow COVID-19,Y,,,,,,,,,,,
23-Oct-20,North Dakota Emergency Commission reallocated over $220M in federal funding for COVID-19 relief,,,,,,,,,Y,,,
3-Nov-20,Governor Burgum awarded Emergency Education Relief grants to colleges and universities in North Dakota,,,,,Y,,,,,,,
9-Nov-20,"Gov. Doug Burgum announced measures to help reduce the pressure on North Dakota hospitals. These measures include moving all counties to high-risk level, businesses and events/gatherings are recommended to reduce occupancy to 25 percent with a cap of 50 people, and face coverings should be required.",Y,,,,,,,,,,,
13-Nov-20,"Gov. Burgum announced new requirements for businesses, gatherings and masks, delays winter activities to slow spread of COVID-19. The measures include a State Health Officer order requiring face coverings to be worn in indoor businesses and indoor public settings as well as outdoor public settings where physical distancing isn’t possible. Bars and restaurants are limited to 50% capacity, and all high school winter sports and other extracurricular K-12 school activities are suspended ",Y,,,,,,,,,,,
18-Nov-20,North Dakota will allow winter sports practices and competitions to resume Nov. 30 and Dec. 14,,Y,,,,,,,,,,
19-Nov-20,North Dakota to receive 60 Air Force nurses to assist with COVID-19 response after FEMA grants request,,,,,,Y,,,,,,
23-Nov-20,"The North Dakota Emergency Commission approved the reallocation of approximately $35 million in turned-back federal funding to support the state’s COVID-19 response, including $15 million to support medical staffing and nearly $14 million to support economic recovery",,,,,,Y,,,Y,,Y,
9-Dec-20,"Governor, State Health Officer extend mitigation measures to continue slowing COVID-19 spread",Y,,,,,,,,,,Y,
11-Dec-20,Gov. Doug Burgum today announced that $2.48 million in emergency grant relief has been awarded to North Dakota education entities serving K-12 students and families to support all learners during the COVID-19 pandemic.,,,,,Y,,,,,,,
18-Dec-20,Gov. Burgum suspended minimum sales requirement for auto dealers impacted by COVID-19 pandemic,,,,,,,,,,,Y,
21-Dec-20,"Burgum amended order for restaurants, bars to resume normal hours as COVID-19 numbers decrease",,Y,,,,,,,,,,
4-Jan-21,"Burgum to lower statewide COVID-19 risk level from high to moderate, increase capacity limits",,Y,,,,,,,,,,
7-Jan-21,"Gov. Burgum signed an amended executive order officially increasing the capacity limits for restaurants, bars and gatherings.",,Y,,,,,,,,Y,,
27-Jan-21,"Gov. Doug Burgum announced the statewide risk level is being adjusted from moderate/yellow risk to low/green risk. A low/green risk level increases the recommended occupancy limit for bars, restaurants and other food service establishments from 65 percent of licensed facility capacity up to 200 patrons, to 80 percent of licensed facility capacity up to 300 patrons, with social distancing. Face coverings should be strongly recommended or required. Banquet, ballrooms and event venues are recommended at 75 percent of room capacity, not to exceed the ND Smart Restart capacity limits",,Y,,,,,,,,,,
22-Feb-21,"Gov. Doug Burgum signed an executive order terminating several prior executive orders issued during the COVID-19 pandemic that have fulfilled their stated objectives and are no longer necessary. The terminated orders pertained to: temporary emergency licensing requirements for health care facilities and workers; workers’ compensation eligibility for first responders, health care workers, funeral home directors and employees, and individuals providing care to those with intellectual or development disabilities; the transfer of surplus state property needed for COVID-19 response; the reopening of certain businesses; work registration requirements for those seeking unemployment benefits; and public hearings conducted by the Department of Environmental Quality.",,,,,,,,,,,Y,
6-Apr-21,North Carolina’s COVID-19 Vaccine Eligibility Opens for All Adults on April 7,,,,,,,,,,,,Y
20-Apr-21,"North Dakota, Manitoba announce joint initiative to vaccinate essential workers transporting goods and services across U.S.-Canada border",,,,,,,,Y,,,,Y
23-Apr-21,"Gov. Doug Burgum today signed legislation that creates common-sense liability protections to shield health care providers, businesses and others from frivolous claims related to exposure to COVID-19. ",,,,,,,,,,,Y,
26-Apr-21,Johnson & Johnson Vaccine Administration to Resume This Week in South Dakota,,,,,,,,,,,,Y
30-Apr-21,Burgum lifts COVID-19 emergency declaration,,,,,,,Y,,,,,
29-Oct-21,Gov. Doug Burgum stressed his support for a legal challenge filed on behalf of North Dakota and nine other states to the Biden administration’s COVID-19 vaccine mandate on federal contractors. ,,,,,,,,,,,,Y
29-Mar-22,Pandemic response shifts toward endemic status as COVID-19 trends improve; National Guard support to end next week,,Y,,,,Y,,,,,,
