date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
21-Apr-20,The Centers for Medicare & Medicaid Services (CMS) approved Washington's request for a COVID-related Medicaid Section 1115 waiver through the end of the public health emergency. The waiver grants Washington new flexibilities in its Medicaid long term services and supports program (LTSS). ,,,,,,Y,,,,,Y,
22-Apr-20,The  Employment Security Department launched an online system to  accommodate the expansion of unemployment benefits enabled by the CARES  Act. ,,,,,,,,,,,Y,
23-Apr-20,"The Governor extended 20 existing proclamations until May 4, including proclamations regarding: Long-term health care; Department of Revenue relief from penalties;Unemployment Insurance waivers;Child care background checks; Healthcare workers licensing requirements; and Visitation and remedial services, among others. ",,,,,,Y,,,,,Y,
24-Apr-20,"The Governor, in consultation with Washington's construction industry, announced plans to permit the completion of current construction projects, previously postponed by COVID-19 health restrictions. ",,Y,,,,,,,,,,
27-Apr-20,"The Governor announced that Colorado and Nevada will join Washington, Oregon, and California in the Western States Pact. ",,,,,,,,,,,Y,
27-Apr-20,"The Governor announced partial reopening of some outdoor recreation activities, including day use at state parks, state public lands managed by the DNR and WDFW, fishing, hunting, and playing golf. ",,Y,,,,,,,,,,
27-Apr-20,The Governor announced nearly $300 million in funding from the states federal stimulus funding to be awarded to local governments that did not receive direct distributions under the CARES Act. ,,,,,,,,,,,Y,
29-Apr-20,The Governor clarified guidance regarding the completion of ongoing construction projects. ,,,,,,,,,,,Y,
29-Apr-20,"The Governor issued guidance limiting non-urgent medical procedures, expanding on the existing Proclamation 20-24. ",,Y,,,,Y,,,,,,
29-Apr-20,"The Governor rolled out a new COVID-19 risk assessment dashboard to facilitate the evaluation of lifting restrictions outlined in the states Stay Home, Stay Healthy order. April 30, 2020 The Governor announced the federal governments invocation of the Defense Production Act to increase the provision of testing supplies to Washington state and others. ",,,,,,,,,,,Y,
1-May-20,The Governor released a chart outlining the states phased approach to reopening with modified physical distancing measures. ,,,,,,,,,,Y,Y,
4-May-20,The Governor signed an executive order outlining Washington's Safe Start plan  a phased approach to reopening the states economy. ,,,,,,,,,,,Y,
5-May-20,"The Governor and the Superintendent of Public Instruction launched CareerConnect@Home, allowing students to participate in virtual conversations with professionals about their jobs and the      future of their respective industries. ",,,,,Y,,,,,,,
5-May-20,"The Governor announced the members of Safe State advisory groups designed to inform state decision-making around Public Health and Health Care Systems,  Safe Work and Economic Recovery, and Social Supports. ",,,,,,Y,,,,,Y,
5-May-20,"The Governor announced extensions of 12 proclamations, including statutory  waivers and suspensions to the Department of Licensing, Department of Revenue, Unemployment Benefits, and Liquor and Cannabis Board, among others. ",,,,,,,,,,,Y,
6-May-20,The Governor signed an emergency proclamation waiving and suspending statutory requirements requiring candidates to submit a filing fee petition with registered voters signatures if they cannot afford to pay the filing fee.,,,,,,,,,,,Y,
6-May-20,"The Governor issued guidance for vehicle and vessel sales, and drive-in religious services as part of Phase 1 of the states Safe Start plan.",,Y,,,,,,,,,Y,
6-May-20,The Governor and the state Department of Health released an update to the states Risk-Assessment Dashboard.,,,,,,,,,,,Y,
7-May-20,The Governor issued a proclamation waiving and suspending certain statutes to enable the Office of Financial Management to use federal funding to address increased COVID-19 related costs for certain represented employees.,,,,,,,,,,,Y,
7-May-20,The Governor issued guidance for restarting essential workforce development plans under Phase 1 of the Safe Start plan.,,,,,,,,,,,Y,
7-May-20,"The Governor issued guidance for the reopening of the car wash industry, provided operations comply with specific requirements, including the necessary materials, schedules, and equipment.",,Y,,,,,,,,,Y,
7-May-20,"The Centers for Medicare and Medicaid Services (CMS) approved Washington's second request for a Medicaid 1135 waiver. The waiver allows Washington to waive consent requirements for Home and Community-Based Services(HCBS), to reimburse for HCBS services provided at an entity that also provides case management services, and to allow for HCBS in additional settings.",,,,,,Y,,,,,,
8-May-20,"The Governor released additional Safe Start Phase 1 guidance, including guidance around curbside retail sales and landscaping.",,Y,,,,,,,,,,
11-May-20,The Governor and Western Leaders sent a letter to Congress requesting $1 trillion in direct and flexible aid to states and locals.,,,,,,,,,,,Y,
11-May-20,"The Governor extended nine existing proclamations, including statutory waivers and suspensions regarding health care facilities and hand sanitizer, post-retirement employment, license renewals, annual leave and pay procedures, among others.",,,,,,,,,,,Y,
11-May-20,The Governor issued guidance regarding the resumption of dine-in services at restaurants and taverns in certain counties under Phase 2 of the Safe Start plan.,,Y,,,,,,,,,,
12-May-20,"The Governor announced the extension of three proclamations, extending proclamations 20-28 and 20-31 until May 31, and extending certain statutory suspensions in 20-33-1 until May 18.",,,,,,,,,,,Y,
12-May-20,The Governor announced the launch of a statewide contact tracing initiative to complement the states reopening plan. The effort will be led by local health departments and supported by the state Department of Health.,,,,,,,,,,,Y,
12-May-20,The Governor issued guidance for the partial resumption on in-store retail and manufacturing operations under Phase 2 of the states Safe Start plan.,,Y,,,,,,,,,,
13-May-20,"The Governor issued a directive to executive and small cabinet agencies to freeze all hiring, personal service contracts, and equipment purchases.",,,,,,,,,,,Y,
13-May-20,The Governor issued guidance to certain counties regarding the resumption of personal services and professional services as part of Phase Two of the states Safe Start plan.,,Y,,,,,,,,,,
14-May-20,The Governor issued additional guidance for outdoor recreation under Phases 1 and 2 of the states Safe Start plan.,,Y,,,,,,,,,,
15-May-20,"The Governor announced the extension of four proclamations in response to the continuing COVID-19 pandemic, including:Truck driver hours to June 14;CDL licensing waivers to May 31;Garnishment and accrual of interest to May 21; andCommunity Associations meetings and late fees to May 31.",,,,,,,,,,,Y,
15-May-20,"The Governor issued guidance for construction, golf, and photography services under Phase 2 of the states Safe Start plan.",,Y,,,,,,,,,,
15-May-20,"The Governor announced the extension of Proclamation 20-45, aimed at strengthening protection for domestic violence victims.",,,,,,,,,,,Y,
18-May-20,The Governor announced the states plan for the resumption of elective medical procedures. Individual medical and dental practices will be responsible for assessing their own readiness to determine when and to what degree to reopen.,,Y,,,,,,,,,,
18-May-20,The Governor issued additional guidance regarding the resumption of pet grooming operations under Phase 2 of the states Safe Start plan.,,Y,,,,,,,,,,
19-May-20,The Governor announced new criteria for additional counties to apply for variances to move to Phase 2 of the states Safe Start plan.,,,,,,,,,,,Y,
19-May-20,"The Governor extended proclamation 20-33.2 to May 31. The proclamation waives requirements for in-person visitation by children in the custody of the state Department of Children, Youth, and Family.",,,,,,,,,,,Y,
19-May-20,"The Governor sent a letter to the Director of Washington State Health Care Authority and the Washington State Benefit Exchange CEO, reiterating his support for Cascade Care, Washington's public option for health insurance.",,,,,,Y,,,,,Y,
19-May-20,The Governor issued additional guidance for real estate and fitness operations under Phase 2 of the Safe Start plan.,,Y,,,,,,,,,,
22-May-20,The Washington State Department of Health announced additional counties eligible to move to Phase 2 under the Safe Start plan.,,Y,,,,,,,,,,
22-May-20,"The Governor sent a letter to the Trump administration, requesting an extension of authority and additional funding for Washington National Guard employment in support of COVID-19 emergency response.",,,,,,,,,,,Y,
26-May-20,"The Governor issued guidance, clarifying requirements for outdoor recreation under Phase 1 and Phase 2 of the states reopening.",,,,,,,,,,,Y,
26-May-20,"The Governor extended proclamation 20-49.3, protecting CARES Act stimulus payments and state and federal unemployment payments from bank account garnishments.",,,,,,,,,,,Y,
27-May-20,"The Governor announced the states plan to restart religious and faith-based services in Phases 1 and 2 of the Safe Start plan. Under Phase 1, religious and faith-based organizations may host up to 100 people for outdoor services; under Phase 2, they may host up to 25% of their capacity, or 50 individuals, and conduct in-home services of five people.",,Y,,,,,,,,,,
28-May-20,The Governor announced the states plan to begin broad testing within long term care facilities and laid out additional health and safety guidelines for the agriculture industry.,,,,Y,,Y,,,,,,
29-May-20,"The Governor announced the expansion of the Safe Start plan, as the Stay Home, Stay Healthy order ends on May 31. The plan will begin a phased reopening on a county-by-county basis.",,Y,,,,,,,,,,
29-May-20,"The Governor extended 23 proclamations regarding COVID-19, including the suspension of laws and rules relating to tax penalties, fees, interest and due dates, and the suspension of statutes and rules related to a one-week waiting period to collect unemployment insurance.",,,,,,,,,,,Y,
31-May-20,The Governor issued a proclamation to launch the Safe Start plan.,,Y,,,,,,,,,,
1-Jun-20,The Governor issued guidance for higher education and workforce training requirements in Phases 1 and 2 of the states reopening plan.,,Y,,,,,,,,,,
2-Jun-20,The Governor extended an existing moratorium on evictions to protect renters affected by COVID-19.,,,,,,,,,,,Y,
2-Jun-20,The Governor issued guidance for library and drive-in theater operations under Phase 1 and 2 of the Safe Start plan.,,Y,,,,,,,,,,
2-Jun-20,"The Governor issued guidance, clarifying requirements for the agriculture industry, and building on the Agriculture Safety Plan, as the industry begins to reopen under the Safe Start plan.",,Y,,,,,,,,,,
5-Jun-20,"The Governor issued guidance for professional sporting activities, youth team sports and adult recreation sports activities in Phase 2 and 3 of the Safe Start plan.",,Y,,,,,,,,,,
5-Jun-20,The Governor issued a safety plan template for businesses in Phase 3 of the Safe Start plan. Each business or entity operating in Phase 3 must develop a written safety plan outlining how its workplace will prevent the spread of COVID-19; business may use the template or develop its own safety plan following industry-specific guidance.,,,,,,,,,,,Y,
9-Jun-20,The Governor announced the extension of a proclamation giving high-risk workers the right to protect themselves from COVID-19 without jeopardizing their employment status or loss of income.,,,,,,,,,,,Y,
9-Jun-20,"The Governor issued guidance to domestic services including nannies, house cleaners, cooks, and household managers in Phase 2, as well as expanded and updated guidance for certain recreational activities.",,Y,,,,,,,,,,
10-Jun-20,The Governor sent a letter to Vice President Pence calling for a federal response to address persistent shortages of PPE.,,,,,,Y,,,,,Y,
11-Jun-20,"The Governor issued a proclamation outlining the states plan to possibly reopen schools for the 2020-2021 academic school year. The Superintendent of Public Instruction unveiled the Reopening Washington Schools 2020 Planning Guide, authorized byThe Governors proclamation.",,,,,Y,,,,,,Y,
11-Jun-20,The Governor issued guidance for card rooms and other related businesses under Phase 2 of reopening.,,Y,,,,,,,,,,
15-Jun-20,"The Governor sent a letter to the Trump administration requesting immediate implementation of a national aviation screening system for domestic and international passengers, to ensure the safety of travelers and aviation workers.",,,,,,,,,,,Y,
15-Jun-20,The Governor extended a proclamation waiving/suspending restrictions on truck driver hours through July 14.,,,,,,,,,,,Y,
16-Jun-20,"The Governor extended a proclamation providing flexibility and relief to courts by removing certain statutory hearing deadlines and service of process requirements pertaining to domestic assault, sexual assault, stalking, extreme risk, and other similar orders, to ensure access to justice for victims.",,,,,,,,,,,Y,
17-Jun-20,The Governor directed state agencies to cancel a scheduled 3% general wage increase to many of the state’s highest-paid general government employees and to begin furloughs for most state employees.,,,,,,,,,,,Y,
18-Jun-20,"The Governor announced updated health guidance for religious and faith-based services under Phase 3. The updated health guidance will permit indoor capacity of 50% or 400 people, whichever is less. Requirements for face coverings and social distancing will remain the same.",,Y,,,,,,,,,,
18-Jun-20,"The Governor extended 23 proclamations in response to COVID-19, including proclamations pertaining to unemployment benefits, telemedicine, and long-term care, among others.",,,,,,Y,,,,,,
19-Jun-20,The Governor signed two new and one updated proclamation: Proclamation 20-58 waives/suspends statutes that require shared work benefits to be paid by employers. Proclamation 20-59 allows dental hygiene and pharmacy graduates to obtain a temporary license under certain conditions. Proclamation 20-41.5 allows the Department of Licensing to do an online attestation and not have to meet in-person. ,,,,,,,,,,,Y,
19-Jun-20,"The Governor issued a clarification for non-religious weddings and funeral or memorial services in Phases 1, 2, and 3.",,,,,,,,,,,Y,
24-Jun-20,"The Governor, joined by the presidents of Washington colleges and universities, unveiled guidance for the reopening of in-person instruction are higher education institutions in the fall. The guidance mirrors public health guidance across the state, and will require each institution to develop and implement its own Safe Back-to-School Plan.",,,,,,,,,,,Y,
25-Jun-20,The Governor sent a memo to local government officials explaining the state’s Safe Start Reopening Guide.,,Y,,,,,,,,,,
27-Jun-20,The Governor and Secretary Wiesman announced that the Washington State Department of Health will pause counties moving to Phase 4 of the “Safe Start” phased approach.,,Y,,,,,,,,,,
30-Jun-20,"The Governor issued a new proclamation waiving and suspending a statute that prevents, hinders or delays necessary action by requiring annual updates to Transportation Improvement Plans by July 1 of each year.",,,,,,,,,,,Y,
30-Jun-20,The Governor announced the extension of the Tribal Fuel Tax Refund Restrictions proclamation.,,,,,,,,,,,Y,
30-Jun-20,"The Governor announced nearly $365 million in funding for rent assistance, tribal recovery efforts, small businesses, and nonprofits.",,,,,,,,,,,Y,
1-Jul-20,The Governor issued a brief extension of the Safe Start proclamation until July 9.,,,,,,,,,,,Y,
2-Jul-20,The Governor and the Secretary of Health announced the statewide requirement for businesses to require face coverings of all employees and customers.,Y,,,,,,,,,,,
2-Jul-20,"The Governor extended 23 proclamations related to COVID-19, including proclamations regarding unemployment benefits and telemedicine, among others.",,,,,,,,,,,Y,
7-Jul-20,The Governor extended the Safe Start proclamation until August 6 and provided clarifications around the Department of Health’s face coverings order and guidance to restaurants and taverns in Phases 2 and 3.  ,,,,,,,,,,,Y,
9-Jul-20,The Governor issued a proclamation expanding eligibility of the Department of Social and Health Services’ (DSHS) Family Emergency Assistant Program (FEAP) to include individuals and families without children.,,,,,,,,,,,Y,
13-Jul-20,"The Governor sent a letter to the Trump administration, requesting an extension of federal authority and funding for the Washington National Guard employment in support of COVID-19 response operations.",,,,,,,,,,,Y,
16-Jul-20,"The Governor extended three proclamations related to COVID-19, including regarding visitation and remedial services, shared work, and temporary licensing for dental and pharmacy graduates.",,,,,,,,,,,Y,
16-Jul-20,The Governor and the Secretary of Health announced a new limit on social gatherings and a ban on live entertainment across the state.,Y,,,,,,,,,,,
23-Jul-20," The Governor and the Secretary of Health announced changes to Washington’s “Safe Start” plan, adapting restrictions around restaurants, bars, and fitness centers, as well as weddings and funerals.",Y,,,,,,,,,,,
24-Jul-20," The Governor extended the state’s eviction moratorium, making minor clarifications to existing restrictions, and creating a working group to inform potential changes to the moratorium.",,,,,,,,,,,Y,
28-Jul-20, The Governor released an additional guidance document following last week’s announcement of guidance updates in Washington’s Safe Start phased reopening plan following the extension of the proclamation.,Y,,,,,,,,,,,
29-Jul-20,"The Governor announced the extension of proclamation 20-46.1, first issued in April, which relates to protections for high-risk employees and workers’ rights. ",,,,,,,,,,,Y,
31-Jul-20,Gov. Jay Inslee announced the extension of 25 proclamations today in response to the continuing COVID-19 pandemic,,,,,,,,,,,Y,
3-Aug-20,The Governor announced $100 million rental assistance headed to Washington communities,,,,,,,,,,,Y,
3-Aug-20,Gov. Jay Inslee announced updates for Phase 2 and Phase 3 fitness guidance as part of Washington's Safe Start phased reopening plan,,Y,,,,,,,,,,
4-Aug-20,Gov. Jay Inslee announced the extension of two proclamations in response to the continuing COVID-19 pandemic.,,,,,,,,,,,Y,
7-Aug-20,Gov. Jay Inslee announced guidance that allows long-term care facilities to offer visitation and other activities.,,Y,,,,,,,,,,
19-Aug-20,"Gov. Jay Inslee issued an update to Proclamation 20-57, “Concerning the Health of Agricultural Workers.” The proclamation now requires agricultural employers to test their workforce broadly ",,,,Y,,,,,,,,
20-Aug-20,"Gov. Inslee issued guidance for museums, bowling and agritourism; updates guidance for outdoor recreation",,Y,,,,,,,,,,
25-Aug-20,"The Washington State Department of Health is making changes to the way we process and report testing data statewide, in an effort to account for the true volume of tests being done and to better benchmark our progress.",,,,Y,,,,,,,,
28-Aug-20,Gov. Jay Inslee announced updated guidance for agritourism and the agricultural industry as part of Washington's Safe Start phased reopening plan,,Y,,,,,,,,,,
28-Aug-20,Insurance Commissioner Mike Kreidler has extended two emergency orders. His order requiring health insurers to waive copays and deductibles for any consumer requiring testing for coronavirus (COVID-19) and his order protecting consumers from receiving surprise bills for lab fees,,,,,,,,,,,Y,
31-Aug-20,Gov. Jay Inslee today announced nearly $190 million will be awarded from the state’s federal stimulus funding to local governments that did not receive direct distributions under the CARES Act.,,,Y,,,,,,,,,
2-Sep-20,Gov. Jay Inslee announced the extension of 26 proclamations today in response to the continuing COVID-19 pandemic.,,,,,,,Y,,,,,
11-Sep-20,Gov. Jay Inslee today announced updated guidance for indoor fitness and training facilities as part of Washington's Safe Start phased reopening plan.,,Y,,,,,,,,,,
14-Sep-20," Insurance Commissioner Mike Kreidler extended his emergency order again, directing all state-regulated health insurers to make additional coverage changes to aid consumers during the coronavirus pandemic.",,,,,,Y,,,,,Y,
17-Sep-20,Gov. Jay Inslee announced updated guidance for weddings and funerals as part of Washington's Safe Start phased reopening plan.,,Y,,,,,,,,,,
