date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
23-Mar-20,"The Governor ordered all Delaware schools to remain closed through at least Friday, May 15, 2020.",Y,,,,,,,,,,,
24-Mar-20,"The Governor issued the sixth modification to his State of Emergency declaration, moving Delawares presidential primary to June 2, and suspending residential foreclosures and evictions.",,,,,,,Y,,,,,
25-Mar-20,The Governor announced a modified state of emergency requiring insurers not to cancel or fail to renew the insurance policies of those people and business facing economic impacts.,,,,,,,,,,,Y,
26-Mar-20,The Governor announced the expansion of the Hospitality Emergency Loan Program (H.E.L.P.) to provide financial relief for additional industries impacted and makes personal care services businesses.,,,,,,,,,,,Y,
26-Mar-20,"The Governor announced a new program to provide emergency housing assistance to renters affected by shutdowns, closures, layoffs, reduced work hours, or unpaid leave.",,,,,,,,,,,Y,
27-Mar-20,"The Centers for Medicare & Medicaid Services (CMS) approved Delawares request for a Section 1135 Medicaid waiver. The approved waiver enables Delaware to provide flexibilities in Medicaid provider screening and enrollment, forgo certain pre-admission screening and annual resident review assessments, lift prior authorization requirements and extend fair hearing timelines",,,,,,,,,,,Y,
29-Mar-20,"The Governor Sunday signed the seventh modification to his State of Emergency declaration, ordering all out-of-state travelers into Delaware to immediately self-quarantine for 14 days to fight the spread of COVID-19.",,,,,,,,Y,,,,
30-Mar-20,"The Governor signed the eighth modification to his State of Emergency declaration, which allows child care programs in Delaware to be designated as emergency child care sites.",,,,,,,,,,,Y,
1-Apr-20,"The Governor signed theninth modification to his State of Emergency declaration,further limiting public gatherings and ordering essential businesses to limit public gatherings to 10 people through May 15, or until the public health threat has been eliminated. The order includes public gatherings include weddings, funerals, and related activities.",Y,,,,,,,,,,,
2-Apr-20,"The State of Delaware launched an online tool to connect Delawareans offering materials and supplies with organizations, medical providers and others in need of assistance.",,,,,,,,,,,Y,
2-Apr-20,The Governor announced three dozen inmates who are employed in the James T. Vaughn Correctional Center garment shop began producing cotton face masks for the correctional system and first responders asThe Delaware Department of Correction.,,,,,,,,,,,Y,
4-Apr-20,The Delaware Division of Public Health announced a new collaboration with the United Way of Delaware to increase call center services.,,,,,,,,,,,Y,
5-Apr-20,"The Department of Health and Social Services (DHSS) announced that all walk-in access to its public offices will end beginning on Monday, April 6, 2020, customer service needs will be met by appointment, phone, e-mail or online. ",,,,,,,,,,,Y,
6-Apr-20,"The Governor issued the tenth modification to his State of Emergency declaration, banning all short-term rental units  including vacation home rentals, hotels, motels, and condo rentals.",Y,,,,,,,,,,,
8-Apr-20,The Delaware Division of Public Health (DPH) recommended residents should wear cloth face coverings in public settings where social distancing measures are difficult to maintain.,,,,,,,,,,,Y,
10-Apr-20,"The Governor announced the extension of the State of Emergency declaration in place to limit the spread of COVID-19, and announced a partnership with the social network Nextdoor to keep Delawareans informed on the neighborhood level. ",,,,,,,,,,,Y,
15-Apr-20,"The Governor issued the eleventh modification to his State of Emergency declaration, requiring stricter guidelines to prevent COVID-19 infections in nursing facilities and other long-term care facilities.",Y,,,,,,,,,,,
23-Apr-20,"The Governor issued the twelfth modification to his State of Emergency declaration, which allows the Public Health Authority to activate more out-of-state health care workers.",,,,,,,,,,,Y,
23-Apr-20,The Governor announced a statewide public engagement strategy focused on Delawares economic reopening and recovery effort.,,,,,,,,,,,Y,
24-Apr-20,The Governor announced schools will be closed through the academic year. ,,,,,,,,,,,Y,
25-Apr-20,"The Governor issued the thirteenth modification to his State of Emergency declaration, requiring Delawareans to wear face coverings in public settings, including in grocery stores, convenience stores, pharmacies, doctors offices, and on public transportation.",,,,,,,,,,,Y,
30-Apr-20,"The Governor issued the fourteenth modification to his State of Emergency declaration, providing additional protections for Delaware renters and extending the application deadline for Delawares Senior School Property Tax Credit Program until June 1.",,,,,,,,,,,Y,
3-May-20,"The Governor along with New York Governor Andrew M. Cuomo, New Jersey Governor Phil Murphy, Connecticut Governor Ned Lamont, Pennsylvania Governor Tom Wolf, Rhode Island Governor Gina Raimondo and Massachusetts Governor Charlie Baker announced a joint multi-state agreement to develop a regional supply chain for personal protective equipment, other medical equipment and testing.",,,,,,,,,,,Y,
5-May-20,"The Governor announced a series of interim steps allowing small businesses retailers to resume limited operations effective 8:00 AM on Friday, May 8.",,,,,,,,,,,Y,
5-May-20,The Governor announced a plan to test all residents and staff of Delaware long-term care facilities for COVID-19. ,,,,,,,,,,,Y,
7-May-20,"The Governor signed the fifteenth modification to his State of Emergency declaration, rescheduling Delawares presidential primary to July 7.The Delaware Department of Elections will mail absentee ballot applications to all eligible voters for the presidential primary election.",,,,,,,,,,,Y,
8-May-20,"The Governor announced June 1 as the target date for Phase I of Delawares economic reopening. Carney also extended Delawares State of Emergency declaration, including the stay-at-home order and its other modifications, through May 31.",,,,,,,,,,,Y,
8-May-20,The Governor announced a significant expansion of Delawares statewide testing program for COVID-19 as Delaware moves toward Phase I of an economic reopening.,,,,,,,,,,,Y,
10-May-20,"The Governor signed the sixteenth modification to his State of Emergency declaration, suspending end-of-year evaluations for educators, professional development requirements and assessments due to the suspension of the school year.",,,,,,,,,,,Y,
11-May-20,"The Governor announcedThe Delaware Farmers Market Coalition, a group of market managers from across the state,The Delaware Department of Agriculture (DDA) is issuing protocols to help farmers markets safely begin opening starting May 15.",,,,,,,,,,,Y,
12-May-20,"The Governor announced that the State of Delaware entered into an agreement with the nonpartisan research institution NORC at the University of Chicago to build Delawares statewide contact tracing program to contain COVID-19, limit Delawareans exposure to the disease, and restart Delawares economy.",,,,,,,,,,,Y,
14-May-20,"The Governor announced that the State of Delaware will lift restrictions on Delaware beaches and community pools at 5:00 p.m. on Friday, May 22, subject to strict social distancing requirements and other restrictions. Ice cream shops and trucks will reopen with restrictions effective 5:00 p.m. this Friday, May 15.",,Y,,,,,,,,,,
15-May-20,The Governor released guidance for Phase 1 of Delawares rolling reopening. Delawares Phase 1 reopening plan provides general and sector-specific guidance for Delawareans and Delaware businesses. Phase 1 of Delawares economic reopening will begin on June 1.,,Y,,,,,,,,,,
18-May-20,The Governor issued guidance encouraging virtual services for churches and houses of worship while expanding their ability to conduct in-person services with restrictions.,,,,,,,,,,,Y,
18-May-20,"The Governor announced a public strategy to plan for the safe reopening of Delaware school buildings. Three COVID-19 School Reopening Working Groups (Health and Wellness, Academics and Equity, and Operations and Services) will adviseThe Delaware Department of Education (DOE), Delaware school districts and charter schools on ways to safely and effectively reopen Delaware school buildings.",,Y,,,,,,,,,,
19-May-20,The Governor announced additional interim steps for retail and restaurant businesses to expand operations by appointment beginning tomorrow; restaurants can apply to expand outdoor seating effective June 1.,,Y,,,,,,,,,,
21-May-20," The Division of Public Health (DPH) announced it was awarded a $67 million Epidemiology Laboratory Capacity (ELC) grant from the Centers for Disease Control and Prevention to implement expanded testing capacity for COVID-19, and support the establishment of a modernized public health epidemiologic surveillance system.",,,,,,,,,,,Y,
22-May-20,"The Governor issued an modification to his State of Emergency declaration, formalizing steps to allow restaurants to expand outdoor seating capacity.",,Y,,,,,,,,,,
22-May-20,The Governor launched an public education campaign with beach towns as Delaware beaches reopen.,,,,,,,,,,,Y,
22-May-20,The Governor announced an proactive Community-based COVID-19 testing strategy working with partners state-wide.,,,,,,,,,,,Y,
26-May-20,The Governor announced the state will lift the ban on short-term rental units and the mandatory 14-day quarantine for out-of-state travelers on June 1.,,Y,,,,,,,,,,
29-May-20,The Governor issued guidance for summer camps and summer school as Delaware continues a rolling reopening of the economy.,,Y,,,,,,,,,,
1-Jun-20,The Governor issued an executive order creating a Pandemic Resurgence Advisory Committee (PRAC) to plan for a potential resurgence of COVID-19 in fall 2020.,,,,,,,,,,,Y,
2-Jun-20,"The Governor announced that Phase 2 of Delawares economic reopening will begin at 8:00 a.m. on Monday June 15. Retail establishments, restaurants and other businesses that were permitted to open at 30 percent of stated fire capacity in Phase 1 may expand to 60 percent of stated fire occupancy in Phase 2.",,Y,,,,,,,,,,
6-Jun-20,The Governor extended the State of Emergency declaration in place to limit the spread of COVID-19.,Y,,,,,,,,,,,
19-Jun-20,"The Governor issued the 22nd modification to his State of Emergency Order, permitting an expansion of youth sports activities and personal care services to 60 percent if safety guidelines.",,Y,,,,,,,,,,
25-Jun-20,The Governor announced a delay in moving to Phase 3 of Delaware’s economic reopening.,Y,,,,,,,,,,,
30-Jun-20,The Governor issued a modification to the State of Emergency declaration closing bars in eastern Sussex County to limit spread of COVID-19 in Delaware’s beach communities.,Y,,,,,,,,,,,
30-Jun-20,"The Governor announced the closure of bars in beach towns indefinitely starting July 3, 2020.",Y,,,,,,,,,,,
1-Jul-20,"The Governor announced a joint effort across executive agencies to create a comprehensive plan to educate Delaware homeowners and renters on the foreclosure and eviction process and provide integrated services, including financial assistance.",,,,,,,,,,,Y,
1-Jul-20,The Governor signed legislation to make voting by mail an alternative to in-person voting and establishes procedures for voting by mail which mirror the procedures for absentee voting.,,,,,,,,,,,Y,
6-Jul-20,The  Governor announced the formal extension of the State of Emergency declaration another 30 days.,,,,,,,Y,,,,,
15-Jul-20,The Secretary of Education released guidance for the reopening of schools for the 2020-21 academic year with three different learning scenarios.,,,,,Y,,,,,,,
24-Jul-20,"The Governor issued the 24th modification to his State of Emergency declaration, allowing driver education services to resume immediately, with safety measures. The modification also allows senior centers to open with safety precautions at 30 percent capacity.",,Y,,,,,,,,,,
31-Jul-20,Delaware’s SNAP Program Issues Additional Emergency Benefits Available Starting July 31,,,,,,,,,,,Y,
3-Aug-20,Governor Carney Creates Workforce Development Program for Unemployed and Underemployed Delawareans,,,,,,,,,,,,
4-Aug-20,Governor Carney Announces Delaware Schools May Open in Hybrid Scenario,,Y,,,Y,,,,,,,
5-Aug-20,Governor Carney Formally Extends State of Emergency,,,,,,,Y,,,,Y,
10-Aug-20,"Governor Carney, DSHA, New Castle County Announce $40 Million in Housing Assistance",,,,,,,,,Y,,Y,
19-Aug-20,"State of Delaware, New Castle County Launch $100M Grant Program for Small Businesses and Nonprofits Statewide",,,,,,,,,Y,,Y,
24-Aug-20,Governor Carney Announces $20 Million for Broadband Infrastructure,,,,,,,,,Y,,Y,
24-Aug-20,"Delaware Division of Public Health (DPH) requires children who are in kindergarten or older must wear face coverings in public settings, including school buildings",,Y,,,Y,,,,,,,
26-Aug-20,Governor Carney Signs 25th Modification to State of Emergency Declaration,,,,,,,Y,,,,Y,
27-Aug-20,Delaware’s SNAP Program Will Issue Additional Emergency Benefits for Use Starting Aug. 31,,,,,,,,,,,Y,
1-Sep-20,"Governor Carney, DPH Release New Fall Sports Guidance that categorizes sports by risks, lists requirements around masks, social distancing",,Y,,,,,,,,Y,Y,
3-Sep-20,Governor Carney Formally Extends State of Emergency,,,,,,,Y,,,,Y,
3-Sep-20,DHSS to Begin Approving Plans for Indoor Visitation at Delaware’s Long-Term Care Facilities,,Y,,,,Y,,,,,,
3-Sep-20,Governor Carney Issues Omnibus Executive Order on COVID-19 Restrictions around bar service in beach communities and requires that businesses more strictly enforce face covering requirements among their employees,Y,,,,,,,,,,,
11-Sep-20,"Governor John Carney announced updates to the State of Delaware’s testing strategy, expanding access to free COVID-19 statewide and providing consistent options",,,,Y,,,,,,,Y,
15-Sep-20,State of Delaware launches COVID Alert DE Mobile App,,,,,,,,,,,Y,
22-Sep-20,COVID Alert DE expanded reach with Pennsylvania’s Exposure Notification App released Tuesday,,,,,,,,,,,Y,
25-Sep-20,"Governor John Carney  issued a revision to the omnibus State of Emergency order, resuming the processing of requests under Delaware’s Freedom of Information Act (FOIA).",,,,,,,,,,,Y,
30-Sep-20,Delaware got approval to extend pandemic-EBT benefits to feed children during COVID-19 emergency,,,,,,,,,,,Y,
1-Oct-20,COVID Alert DE app expanded partnership to New York and New Jersey,,,,,,,,,,,Y,
2-Oct-20,Governor John Carney announced pop-up school testing locations,,,,Y,Y,,,,,,,
2-Oct-20, Governor John Carney formally extended the State of Emergency declaration another 30 days to confront community spread of COVID-19,,,,,,,Y,,,,,
15-Oct-20,Governor Carney announced expansion of DE Relief Small Business Program to $150M,,,,,,,,,Y,,Y,
19-Oct-20,Delaware announced grant program for contract poultry growers impacted by COVID-19,,,,,,,,,Y,,Y,
20-Oct-20,Governor Carney announced $100 million from CARES Act to Health Care Relief Fund ,,,,,,Y,,,Y,,,
26-Oct-20,Governor John Carney and the Delaware Department of Education announced governance updates to additional CARES Act funding,,,,,Y,,,,,,,
29-Oct-20,The Delaware Division of Social Services will issue emergency benefits for October to eligible households as part of the state’s ongoing response to the COVID-19 public health crisis,,,,,,,,,,,Y,
30-Oct-20,"Delaware, New Jersey, and Rhode Island announced coordination on COVID-19 Testing Guidance",,,,,,,,,,,,
30-Oct-20,Governor John Carney formally extended the State of Emergency declaration another 30 days to confront community spread of COVID-19,,,,,,,Y,,,,,
5-Nov-20,"Governor John Carney on Thursday issued a revision to the omnibus State of Emergency order, removing additional restrictions at bars in Delaware beach communities",,Y,,,,,,,,,,
13-Nov-20,Governor John Carney and the Delaware Division of Public Health (DPH) announced that the State of Delaware will partner with pediatric care providers in Delaware to make rapid COVID-19 tests available for Delaware children and adolescents statewide,,,,Y,,,,,,,,
17-Nov-20,"Governor John Carney announced additional restrictions statewide to slow community spread such as indoor gatherings capped at 10 people; restaurant dining indoors limited to 30 percent of fire capacity, outdoor public gatherings are limited to 50 people, and prohibition of Delaware youth sports organizations, teams and venues from hosting or participating in tournaments with out-of-state teams",Y,,,,,,,,,,,
18-Nov-20,The Regional Coalition of Northeast Governors announced colleges will be encouraged to provide testing for students,,,,Y,,,,,,,,
20-Nov-20,"Governor John Carney issued the third revision to his omnibus emergency order, formally imposing restrictions announced earlier",Y,,,,,,Y,,,,,
20-Nov-20,"The Department of Services for Children, Youth and Their Families announced temporarily suspending visitation to all of its Level IV and V secure facilities",Y,,,,,,,,,,,
23-Nov-20,"The Delaware Division of Social Services announced SNAP, TANF, and General Assistance emergency benefits for November to eligible households as part of the state’s ongoing response to the COVID-19 public health crisis.",,,,,,,,,,,Y,
3-Dec-20,"Governor Carney Announces Stay-at-Home Advisory, Universal Indoor Mask Order",,,,,,,,,,Y,,
10-Dec-20,"Governor John Carney on Thursday signed the fourth revision to the omnibus emergency order, announcing additional restrictions to confront the winter surge of COVID-19 hospitalizations in Delaware.",Y,,,,,,,,,,,
12-Dec-20,"Governor Carney, DPH Announce Delaware’s Plan to Distribute the COVID-19 Vaccine",,,,,,,,,,,,Y
15-Dec-20,"Governor John Carney, the Delaware Division of Public Health (DPH) and Bayhealth announced that the first Delawarean received the Pfizer BioNTech COVID-19 vaccine on Tuesday morning at Bayhealth’s Kent campus in Dover.",,,,,,,,,,,,Y
18-Dec-20,The Delaware Division of Public Health (DPH) announced it has set up a Vaccine Call Center for members of the public who have specific questions about the COVID-19 vaccine.,,,,,,,,,,,Y,Y
24-Dec-20,Governor Carney formally extended the State of Emergency,,,,,,,Y,,,,Y,
19-Jan-21,"Governor John Carney and the Delaware Division of Public Health (DPH) announced Tuesday, January 19, that the state will transition to Phase 1B in its COVID-19 vaccination plan starting today, with a focus on persons 65 and up.",,,,,,,,,,,,Y
21-Jan-21,"The Division of Developmental Disabilities Services (DDDS) in partnership with the Division of Public Health (DPH) is bringing a rapid COVID-19 testing program to group homes, day programs and other provider-managed settings in Delaware that serve individuals with intellectual and developmental disabilities.",,,,Y,,,,,,,,
26-Jan-21,Governor Carney Formally Extends State of Emergency,,,,,,,Y,,,,,
28-Jan-21,"the Division of Public Health (DPH) announced an updated approach to administering second doses in response to new guidance from the Centers for Disease Control (CDC). The CDC announced Friday that an interval of 42 days between doses is acceptable, if adhering to the 21-day (Pfizer) and 28-day (Moderna) intervals is not possible.",,,,,,,,,,,,Y
2-Feb-21,"Governor John Carney, the Delaware Division of Public Health (DPH), and the Delaware Emergency Management Agency (DEMA) announced an expansion of Delaware’s COVID-19 vaccination program with a statewide focus on vaccinating Delawareans in underserved, minority communities.",,,,,,,,,,,,Y
4-Feb-21,"Governor John Carney issued the Sixth Modification to his Omnibus State of Emergency Declaration, easing COVID-19 occupancy restrictions and requiring Delaware vaccination providers to report complete demographic information within 24 hours of administering a vaccine to the Delaware Immunization Information System (DelVAX).",,Y,,,,,,,,,,Y
19-Feb-21,"Governor John Carney signed the Seventh Modification to the Omnibus Emergency Order, increasing gathering limits for indoor events with restrictions in place to prevent spread of COVID-19. ",,,,,,,Y,,,Y,,
25-Feb-21,"The Delaware Division of Public Health (DPH) has issued a new order related to requirements around second dose administration by providers. The order, signed by DPH on Feb. 23, requires health care/vaccination providers to administer the second dose of a two-dose series to persons who received a first dose from them, if requested. It further indicates that administration of the second dose shall be a higher priority than administration of a first dose to an unvaccinated person if vaccine supply is not sufficient to accomplish both.",,,,,,Y,,,,,,Y
4-Mar-21,"Governor John Carney announced an expansion of Delaware’s COVID-19 vaccination program for educators, school staff, and child care workers – in line with President Biden’s commitment to provide at least one dose of the COVID-19 vaccine to school personnel by the end of March.",,,,,Y,,,,,,,Y
16-Mar-21,Governor Carney Announces Updates to COVID-19 Vaccination Program. Pharmacies can begin 50+ vaccinations Wednesday; providers can vaccinate patients 16+ with high- and moderate-risk medical conditions,,,,,,,,,,,,Y
19-Mar-21,Governor John Carney formally extended the State of Emergency declaration another 30 days to confront community spread of COVID-19,,,,,,,Y,,,,,
24-Mar-21,COVID-19 Vaccine Waiting List Now Open to Delawareans 50+,,,,,,,,,,,,Y
25-Mar-21,The Department of Health and Social Services (DHSS) has updated its guidance to Delaware’s long-term care facilities following recent federal recommendations that allow for expanded indoor visitation during the COVID-19 pandemic. The updated guidelines follow the release earlier this month of revised visitation recommendations by the Centers for Medicare & Medicaid Services in response to reductions in COVID-19 infections and transmission and increased vaccination rates in the nursing home population.,,,,,,Y,,,,,Y,
29-Mar-21,"Governor John Carney on Monday signed the eighth revision to the COVID-19 emergency order, increasing outdoor gathering limits and easing capacity restrictions in outdoor venues",,Y,,,,,Y,,,Y,,
1-Apr-21,"Governor Carney Updates COVID-19 Order. Ninth revision to Omnibus order updates youth and amateur sports guidance. Athletes participating in high-risk sports must wear a face covering at all times. High-risk sports include ice hockey, basketball, tackle football, boys’/men’s lacrosse, wrestling, boxing, rugby, competitive cheer, martial arts, ultimate frisbee, and pairs figure skating.",,,,,,,,,,Y,Y,
5-Apr-21,COVID-19 Vaccination Program Will Open to Delawareans 16+ on April 6,,,,,,,,,,,,Y
13-Apr-21,Governor Carney Announces COVID-19 Vaccination Program Fully Open,,,,,,,,,,,,Y
16-Apr-21,Governor John Carney formally extended the State of Emergency declaration another 30 days to confront community spread of COVID-19,,,,,,,Y,,,,,
26-Apr-21,"Governor Carney Issues 10th Revision to Omnibus COVID-19 Order. Revision eases outdoor table size restrictions in restaurants, suspends DIAA masking regulations",,Y,,,,,,,,,,
27-Apr-21,DPH Follows FDA CDC Guidance Will Resume J&J Vaccination,,,,,,,,,,,,Y
18-May-21,"Governor Carney Signs 29th Modification, Eliminates Distancing and Mask Mandate",,Y,,,,,,,,Y,Y,
26-May-21,"State of Delaware Announces DE Wins! Incentive Program to Drive COVID-19 Vaccinations. Delawareans ​12+ vaccinated from May 25-June 29, ​and any Delawarean ages 12-17 vaccinated to date, will be entered to win $5,000 in cash and additional prizes in twice-weekly drawings conducted by the Delaware Lottery. ",,,,,,,,,,,,Y
13-Jul-21,Public Health Emergency authorized to continue COVID-19 vaccine administration and testing program,,,,Y,,,Y,,,,,Y
3-Aug-21,Governor Carney Announce Updates to State’s COVID-19 Testing Program. All schools and early learning facilities throughout the state can now take advantage of free rapid antigen testing for staff and students.,,,,Y,Y,,,,,,,
10-Aug-21,"Governor Carney Announces Mask Requirement in K-12 Schools, Child Care, State Facilities",,,,,Y,,,,,,Y,
11-Aug-21,"Governor Carney and the Delaware Department of Health and Social Services (DHSS) announced that ​beginning on September 30, staff in long-term care and other health care facilities will be required to provide proof of vaccination or to undergo regular testing to prevent the transmission of COVID-19 to vulnerable populations. ",,,,,,Y,,,,,,Y
8-Sep-21,Governor Carney Formally Extends Public Health Emergency another 30 days,,,,,,,Y,,,,,
28-Sep-21,"Governor Carney, the Delaware Division of Public Health (DPH), and the Delaware Department of Education (DOE) announced that educators, school staff, contractors, and volunteers who work in K-12 public and private schools must get vaccinated for COVID-19 or undergo weekly testing. ",,,,,Y,,,,,,,Y
7-Oct-21,Governor Carney Formally Extends Public Health Emergency,,,,,,,Y,,,,,
18-Oct-21,"Governor Carney and the Delaware Department of Health and Social Services (DHSS) have formally issued an emergency regulation requiring educators, school staff, volunteers, and contractors working in Delaware schools to be vaccinated against COVID-19 or undergo weekly testing beginning November 1.",,,,,Y,,,,,,,Y
5-Nov-21,Governor Carney Formally Extends Public Health Emergency,,,,,,,Y,,,,,
10-Nov-21,Governor Carney Announces Extension of Emergency Mask Requirement in Schools,,,,,Y,,,,,,Y,
12-Dec-21,DHSS Formally Extend School Mask Requirement,,,,,Y,,,,,,,
3-Jan-22,Governor Carney Issues State of Emergency Declaration. Order provides support to combat the Winter COVID-19 surge,,,,,,Y,Y,,,,,
10-Jan-22,Governor Carney Signs Universal Indoor Mask Mandate,,,,,,,,,,,Y,
14-Jan-22,Governor Carney Releases Second Revision to COVID-19 Emergency Order. Revision allows Division of Public Health (DPH) to approve alternatives to the mask mandate for professional and NCAA athletes,,,,,,,,,,,Y,
1-Feb-22,"Governor Carney also on Monday formally extended the State of Emergency declaration in place to limit the spread of COVID-19. Under Delaware law, State of Emergency declarations must be renewed every 30 days.",,,,,,,Y,,,,,
8-Feb-22,Governor Carney Announces Expiration of Universal Indoor Mask Mandate on February 11 and school mask requirement will end on March 31,,Y,,,Y,,,,,,Y,
22-Feb-22,The Delaware Division of Social Services will issue emergency benefits for February to eligible households as part of the State’s ongoing response to the COVID-19 public health emergency.,,,,,,,,,,,Y,
28-Feb-22,Governor Carney Lifts COVID-19 State of Emergency,,Y,,,,,Y,,,,,
15-Mar-22,"Department of Health and Social Services (DHSS)  announced $17 million in financial support for Delawareans impacted by the COVID-19 emergency, as well as health care professionals at DHSS’ 24/7 facilities.",,,,,,Y,,,Y,,,
31-Mar-22,"Governor John Carney issued a revision to the Public Health Emergency order and extended the order another 30 days to allow the State of Delaware and medical providers to continue COVID-19 vaccination and testing programs, ​and to allow continued staffing flexibility at hospitals and long-term care facilities. The revision enables the Delaware Department of Health and Social Services to maintain the State of Delaware’s eligibility ​for low-income Delawareans to continue receiving enhanced federal food benefits.",,,,Y,,Y,Y,,,,,Y
27-Apr-22,Governor Carney Formally Extends Public Health Emergency,,,,,,,Y,,,,,
26-May-22,Governor Carney Formally Extends Public Health Emergency,,,,,,,Y,,,,,
