date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
23-Oct-20,Governor Bryan signed bill extending State of Emergency,,,,,,,Y,,,,,
6-Nov-20,Governor Bryan announced reopening of bars and nightclubs,,Y,,,,,,,,,,
16-Nov-20,Government House Communications Director Richard Motta Jr. asked residents to gather safely and responsibly for the holidays and to limit gatherings to 10 or fewer people if possible,,,,,,,,,,,Y,
30-Nov-20,Territorial Epidemiologist Dr. Esther Ellis provided some details on the distribution drill the Department of Health is conducting this week in advance of the expected arrival of a COVID-19 vaccine.,,,,,,,,,,,,Y
2-Dec-20,Office of Management and Budget held its fall Revenue Estimating Conference on Wednesday where 18 of the government’s revenue-generating agencies provided a revenue outlook for Fiscal Year 2021.,,,,,,,,,,,Y,
14-Dec-20,The U.S. Virgin Islands Department of Health has joined the rest of the nation in embarking on the historic event of the receipt and distribution of the first shipment of the COVID-19 vaccine from Pfizer.,,,,,,,,,,,,Y
17-Dec-20,"Governor Albert Bryan Jr. on Monday said he is closing nightclubs – beginning at 5 p.m. Thursday, December 17. Governor Bryan also said that all bars are to close from Christmas Day until at least January 8",Y,,,,,,,,,,,
17-Dec-20,First COVID-19 Vaccines Administered in the Territory,,,,,,,,,,,,Y
18-Dec-20,"Lieutenant Governor Tregenza A. Roach, Esq., who also serves as the Virgin Islands Commissioner of Insurance, announces that health insurance companies authorized to conduct business in the Territory are required to waive any cost sharing for COVID-19 vaccinations- including deductibles, co-insurance, and co-payments.",,,,,,Y,,,,,,Y
4-Jan-21,The Virgin Islands Department of Health has advanced its phasebased COVID-19 vaccination plan from 1A to 1B.,,,,,,,,,,,,Y
1-Feb-21,VITEMA Announces Vaccination Hotline; Health Operating Pop-Up Sites for Free COVID-19 Testing,,,,Y,,,,,,,Y,y
2-Feb-21,"Governor Albert Bryan Jr. sent a letter to Senate President Donna Frett Gregory on Monday requesting that the 34th Legislature approve a 30-day extension to the State of Emergency, which is set to expire on Saturday, February 6. The Governor has asked that current State of Emergency be extended until March 8, 2021. Under Title 23, Chapter 10, Section 1005 of the V.I. Code, the Legislature has 5 days to act on a request to extend a State of Emergency and the measure automatically ratified if no legislative action is taken.",,,,,,,Y,,,,,
1-Mar-21,"Governor Bryan Eases Some COVID-19 Restrictions For Restaurants, Taxicabs and Beaches. Beginning next week, beaches can remain open until 5 p.m. on weekends and holidays, and taxis can transport more than the 50 percent capacity limit if all the passengers are part of the same family or group. In addition, restaurants can now seat up to 75 percent of their approved seating capacity, and they can seat more than six people at the same table if they are all in the same party.",,Y,,,,,,,,Y,,
21-May-21,"Governor Bryan Ends Beach Curfew, Eases COVID-19 Restrictions for Restaurants",,Y,,,,,,,,Y,,
26-May-21,"Governor Bryan has issued a 24th Supplemental Executive Order that eases restrictions put into place because of the COVID-19 pandemic, including suspending some evictions until July 30, raising the passenger limits on taxis and allowing patrons to sit at the bar in restaurants and clubs.",,Y,,,,,,,,Y,,
1-Jul-21,"The Department of Health launched PolarisKey - a digital health pass available to individuals vaccinated in the Virgin Islands. The digital vaccination record will make it easy for individuals to securely share their COVID-19 vaccination status, while maintaining their privacy, with a growing network of local organizations, as we look to safely return to normal activities.",,,,,,Y,,,,,Y,Y
19-Jul-21,Health Department Suspects Delta Variant Present in the Territory,,,,,,,,,,,Y,
11-Aug-21,"Acting Governor Roach Modifies COVID-19 Restrictions: Among the changes in Acting Governor Roach’s new executive order. Beaches will go back to closing at 4 p.m. on weekends and holidays . The limit on mass gatherings is reduced from 100 persons to a maximum of 50 persons and the Virgin Islands Department of Health may approve events up to 100 persons if they are all vaccinated. (ALL  gatherings or events of less than 50 persons still need approval from the Department of Health.)  The Positive Antibody test will no longer be an option for the travel portal, and persons arriving to the Territory will need to show proof of vaccination received in the USVI or provide a negative PCR or Among the changes in Acting Governor Roach’s new executive order. Beaches will go back to closing at 4 p.m. on weekends and holidays . The limit on mass gatherings is reduced from 100 persons to a maximum of 50 persons and the Virgin Islands Department of Health may approve events up to 100 persons if they are all vaccinated. (ALL  gatherings or events of less than 50 persons still need approval from the Department of Health.)  The Positive Antibody test will no longer be an option for the travel portal, and persons arriving to the Territory will need to show proof of vaccination received in the USVI or provide a negative PCR or antigen test taken within 5 days of their date of travel. (NOTE: Travelers arriving from the British Virgin Islands are required to present test results taken within 2 days of their arrival.)",Y,,,,,,,,,Y,,
29-Oct-21,Governor Albert Bryan Jr. relaxed and modified several COVID-19 restrictions as the number of active cases in the territory continues to decline.,,Y,,,,,,,,,,
5-Apr-22,The VI Department of Health (VIDOH) has received confirmation that seven (7) cases of the COVID-19 Omicron subvariant BA.2 have been identified in the territory. There were five (5) cases identified on St. Croix and two (2) on St. Thomas.,,,,,,,,,,,Y,
