date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
16-Mar-20,The Massachusetts courts announced that no evictions would occur during the COVID-19 public health emergency until at least April 21.,,,,,,,,,,,Y,
24-Mar-20,"The Governor filed An Act to Further Address Challenges Faced by Municipalities and School Districts Resulting from COVID-19, which would provide administrative relief to state and local government entities in the form of modifying local permitting processes, enabling municipalities to extend tax and finance deadlines, and extending deadlines for certain education requirements.",,,,,,,,,,,Y,
24-Mar-20,The Governor announced the launch of a new text-based notification system to deliver important information about the Commonwealth's COVID-19 response to Massachusetts residents.,,,,,,,,,,,Y,
25-Mar-20,"The Governor announced new actions across the commonwealth, which include extending the closure of all public and private schools and non-emergency child care programs and actions to protect homeowners and low-income tenants from eviction and foreclosure.",Y,,,,Y,,,,,,,
25-Mar-20,"The Governor announced the creation of a COVID-19 Advisory Board, which includes a group of medical experts that will support the Response Command Center and actions across the commonwealth.",,,,,,,,,,,Y,
26-Mar-20,"The Centers for Medicare & Medicaid Services approved Massachusetts request for a Section 1135 Medicaid waiver.The approved waiver enables Massachusetts to provide flexibilities in Medicaid provider screening and enrollment, forgo certain pre-admission screening and annual resident review assessments, lift prior authorization requirements, allow for reimbursement facility services in alternative settings, extend fair hearing timelines, and waive public comment and tribal consultation requirements for certain changes to the Medicaid state plan.",,,,,,Y,,,,,,
27-Mar-20,The Governor announced that he extended the 2019 state individual income tax filing and payment deadline from April 15 to July 15.,,,,,,,,,,,Y,
27-Mar-20,"The Governor announced new public health emergency responses, by issuing guidelines on travel and transportation and offering support for health care professionals and patients. The follow measures will go into place: Travelers arriving to Massachusetts are instructed to self-quarantine for 14 days. State medical schools will facilitate early graduation of their qualified fourth-year students to allow graduates to support the health care workforce. The Board of Registration in Medicine will provide medical school graduates who have matched as an intern, resident or fellow with a Board-approved Massachusetts health care facility or training program with Emergency 90-Day Limited Licenses to practice medicine. The launch of Buoy Healths new online resource for residents to check their symptoms and connect with the next appropriate health care resource. A public health order to provide Advanced Practice Registered Nurses, in good standing, with greater flexibility in their prescribing practices.",Y,,,,,Y,,,,,,
27-Mar-20,The Governor announced a partnership with the Massachusetts Medical Society to match volunteers with communities and health care providers based on skillsets and need.,,,,,,Y,,,,,,
29-Mar-20,The Governor announced a new online portal where individuals and companies can easily donate or sell personal protective equipment and sign up to volunteer to support COVID-19 emergency response efforts.,,,,,,Y,,,,,,
30-Mar-20,"The Governor announced new actions that will support efforts to expand the Commonwealth's health care workforce, including expediting licensing for certain health care workers and onboarding for health care volunteers who have signed up through the Administrations new online volunteer portal.",,,,,,Y,,,,,,
30-Mar-20,The Department of Public Health ordered that certain MassHealth regulations regarding the transfers and discharge of long-term facility residents be waived for the purposes of moving residents to designated COVID-19 facilities.,,,,,,Y,,,,,,
31-Mar-20,The Governor announced updates to the list of businesses deemed to provide COVID-19 Essential Services and extended the non-essential business emergency order to May 4.,Y,,,,,,,,,,,
2-Apr-20,The Governor issued an emergency order requiring all coastal beach reservation parking areas managed by the Department of Conservation and Recreation to close. ,Y,,,,,,,,,,,
2-Apr-20,"The Governor's Administration, through the Response Command Center, outlined projections related to the anticipated surge of COVID-19 cases in the Commonwealth. ",,,,,,,,,,,Y,
3-Apr-20,"The Governor's Administration announced an initiative that will focus on tracing the contacts of confirmed positive COVID-19 patients, and supporting individuals in quarantine, and builds on the efforts already underway from the Command Center to leverage public health college students to augment the contact tracing being done by local boards of health. ",,,,,,Y,,,,,Y,
7-Apr-20,"The Governor, along with CVS, announced the launch of a new rapid testing site with the capability of testing 1,000 people a day, as well as same day results. ",,,,Y,,,,,,,,
7-Apr-20,"The Governor announced a new financial package to support providers through the MassHealth program, by providing $800 million crisis stabilization funding to support health care providers impacted by and responding to the public health emergency, $80 million to nursing facilities, and $400 million to safety net hospitals. ",,,,,,,,,,,Y,
8-Apr-20,The Governor filed legislation to provide health care workers and facilities protections from civil liability while they are on the front lines of response to this public health emergency. ,,,,,,Y,,,,,,
8-Apr-20,"The Governor's Administration announced an expansion of COVID-19 testing sites for public safety personnel, new Crisis Standards of Care documentation for the Commonwealth's health care facilities, and new guidance to further promote social distancing at grocery stores. ",,,,,,Y,,,,Y,,
9-Apr-20,"The Governor announced details for the initial implementation of federal unemployment benefits in the CARES Act, such as an additional $600 per week for individuals collecting benefits from regular unemployment compensation and a 13-week extension of benefits for individuals who exhausted their previous benefits. ",,,,,,,,,,,Y,
9-Apr-20,"The Governor announced the details for a new field medical station at the Boston Convention and Exhibition Center, increased support for health care workforce and patients, expansion of COVID-19 reporting data, new guidance for workers seeking unemployment benefits and protections for survivors of domestic violence and sexual assault.",,,,,,Y,,,,,,
10-Apr-20,The Governor's Administration provided an update on the Commonwealth's hospital capacity and efforts to add more beds to the system to meet the expected surge. ,,,,,,Y,,,,,,
10-Apr-20,"The Governor's Administration issued further public health guidance that all residents wear a mask or face covering in public, expanded access to free priority testing sites for first responders and grocery store workers. ",Y,,,Y,,,,,,,,
13-Apr-20,"The Governor announced a new initiative and over $10 million in funding to support manufacturers' efforts to pivot production operations to produce personal protective equipment and other critical devices, such as ventilators, sanitizers, and thermometers.The Manufacturing Emergency Response Team (M-ERT) is a coordinated response by the Governor's Administration and leading academic and industry stakeholders to support the Commonwealth's manufacturers in their efforts to produce much-needed supplies for front-line workers and the health care system. ",,,,,,,,,,,Y,
14-Apr-20,The Governor's Administration announced the expansion of COVID-19 response reporting to include statewide hospital capacity and PPE distribution data. ,,,,,,Y,,,,,,
15-Apr-20,"The Governor's Administration announced an additional $130 million in new funding to long-term care facilities, the expansion of mobile testing for these facilities, and crisis management support to assist with staffing, vendors, and implementing infectious control measures. ",,,,Y,,Y,,,,,Y,
17-Apr-20,"The Governor announced the distribution of approximately 200,000 respirator masks for local law enforcement and firefighters through the Massachusetts Emergency Management Agency. ",,,,,,,,,,,Y,
17-Apr-20,"The Governor outlined the states ongoing comprehensive strategy to address homelessness during the COVID-19 pandemic through the establishment of isolation and recovery sites, deployment of supplies and supporting families in emergency assistance and domestic violence shelters. ",,,,,,,,,,,Y,
20-Apr-20,"The Governor announced that residents who are not eligible for regular unemployment benefits can now apply online for the new Pandemic Unemployment Assistance program. This includes self-employed workers, independent contractors, gig economy workers, and those with limited work history. ",,,,,,,,,,,Y,
21-Apr-20,"The Governor announced new actions to support the ongoing response, including extending the closure of all public and private schools through the end of the school year, and the closure of all non-emergency child care programs until June 29, as well as further support for students and families who have been impacted. ",Y,,,,Y,,,,,,,
22-Apr-20,The Division of Banks joined a multi-state initiative to secure payment relief options for Massachusetts  student loan borrowers and issued a Consumer Advisory with information and resources for private student loan borrowers. ,,,,,,,,,,,Y,
22-Apr-20,The Governor's Administration announced an initiative to expand testing at Community Health Centers as well as new Wi-Fi hotspots. ,,,,Y,,,,,,,,
24-Apr-20,"The Governor filed two waiver requests with CMS that will give the state and its Medicaid program, MassHealth, more flexibility to respondto this public health emergency. ",,,,,,Y,,,,,,
27-Apr-20,"The Governor announced a second round of funding up to $130 million for nursing facilities to support response efforts over the next two months, as well as increased funding of $44 million for residential congregate care service providers. Additionally, the administration has implemented required testing for staff and residents of nursing facilities. ",,,,Y,,Y,,,,,,
28-Apr-20,The Governor extended the essential services emergency order to May 18th and launched a Reopening Advisory Board that will produce a plan to the Governor by May 18th.,,,,,,,,,,,Y,
1-May-20, The Governor issued an order requiring the use of masks or face coverings in  public places and announced expanded community health center testing  capacity. ,Y,,,Y,,,,,,,,
5-May-20,The Governor highlighted the MERT initiative that  assists local manufacturers in transitioning operations to produce personal  protective equipment and other critical items. ,,,,,,Y,,,,,Y,
7-May-20,The Governor provided updates on the COVID-19 Community Tracing Collaborative launched last month.,,,,,,,,,,,Y,
8-May-20,"In partnership with Mass League of Community Health Centers, the Governor's Administration announced a new public awareness campaign which aims to encourage residents to continue seeking medical care.",,,,,,Y,,,,,,
8-May-20,The Centers for Medicare and Medicaid Services (CMS) approved Massachusetts additional request for a Medicaid 1135 waiver.The waiver allows Massachusetts to allow for home and community-based services in additional settings.,,,,,,Y,,,,,,
11-May-20,The Governor announced a four-phase approach to reopening the Massachusetts economy and published Mandatory Workplace Safety Standards that will apply across all sectors and industries once reopening begins.,,,,,,,,,,,Y,
12-May-20,"The Governor's Administration filed a supplemental budget bill for Fiscal Year 2020 which will authorize $1 billion in spending necessary to cover incurred and expected costsduring the public health crisis, and it is expected that this spending will result in no net cost to the Commonwealth, after anticipated federal reimbursement and other federal funding sources.",,,,,,,,,,,Y,
13-May-20,"The Governor toured MatTek Life Sciences, who is participating in the Manufacturing Emergency Response Team that assists local manufacturers in transitioning operations to produce personal protective equipment.",,,,,,,,,,,Y,
13-May-20,"The Governor toured a new testing site, and reminded residents of the Department of Public Healths updated guidance about the appropriate use of laboratory testing for COVID-19 and expanded testing recommendations in clinical and commercial laboratories.",,,,Y,,,,,,,,
14-May-20,The Governor announced that his Administration will submit its plan to expand testing to the federal government this month and highlighted the delivery of over 7.5 million pieces of PPE and supplies to be delivered to front-line workers throughout the Commonwealth.,,,,Y,,Y,,,,,,
14-May-20,The Governor's Administration announced that it is preparing to distribute up to $502 million from the federal Coronavirus Relief Fund to local cities and towns.,,,,,,,,,,,Y,
15-May-20,The Governor released a partial list of employers who are committing to continuing work from home policies for the foreseeable future as a way to provide more flexibility for their employees and greater capacity for social distancing on the states public transportation system.,,,,,,,,,,,Y,
18-May-20,"The Governor released Reopening Massachusetts, the Reopening Advisory Board's report, which details a four-phased strategy to responsibly reopen businesses and activities. He also released a new Safer At Home Advisory, which instructs residents to stay at home unless engaging with newly opened activities.",Y,,,,,,,,,,,
20-May-20,"The Governor toured Symmons Industries, an 80-year-old Massachusetts manufacturer that has implemented the new Mandatory Workplace Safety Standardsas manufacturing operations scale back up.The Governor's Reopening Advisory Board also released new Sector Specific Protocols that describe policies, procedures and best practices that particular industries should follow to decrease the risk of transmission.",,,,,,,,,,,Y,
21-May-20,"The Governor announced that Massachusetts residents who are eligible for the federal CARES Act and qualify for having exhausted their regular unemployment compensation may now receive the new Pandemic Emergency Unemployment Compensation, which provides up to 13 additional weeks of benefits.",,,,,,,,,,,Y,
1-Jun-20,"The Governor issued an Executive Order that provides a detailed list of businesses and activities that fall into Phases II, III, and IV of the Commonwealth's Re-Opening Plan.",,Y,,,,,,,,,,
6-Jun-20,The Governor announced that Phase II of the Commonwealth's reopening plan will begin on June 8.,,Y,,,,,,,,,,
9-Jun-20,"The Governor filed An Act to Ensure the Collection of COVID-19 Data, which will build on legislation recently signed by the governor to expand data collection during the pandemic.The Governor also signed An Act Addressing COVID-19 Data Collection and Disparities in Treatment, which will allow for the collection and publication of additional data to understand the impact of COVID-19 on underserved and underrepresented populations and other groups.",,,,,,,,,,,Y,
15-Jun-20,The Governor announced the availability of pop-up testing sites throughout the Commonwealth for individuals who have recently participated in large gatherings.,,,,Y,,,,,,,,
18-Jun-20,"The Governor announced additional administrative tax relief measures for businesses, such as the postponing the collection of regular sales tax, meals tax, and room occupancy taxes for small businesses, as well as waiving all penalties and interest that would otherwise apply.",,,,,,,,,,,Y,
19-Jun-20,"The Governor announced that Step Two of Phase II of the Commonwealth’s four-phase reopening plan, Reopening Massachusetts, will begin on June 22.",,Y,,,,,,,,,,
26-Jun-20,"The Governor unveiled a $275 million COVID-19 economic recovery package to generate economic growth. It additionally proposes to amend the scope of several proposed programs, to target funding towards specific communities including those hardest hit, reallocate funding among proposed authorizations to better address the significant economic impacts, and establish new tools to promote equity and drive economic growth in communities and among businesses facing barriers to entry.",,,,,,,,,,,Y,
1-Jul-20,"Due to the food insecurity concerns caused by the pandemic, the Governor  highlighted an innovative partnership to help provide Boston’s most vulnerable residents with access to food by utilizing RIDE paratransit services.",,,,,,,,,,,Y,
7-Jul-20,"The Governor highlighted his “Stop the Spread” initiative, which is a data-driven effort to reduce the prevalence of COVID-19 in communities that are above the state average in total cases and positive test rate by providing free testing sites in those identified communities.  ",,,,Y,,,,,,,,
13-Jul-20,The Governor announced $16.1 million in relief for 32 special education residential school providers to support costs related to the pandemic.,,,,,,,,,,,Y,
24-Jul-20," The Governor announced that effective August 1st,  all travelers entering the Commonwealth, including both out of state residents and Massachusetts residents returning home, will be required to comply with a new travel order.",Y,,,,,,,,,,,
27-Jul-20," The Governor announced an expansion of its “Stop the Spread” initiative, which provides free COVID-19 testing in targeted communities across the Commonwealth.",,,,,,,,,,,Y,
7-Aug-20,"The Governo announced a set of initiatives, including stricter statewide rules for public and private gatherings and targeted community guidance",Y,,,,,,,,,Y,,
20-Aug-20,The Baker-Polito Administration announced testing initiatives to support K-12 schools ,,,,Y,Y,,,,,,,
25-Aug-20,Massachusetts launched “My Local MA” Campaign to drive economic activity and safely support small and local businesses  ,,,,,,,,,,,Y,
3-Sep-20,The Baker-Polito Administration stepped up its targeted initiative to help stop the spread of COVID-19 in communities across the Commonwealth with the highest number of positive cases,,,,Y,,,,,,,Y,
10-Sep-20,"The Baker-Polito Administration announced a new Nursing Facility Accountability and Supports package, a set of policy reforms and funding for nursing facilities to hold facilities to higher standards of care and infection control.",,,,,,,,,,,Y,
15-Sep-20,"Governor Charlie Baker, Lt. Governor Karyn Polito, Senate President Karen Spilka and House Speaker Robert DeLeo announced an extension of administrative tax relief measures for local businesses that have been impacted by the ongoing COVID-19 outbreak, especially in the restaurant and hospitality sectors.",,,,,,,,,,,Y,
23-Sep-20,The Baker-Polito Administration announced a new grant program to help prevent and reduce the spread of COVID-19 in communities of color.,,,,,,,,,Y,,,
24-Sep-20,"The Baker-Polito Administration announced new guidance that allows safe indoor visitation to resume in nursing homes and rest homes, and further expands indoor visitation options in assisted living residences",,Y,,,,,,,,,,
5-Oct-20,Baker-Polito Administration announced transition to Step II of Phase III for lower risk communities,,Y,,,,,,,,,,
6-Oct-20,"The Baker-Polito Administration has begun implementing its second round of comprehensive nursing home reforms to keep older adults safe, improve the standards of care and infection control, and respond to the ongoing COVID-19 pandemic.",,,,,,Y,,,,,,
7-Oct-20,The Baker-Polito Administration announced a COVID-19 Vaccine Advisory Group to advance its efforts to prepare to distribute a safe and effective COVID-19 vaccine,,,,,,,,,,,,Y
12-Oct-20,Baker-Polito Administration announced a comprehensive Eviction Diversion Initiative to keep people safely housed during pandemic,,,,,,,,,,,Y,
15-Oct-20,The Baker-Polito Administration has awarded over $6.5 Million to 13 Massachusetts organizations to develop new products to assist in the response to the COVID-19 public health emergency.,,,,,,,,,,,Y,
22-Oct-20,"The Baker-Polito Administration announced a $774 million comprehensive plan to stabilize and grow the Massachusetts economy. The plan focuses on getting people back to work, supporting small businesses, fostering innovation, revitalizing downtowns and ensuring housing stability. ",,,,,,,,,Y,,Y,
22-Oct-20,Massachusetts to temporarily pause all indoor ice rink and ice skating facilities operations for two weeks ,Y,,,,,,,,,,,
28-Oct-20,The Baker-Polito Administration announced $5.9 million in grants to address urgent food insecurity for residents across the Commonwealth as a result of the COVID-19 pandemic,,,,,,,,,,,Y,
2-Nov-20,"The Baker-Polito Administration announced a series of targeted measures to disrupt the increasing trend of new COVID-19 cases and hospitalizations including a Stay At Home Advisory, an Executive Order including early closure of businesses and activities, a Face Covering Order, and an updated order restricting gatherings to 10 people",Y,,,,,,,,,,,
6-Nov-20,The Baker-Polito Administration and COVID-19 Command Center released updated metrics for schools and municipalities. The Department of Elementary and Secondary Education also released updated school guidance,,,,,Y,,,,,,,
13-Nov-20,Baker-Polito Administration announced re-establishment of a field hospital at the DCU Center in Worcester,,,,,,Y,,,,,,
18-Nov-20,"Baker-Polito Administration announced higher education holiday travel guidance, and first round of Abbott BinaxNOW Covid-19 point of care testing in K-12 schools",,,,Y,Y,,,,,,,
18-Nov-20,"Regional Coalition of Northeastern Governors announced colleges will be encouraged to provide testing for students before leaving for Thanksgiving break, recommend expanded remote instruction to end fall semester safely ",,,,Y,Y,,,,,,,
23-Nov-20,Get Back Mass educational campaign. ,,,,,,,,,,,y,
23-Nov-20,"Administration announces $650K in community grants to support COVID19 response, new testing resources for long term care facilities",,,,,,,,,,,y,
7-Dec-20,Baker-Polito Administration Launches New Testing Infrastructure to Increase Testing Capacity & Efficiency Statewide,,,,Y,,,,,,,,
8-Dec-20,"Baker-Polito Administration Announces Statewide Rollback to Phase Three, Step One, Additional Restrictions Effective December 13th",Y,,,,,,,,,,,
9-Dec-20,"Baker-Polito Administration announced allocation and distribution plans for the first round of COVID-19 vaccine shipments to Massachusetts set to begin around December 15. The state’s first shipment of 59,475 doses of the Pfizer vaccine was ordered from the federal government",,,,,,,,,,,Y,
15-Dec-20,"Baker-Polito Administration announced updates on the Commonwealth’s distribution efforts of the first doses of the COVID-19 vaccine as well as new guidance from the Department of Public Health (DPH) to help residents celebrate the holiday safely. DPH places vaccine orders on behalf of the providers. When vaccination begins, hospitals report data into DPH, and DPH and the Command Center will launch a public dashboard to keep track of immunizations",,,,,,,,,,,Y,Y
18-Dec-20,Baker-Polito Administration is filing legislation to sustain unemployment benefits and provide an estimated $1.3 billion in unemployment insurance relief to the Commonwealth’s employers over two years,,,,,,,,,,,Y,
21-Dec-20,"Baker-Polito Administration announced support for 1,158 small businesses impacted by COVID-19 recession",,,,,,,,,,,Y,
22-Dec-20,"The Baker-Polito Administration announced further restrictions to help stop the spread of COVID-19 in the Commonwealth, including new capacity and gathering limits",Y,,,,,,,,,,,
