date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
6-Apr-20,The Governor extended the mandatory closure of all Arkansas public schools through the remainder of the 2019-2020 school year.,Y,,,,Y,,,,,,Y,
13-Apr-20,The Governor announced the formation of the Governors Medical Advisory Committee for Post-Peak COVID-19 Response. The committee will identify the criteria to guide public health strategy after Arkansas reaches its peak cases.,,,,,,,,,,,Y,
14-Apr-20,"The Governor issued an executive order allowing health workers and first responders, such as firefighters, to file workers compensation claims if they are infected while on the job. ",,,,,,,,,,,Y,
14-Apr-20,The Governor issued an executive order granting healthcare workers immunity from liability in coronavirus cases. ,,,,,,,,,,,Y,
15-Apr-20,The Governor announced that Centers for Medicare and Medicaid Services (CMS) has approved Arkansass request to use Medicaid funds to temporarily increase the weekly income of long-term services and supports (LTSS) direct care workers. ,,,,,,,,,,,Y,
18-Mar-20,The Arkansas Community Foundation established a statewide COVID-19 Relief Fund to provide rapid-response grants to nonprofit organizations working on the front lines. ,,,,,,,,,,,Y,
14-Apr-20,"The Arkansas Division of Workforce Services Shared Work Unemployment Compensation Program allowed employers to divide available work or hours of work among a specific group(s) of employees in lieu of a layoff, and it allows the employees to receive a portion of their unemployment benefits. ",,,,,,,,,,,Y,
15-Apr-20,The Governor announced the formation of the Governors Medical Advisory Committee for Post-Peak COVID-19 Response.,,,,,,,,,,,Y,
17-Apr-20,The Governor announced the temporary waiver of the requirement to search for a new job while receiving unemployment.,,,,,,,,,,,Y,
18-Apr-20,"The Governor issued an executive order creating the Governors Economic Recovery Task Force to develop an industry-specific strategy and provide the Governor with recommendations for Arkansas economic recovery.$10 million was also allocated in community development block grants to be distributed to 27 hospitals and $500,000 to support telehealth efforts in rural areas. ",,,,,,,,,,,Y,
21-Apr-20,The Governor issued an executive order creating the Governors COVID-19 Testing Working Group to make recommendations to expand the capacity and performance of COVID-19 testing in the state.,,,,Y,,,,,,,Y,
22-Apr-20,The Governor announced medical service providers can resume certain nonessential out-patient procedures on April 27. The Arkansas Department of Health has issued certain requirements for hospitals and out-patient clinics to follow in order to re-engage elective procedures.The Governor also announced that he has established target dates to decide whether the state will lift restrictions on certain other services and businesses.,,,,,,Y,,,,,Y,
23-Apr-20,"The Governor launched a two-day Arkansas Surge Campaign to increase COVID-19 testing from 1,000 to 1,500 per day over the next two days.",,,,Y,,,,,,,Y,
27-Apr-20,"The Governor announced Walmart & Quest Diagnostic opened drive-thru COVID testing site in Central Arkansas for symptomatic Arkansans, and for health care workers & first responders. ",,,,Y,,,,,,,Y,
28-Apr-20,"The Governor announced State Parks will begin a limited reopening of some facilities for residents starting Friday, May 1.",,Y,,,,,,,,,,
29-Apr-20,"The Governor announced restaurants may resume limited dine-in service on May 11 under Phase 1 guidelines that require daily health screening of staff, use of face masks and gloves, and strict social distancing.",,Y,,,,,,,,Y,,
30-Apr-20,"The Governor announced gyms and fitness centers may resume operations on May 4, 2020, under certain guidelines established to protect the health and safety of employees and patrons.",,Y,,,,,,,,,,
1-May-20,"The Governor announced barber shops, salons, clinics, and other services may resume operations under certain guidelines established to protect the health and safety of employees and patrons.",,Y,,,,,,,,,,
1-May-20,The Governor announced the opening of the Arkansas Ready for Business initiative to aid the owners of small businesses recovering from the financial losses.,,,,,,,,,,,Y,
4-May-20,"The Governor announced indoor venues such as theaters, arenas, stadiums, and auction houses that are designed for audiences of fewer than 50 may re-open on May 18 on a limited basis with strict social distance among performers, contestants, and members of the audience.",,Y,,,,,,,,,,
5-May-20,"The Governor issued an executive order extending Arkansass COVID-19 public health and disaster emergency for an additional 45 days.The order also updated a directive for all travelers  from New York, New Jersey, Connecticut, New Orleans, and all international locations must follow quarantine directives outlined by the Arkansas Department of Health.",,,,,,,Y,Y,,,Y,
5-May-20,The Governor announced the legislature has approved $55 million in funding for the Arkansas Ready for Business Grant Program  a resource to help businesses get back on their feet and provide them assistance to ensure the highest health and safety standards for employees and customers.,,,,,,,,,Y,,Y,
7-May-20,The Governor announced that the states three gaming casinos will open at 1:30 PM on May 18. The casinos will open at 1/3 capacity and will enforce strict social distancing.,,Y,,,,,,,,Y,,
7-May-20,The Centers for Medicare and Medicaid Services (CMS) approved Arkansas second request for a Medicaid 1135 waiver. The waiver allows Arkansas to lift prior authorization requirements and waive consent requirements for Homes and Community-Based Services.,,,,,,,,,,,Y,
8-May-20,"The Governor announced recreational pools may resume limited operations on May 22, 2020 under certain guidelines. On May 11, the state will begin the next phase of elective surgeries, which will allow procedures that require hospital stays of up to 48 hours.",,Y,,,,,,,,,,
15-May-20,"The Governor announced a partnership with Walmart to provide approximately 130 mobile testing units across the country. Currently, they have three operating in Bentonville, Little Rock, and Fort Smith; and just this week announced additional sites in Jonesboro, Hot Springs, Texarkana, and West Memphis.",,,,Y,,,,,,,Y,
15-May-20,"The Governor announced a partnership with the Community Health Centers across Arkansas to provide over 2,000 test collections per week to assist the state in reaching its goal of 60,000 tests in May.",,,,Y,,,,,,,Y,
19-May-20,The Governor announced a new goal of testing every nursing home resident and staff member beginning June 1.,,,,Y,,,,,,,Y,
20-May-20,"The Governor announced that bars which are associated with and are located within restaurant facilities are approved to open today. Free standing bars which are not associated with restaurants should be ready to open next Tuesday, May 26th.",,Y,,,,,,,,,,
29-May-20,The Governor announced the creation of the COVID-19 Technical Advisory Board to review and evaluate new technologies as the states public health agencies develop strategies for testing and contact tracing.,,,,,,,,,,,Y,
8-Jun-20,"The Governor announced the state will move to Phase 2 of reopening, easing restrictions on restaurants other businesses.",,Y,,,,,,,,,,
15-Jun-20,"The Governor issued three executive orders providing workers compensation coverage, medical immunity from civil liability, and business immunity from civil liability as a result of exposure to COVID-19.",,,,,,,,,,,Y,
19-Jun-20,"The Governor announced that nursing homes, and assisted-living and residential-care facilities will be able to resume limited family visits and other activities on July 1 if compliant with the public health guidelines of the Arkansas Department of Health.",,,,,,,,,,,Y,
2-Jul-20,The Governor announced registered voters who fear potential exposure may apply for an absentee ballot for November’s General Election.,,,,,,,,,,,Y,
3-Jul-20,The Governor issued an executive order permitting cities to implement an ordinance requiring mandatory face coverings.,,,Y,,,,,,,,,
10-Jul-20,The Governor and Secretary of State announced anyone who fears that going to a polling place on November 3rd will put their health at risk may request an absentee ballot.,,,,,,,,,,,Y,
1-Aug-20,The Arkansas Department of Health issued a directive eliminating the requirement for a negative COVID-19 test prior to elective procedures is rescinded.,,,,,,Y,,,,,,
5-Aug-20,The Arkansas Department of Health issued a directive for community-school sponsored music and theater return to play,,Y,,,Y,,,,,,,
7-Aug-20,Governor Hutchinson proclaimed COVID-19 a valid reason to vote absentee,,,,,,,,,,,Y,
14-Aug-20,The Arkansas Department of Health issued a directive for large outdoor venue and large indoor venue for school-sponsored team sports to operate at 50% capacity,,Y,,,,,,,,,,
21-Aug-20,The Arkansas Department of Health issued a directive to allow community and school-sponsored team sports,,,,,,,,,,,,
9-Sep-20,The Arkansas Department of Health issued a directive on resuming restaurant dine-in operations phase II,,,,,,,,,,,,
6-Oct-20,"The Arkansas Department of Health issued a revised visitation, screening, and staffing directive for long-term care facilities where they prohibit all visitation except for medically necessary reasons",Y,,,,,,,,,,,
14-Oct-20,Governor Hutchinson announced plan for Abbott BinaxNOW Rapid Test distribution,,,,Y,,,,,,,,
13-Nov-20,"Governor Asa Hutchinson has created the COVID-19 Winter Task Force and has appointed 19 physicians, state officials, and health care executives to advise him as the state combats the likely additional challenges of the pandemic this winter",,,,,,,,,,,Y,
19-Nov-20,"Governor Hutchinson announced 11 p.m. closing for businesses licensed to sell, serve alcohol on premises",Y,,,,,,,,,,,
20-Nov-20,The Secretary of Health announced an alcoholic beverage control directive mandating on-premise permitted locations to close at 11:00 p.m.,Y,,,,,,,,,,,
23-Dec-20,The Arkansas Department of Health (ADH) announced a directive prohibiting all visitation to long-term care facilities in the state,Y,,,,,,,,,,,
15-Feb-21,"Governor Hutchinson provides guidance regarding large outdoor venues, large indoor venues and for community and school sponsored team sports",,,,,,,,,,Y,Y,
8-Mar-21,Governor Asa Hutchinson announced that the Arkansas Department of Health is opening vaccinations to all remaining categories in Phase 1-B,,,,,,,,,,,,Y
30-Mar-21,"Governor Hutchinson Announces Statewide Mask Mandate Lifted, Vaccines Open to 16-Plus",,,,,,,,,,,Y,Y
27-Apr-21,Governor Hutchinson Announces Johnson & Johnson Vaccinations to be Resumed in Arkansas,,,,,,,,,,,,Y
11-Jan-22,Governor Hutchinson announced that he will be directing $50 million from the American Rescue Plan (ARPA) was approved by the ARPA steering committee which will provide hospitals with extra funding to increase capacity temporarily while dealing with the increase of hospitalizations. This direction of funds was approved by the Arkansas Legislative Council and will now be distributed properly.,,,,,,,,,,,,
11-Jan-22,"The Governor notes that the state has received 211,000 of the 1.5 million at-home tests and those are being distributed around the state.",,,,,,,,,,,,
