date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
10-Dec-20,Governor Kristi Noem signed an executive order to give flexibility as South Dakota continues to fight the spread of COVID-19. Executive Order 2020-33 makes various statutory and regulatory suspensions affecting businesses and schools in the state. These suspensions will continue through the duration of the COVID-19 state of emergency.,,,,,,,Y,,,,Y,
11-Dec-20,"The South Dakota Department of Health, in partnership with Vault Health, Inc., is now offering convenient at-home COVID-19 testing kits, available to all South Dakota residents at no cost to them.",,,,Y,,,,,,,Y,
11-Dec-20,"Governor Kristi Noem announced up to $345 million in additional grants for small businesses, non-profit organizations, and healthcare providers dealing with the effects of the COVID-19 pandemic.",,,,,,,,,,,Y,
15-Dec-20,"South Dakota Department of Health is announcing that all three major healthcare networks in our state: Avera, Monument and Sanford, have received their first batch of the FDA authorized, Pfizer COVID-19 vaccine. Additionally, Prairie Lakes in Watertown and Mobridge also received vaccine doses.",,,,,,,,,,,,Y
18-Dec-20,Governor Kristi Noem signed an executive order that temporarily suspends regulatory provisions governing annual child care program staff training requirements.,,,,,Y,,,,,,,
23-Dec-20,"The South Dakota Department of Health announced that the Moderna COVID-19 vaccine, the second to achieve FDA authorization, has been delivered statewide to all major healthcare networks and smaller regional partners.",,,,,,,,,,,,Y
6-Jan-21,The South Dakota Department of Health is announcing the release of two helpful tools designed to better inform South Dakotans on the ongoing COVID-19 vaccine distribution and administration process.,,,,,,,,,,,,Y
12-Jan-21,"The South Dakota Department of Health is announcing that starting on Monday, January 18, 2021, the Department of Health and its health partners across the state will start vaccinating a prioritized population group, within Group 1D, of the state’s vaccination plan. This first prioritized population group will be those 80 and over, as well as high-risk individuals and will be expanded to other groups within 1D as vaccines become available. The modification comes amidst the federal government’s plan to release vaccines to states to speed up vaccinations nationwide.",,,,,,,,,,,,Y
1-Feb-21,Governor Kristi Noem signed Senate Bill 46 allows for the consideration of certain instruction to count towards the minimum number of hours required in a school term during a declared state of emergency.,,,,,Y,,,,,,,
11-Feb-21,"The South Dakota Department of Health announced today that starting tomorrow, Thursday, February 11th, the Federal Retail Pharmacy Program (FRPP) will be activated in South Dakota. They also announce the age for vaccinating those in Group 1D will be lowered to those who are 70 and older. This was previously 75 and over and will continue to be decreased in five-year increments in the coming weeks as vaccine supply allows. The FRPP for COVID-19 vaccination is a collaboration between the federal government, states and territories, and 21 national pharmacy partners and independent pharmacy networks, to increase access to COVID-19 vaccination across the United States.",,,,,,,,,,,,Y
15-Feb-21,COVID-19 Vaccine Now Offered to Residents Age 70 and Over ,,,,,,,,,,,,Y
22-Feb-21,COVID-19 Vaccine Now Offered to Residents Age 65 and Over,,,,,,,,,,,,Y
3-Mar-21,Department of Health Announces Additional COVID-19 Vaccination Sites at Pharmacy Locations Throughout South Dakota,,,,,,,,,,,,Y
10-Mar-21,"COVID-19 Vaccine Now Offered to All in Priority Group D Group Includes Teachers, College Staff & Funeral Workers",,,,,,,,,,,,Y
11-Mar-21,The South Dakota Department of Health (SD-DOH) can confirm that the B.1.1.7 variant (the “U.K. variant”) of COVID-19 has been detected in South Dakota.,,,,,,,,,,,Y,
22-Mar-21,"South Dakota Department of Health announced the statewide opening of Group E, of the states’ Phase I priority groups. Those included in this group include fire service personnel and critical infrastructure workers. Those eligible can receive their COVID-19 vaccine through a healthcare network or through a participating federal retail pharmacy site across the state.",,,,,,,,,,,,Y
5-Apr-21,South Dakota Department of Health announced the statewide move to Phase 2 of South Dakotas’ COVID-19 vaccination plan,,,,,,,,,,,,Y
20-Apr-21,The South Dakota Department of Health (SD-DOH) can confirm that the P.1 variant (the ‘Brazil variant”) of COVID-19 has been detected in South Dakota.,,,,,,,,,,,Y,
31-Aug-21,South Dakota National Guard to Support Monument Health in COVID Testing Efforts,,,,Y,,,,,,,,
27-Oct-21,"Governor Kristi Noem signed Executive Order 2021-14, protecting state employees from President Biden’s federal vaccine mandates",,,,,,,,,,,,Y
21-Jan-22,Department of Health Begins Statewide Distribution of One Million Free COVID-19 Tests,,,,Y,,,,,,,,
26-Jan-22,Governor Kristi Noem filed legislation to guarantee medical or religious exemptions from COVID-19 vaccines for private,,,,,,,,,,,,Y
